class template, instantiations, multiple overload instantiations, loc, definition file path, line
icinga::ObjectImpl, //0, //0, //3, //lib/base/object.hpp, //190
icinga::Singleton, //7, //7, //15, //lib/base/singleton.hpp, //35
icinga::Registry, //2, //1, //73, //lib/base/registry.hpp, //39
icinga::DynamicTypeIterator, //7, //2, //41, //lib/base/dynamictype.hpp, //85
icinga::TypeImpl, //0, //0, //3, //lib/base/type.hpp, //82
icinga::WeakPtrEqual, //0, //0, //11, //lib/base/object.hpp, //164

function template, instantiations, multiple overload instantiations, loc, definition file path, line
icinga::DiagnosticInformation, //7, //1, //22, //lib/base/exception.hpp, //55
icinga::String::String, //5, //1, //3, //lib/base/qstring.hpp, //56
icinga::Value::IsObjectType, //33, //1, //6, //lib/base/value.hpp, //121
icinga::Convert::ToLong, //46, //1, //10, //lib/base/convert.hpp, //39
icinga::Convert::ToString, //54, //1, //4, //lib/base/convert.hpp, //65
icinga::StatusDataWriter::DumpNameList, //0, //0, //13, //components/compat/statusdatawriter.hpp, //65
icinga::StatusDataWriter::DumpStringList, //0, //0, //12, //components/compat/statusdatawriter.hpp, //81
icinga::String::insert, //0, //0, //4, //lib/base/qstring.hpp, //103
icinga::DynamicType::GetObjects, //0, //0, //8, //lib/base/dynamictype.hpp, //56
icinga::Convert::ToDouble, //20, //1, //10, //lib/base/convert.hpp, //51
icinga::ScriptFunctionWrapperR, //0, //0, //4, //lib/base/scriptfunctionwrapper.hpp, //38
icinga::Value::Value, //0, //0, //7, //lib/base/value.hpp, //64

