class template, instantiations, multiple overload instantiations, loc, definition file path, line
control::UOrbPublication, //4, //4, //14, //src/modules/controllib/uorb/UOrbPublication.hpp, //89
control::UOrbSubscription, //12, //11, //17, //src/modules/controllib/uorb/UOrbSubscription.hpp, //99

function template, instantiations, multiple overload instantiations, loc, definition file path, line

