class template, instantiations, multiple overload instantiations, loc, definition file path, line
Vector, //414, //97, //183, //storage/ndb/include/util/Vector.hpp, //26
Bitmask, //50, //18, //40, //storage/ndb/include/util/Bitmask.hpp, //999
DLFifoListImpl, //28, //4, //293, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //31
LocalDLFifoListImpl, //3, //3, //21, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //146
LocalDataBuffer, //38, //3, //14, //storage/ndb/src/kernel/vm/DataBuffer.hpp, //174
LocalSLFifoListImpl, //2, //2, //21, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //127
ArrayPool, //208, //100, //946, //storage/ndb/src/kernel/vm/ArrayPool.hpp, //43
List, //561, //33, //28, //sql/sql_list.h, //447
Bitmap, //7, //2, //127, //sql/sql_bitmap.h, //29
NdbAutoPtr, //26, //6, //7, //storage/ndb/include/util/NdbAutoPtr.hpp, //25
DLList, //49, //21, //5, //storage/ndb/src/kernel/vm/DLList.hpp, //446
MemoryChannel, //13, //2, //105, //storage/ndb/src/kernel/blocks/ndbfs/MemoryChannel.hpp, //76
Pool, //8, //2, //60, //storage/ndb/src/kernel/blocks/ndbfs/Pool.hpp, //187
List_iterator, //114, //22, //14, //sql/sql_list.h, //477
List_iterator_fast, //119, //18, //19, //sql/sql_list.h, //493
SaveSignal, //4, //1, //24, //storage/ndb/src/kernel/vm/VMSignal.hpp, //125
DLFifoList, //30, //4, //5, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //469
DataBuffer, //43, //5, //409, //storage/ndb/src/kernel/vm/DataBuffer.hpp, //31
I_List, //27, //9, //14, //sql/sql_list.h, //630
I_List_iterator, //18, //7, //6, //sql/sql_list.h, //646
ValidatedPointer, //14, //2, //73, //storage/ibmdb2i/db2i_validatedPointer.h, //54
LocalDLList, //54, //7, //5, //storage/ndb/src/kernel/vm/DLList.hpp, //453
Parser, //14, //3, //153, //storage/ndb/include/util/Parser.hpp, //42
SQL_I_List, //8, //4, //47, //sql/sql_list.h, //69
SafeArrayPool, //9, //1, //81, //storage/ndb/src/kernel/vm/ArrayPool.hpp, //1386
NdbAutoObjArrayPtr, //4, //3, //7, //storage/ndb/include/util/NdbAutoPtr.hpp, //43
HashMap, //2, //2, //100, //storage/ndb/include/util/HashMap.hpp, //47
RecordPool, //22, //13, //31, //storage/ndb/src/kernel/vm/SuperPool.hpp, //440
Array, //15, //3, //96, //storage/ndb/src/kernel/vm/Array.hpp, //32
LinearPool, //17, //1, //128, //storage/ndb/src/kernel/vm/LinearPool.hpp, //69
DLCFifoList, //11, //9, //112, //storage/ndb/src/kernel/vm/DLCFifoList.hpp, //27
MutexHandle2, //20, //6, //59, //storage/ndb/src/kernel/vm/Mutex.hpp, //49
SLList, //17, //15, //5, //storage/ndb/src/kernel/vm/SLList.hpp, //390
LocalDLFifoList, //80, //8, //5, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //476
CArray, //12, //4, //86, //storage/ndb/src/kernel/vm/CArray.hpp, //28
KeyTableImpl, //5, //5, //14, //storage/ndb/src/kernel/vm/KeyTable.hpp, //28
SLFifoListImpl, //19, //3, //206, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //31
LocalDLCFifoList, //0, //0, //21, //storage/ndb/src/kernel/vm/DLCFifoList.hpp, //173
KeyTable2, //9, //2, //14, //storage/ndb/src/kernel/vm/KeyTable2.hpp, //28
KeyTable2Ref, //0, //0, //34, //storage/ndb/src/kernel/vm/KeyTable2Ref.hpp, //28
MutexVector, //23, //7, //157, //storage/ndb/include/util/Vector.hpp, //243
Dynamic_array, //1, //1, //38, //sql/sql_array.h, //25
DLHashTable, //18, //12, //5, //storage/ndb/src/kernel/vm/DLHashTable.hpp, //521
DLHashTableImpl, //22, //3, //344, //storage/ndb/src/kernel/vm/DLHashTable.hpp, //36
DLListImpl, //25, //5, //245, //storage/ndb/src/kernel/vm/DLList.hpp, //29
LocalDLListImpl, //4, //4, //21, //storage/ndb/src/kernel/vm/DLList.hpp, //174
LocalSLListImpl, //1, //1, //14, //storage/ndb/src/kernel/vm/SLList.hpp, //172
SLListImpl, //18, //2, //226, //storage/ndb/src/kernel/vm/SLList.hpp, //30
NdbAutoObjPtr, //0, //0, //7, //storage/ndb/include/util/NdbAutoPtr.hpp, //34
DataBuffer2, //24, //1, //413, //storage/ndb/src/kernel/vm/DataBuffer2.hpp, //28
LocalDataBuffer2, //0, //0, //14, //storage/ndb/src/kernel/vm/DataBuffer2.hpp, //189
thread_local_pool, //4, //1, //56, //storage/ndb/src/kernel/vm/mt.cpp, //428
DLCHashTable, //1, //1, //42, //storage/ndb/src/kernel/vm/DLCHashTable.hpp, //27
ValidatedObject, //0, //0, //8, //storage/ibmdb2i/db2i_validatedPointer.h, //152
LocalSLFifoList, //0, //0, //5, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //353
SLFifoList, //1, //1, //5, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //346
NdbElement_t, //32, //2, //31, //storage/ndb/src/ndbapi/NdbLinHash.hpp, //38
KeyTable, //3, //3, //5, //storage/ndb/src/kernel/vm/KeyTable.hpp, //48
UnsafeArrayPool, //7, //1, //83, //storage/ndb/src/kernel/vm/ArrayPool.hpp, //1289
RecordPool, //15, //0, //170, //storage/ndb/src/kernel/vm/Pool.hpp, //165
DLHashTable2, //21, //1, //338, //storage/ndb/src/kernel/vm/DLHashTable2.hpp, //33
NdbLinHash, //21, //3, //295, //storage/ndb/src/ndbapi/NdbLinHash.hpp, //56
KeyTable2C, //4, //4, //60, //storage/ndb/src/kernel/vm/KeyTable2.hpp, //46
WaitQueue, //0, //0, //7, //storage/ndb/src/kernel/vm/WaitQueue.hpp, //28
LocalSLList, //0, //0, //5, //storage/ndb/src/kernel/vm/SLList.hpp, //397
Ptr, //1164, //146, //7, //storage/ndb/src/kernel/vm/Pool.hpp, //126
SignalT, //17, //7, //9, //storage/ndb/src/kernel/vm/VMSignal.hpp, //66
Ndb_free_list_t, //27, //14, //151, //storage/ndb/src/ndbapi/NdbImpl.hpp, //37
ArrayConv, //0, //0, //29, //storage/ndb/src/ndbjtie/jtie/jtie_tconv_array_impl.hpp, //48
ObjectArrayConvImpl, //3, //0, //154, //storage/ndb/src/ndbjtie/jtie/jtie_tconv_array_impl.hpp, //282
PrimArrayConvImpl, //0, //0, //67, //storage/ndb/src/ndbjtie/jtie/jtie_tconv_array_impl.hpp, //161
NdbApiDriver::AByPKOp, //0, //0, //8, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //217
NdbApiDriver::ADelAllOp, //0, //0, //10, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //165
NdbApiDriver::AInsOp, //0, //0, //9, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //191
NdbApiDriver::B0ByPKOp, //0, //0, //8, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //230
NdbApiDriver::B0DelAllOp, //0, //0, //10, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //178
NdbApiDriver::B0InsOp, //0, //0, //9, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //203
NdbApiDriver::LengthOp, //0, //0, //11, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //243
NdbApiDriver::RelOp, //0, //0, //8, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //272
NdbApiDriver::ZeroLengthOp, //0, //0, //7, //storage/ndb/test/crund/src/crundndb/NdbApiDriver.cpp, //260
ParserRow, //63, //7, //19, //storage/ndb/include/util/Parser.hpp, //114
ArrayHelper, //0, //0, //18, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //767
ArrayHelper, //0, //0, //18, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //789
Constructor0, //0, //0, //101, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //871
Constructor0, //0, //0, //101, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //871
Constructor1, //0, //0, //100, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //872
Constructor1, //0, //0, //100, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //872
Constructor10, //0, //0, //91, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //881
Constructor10, //0, //0, //91, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //881
Constructor11, //0, //0, //90, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //882
Constructor11, //0, //0, //90, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //882
Constructor12, //0, //0, //89, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //883
Constructor12, //0, //0, //89, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //883
Constructor13, //0, //0, //88, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //884
Constructor13, //0, //0, //88, //storage/ndb/src/ndbjtie/jtie/jtie_gcalls.hpp, //884
