revision no., SLOC, developers, age
67a03e62789baef9a0002f1a1c52316027afc62d, 15789, 1, 1
0925300b71f19dda523cfc1d1c0526572c62f2fd, 15487, 7, 1
ff1a44ee8eec17e3dceedd60364363d45ec9ee3b, 16886, 12, 1
cebaf8b77f7c2348b993a01899d56daf32bcb2a8, 16918, 16, 1
fbee325dc20441138d04d8d2022ad85956302e97, 18995, 20, 2
dae98a8bba9dc7410b0621134f6ebdb406adb1bd, 19074, 20, 2
