revision no., SLOC, developers, age
2ff5d101c3924254a89a9755267a1eba43b06537, 1635, 3, 1
34cb3705288aa83283b370118776ac89393ae5fc, 5238, 14, 1
113b1107d8172ade8a6141735e8883bd3d64fe50, 5777, 19, 1
27817e835fe115ebbda5410ec904aa49a2ad01f1, 6656, 19, 2
