revision no., SLOC, developers, age
84ca73ea77d50815dd6ce087c8b65980d6c2d2c3, 0, 1, 1
8efa1313f3614f34ac0bac947314bb53e9a2412b, 32531, 2, 2
26c83c5dea7a256da65ded6a7624331c52edc3e3, 38343, 16, 2
c0bdd511c3309e78488051f6a21b0b30ed25af44, 39724, 26, 2
7374b81b23f906979972eddd6642ec67faccb711, 49002, 32, 2
b0151de60144ddc1f56d253e7574bd6a9aefa28f, 48658, 34, 3
6f151940495323bdca449cf2f435501d27a29f79, 57305, 35, 3
