class template, instantiations, multiple overload instantiations, loc, definition file path, line
CCreateMap, //1, //1, //15, //Common/include/option_structure.hpp, //52
CEnumOptionRef, //0, //0, //53, //Common/include/option_structure.hpp, //1214
CListOptionRef, //0, //0, //32, //Common/include/option_structure.hpp, //1157
COptionRef, //0, //0, //73, //Common/include/option_structure.hpp, //1039

function template, instantiations, multiple overload instantiations, loc, definition file path, line
nonExceptionDelete, //63, //1, //20, //tecio/tecsrc/ALLOC.h, //130
nonExceptionNew, //48, //1, //25, //tecio/tecsrc/ALLOC.h, //95
tecplot::isdigit, //3, //1, //11, //tecio/tecsrc/CHARTYPE.h, //135
tecplot::isspace, //5, //1, //11, //tecio/tecsrc/CHARTYPE.h, //33
CopyAndReverseUnalignedBytes, //6, //1, //9, //tecio/tecsrc/dataio4.cpp, //2235
CopyUnalignedBytes, //6, //1, //8, //tecio/tecsrc/dataio4.cpp, //2248
WriteBinaryBlockUnaligned, //8, //2, //32, //tecio/tecsrc/dataio4.cpp, //2312
WriteBinaryChecksumByteValues, //14, //4, //17, //tecio/tecsrc/dataio4.cpp, //2466
WriteBinaryDataUnaligned, //16, //6, //16, //tecio/tecsrc/dataio4.cpp, //2260
WriteBinaryFieldDataBlockOfType, //5, //1, //25, //tecio/tecsrc/dataio4.cpp, //2491
tecplot::isalpha, //1, //1, //11, //tecio/tecsrc/CHARTYPE.h, //118
CConfig::AddArrayOption, //13, //1, //9, //Common/include/config_structure.hpp, //695
CConfig::AddEnumListOption, //3, //1, //8, //Common/include/config_structure.hpp, //672
CConfig::AddEnumOption, //76, //1, //14, //Common/include/config_structure.hpp, //645
CConfig::AddListOption, //44, //1, //6, //Common/include/config_structure.hpp, //719
CConfig::AddScalarOption, //126, //1, //5, //Common/include/config_structure.hpp, //628
CConfig::AddSpecialOption, //43, //1, //7, //Common/include/config_structure.hpp, //736
DeleteItem::operator(), //0, //0, //5, //tecio/tecsrc/ALLOC.h, //175
copyTypedValueArray, //4, //1, //19, //tecio/tecsrc/dataset0.cpp, //222
tecplot::toSet, //0, //0, //22, //tecio/tecsrc/SET.h, //305
tecplot::toVector, //0, //0, //14, //tecio/tecsrc/SET.h, //277
tecplot::isalnum, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //186
tecplot::iscntrl, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //67
tecplot::isgraph, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //203
tecplot::islower, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //101
tecplot::isprint, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //50
tecplot::ispunct, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //152
tecplot::isupper, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //84
tecplot::isxdigit, //0, //0, //11, //tecio/tecsrc/CHARTYPE.h, //169
tecplot::tolower, //0, //0, //12, //tecio/tecsrc/CHARTYPE.h, //238
tecplot::toupper, //0, //0, //12, //tecio/tecsrc/CHARTYPE.h, //220

