class template, instantiations, multiple overload instantiations, loc, definition file path, line
APIPropertyAccessor, //0, //0, //16, //forms/source/xforms/propertysetbase.hxx, //164
BooleanPropertyAccessor, //0, //0, //16, //forms/source/xforms/propertysetbase.hxx, //144
DirectPropertyAccessor, //0, //0, //16, //forms/source/xforms/propertysetbase.hxx, //124
GenericPropertyAccessor, //0, //0, //36, //forms/source/xforms/propertysetbase.hxx, //78
NameContainer, //0, //0, //132, //forms/source/xforms/NameContainer.hxx, //49
pcr::CommonBehaviourControl, //1, //1, //26, //extensions/source/propctrlr/commoncontrol.hxx, //187
pcr::ControlWindow, //3, //2, //28, //extensions/source/propctrlr/commoncontrol.hxx, //52
frm::OMultiInstanceAutoRegistration, //4, //1, //21, //forms/source/inc/forms_module.hxx, //130
frm::OOneInstanceAutoRegistration, //4, //1, //21, //forms/source/inc/forms_module.hxx, //173
inprocserv::ComSmart, //14, //2, //83, //embedserv/source/inprocserv/smartpointer.hxx, //36
Collection, //1, //1, //220, //forms/source/xforms/collection.hxx, //60
NamedCollection, //0, //0, //85, //forms/source/xforms/namedcollection.hxx, //39
preload::OUnoAutoPilot, //0, //0, //29, //extensions/source/preload/unoautopilot.hxx, //62
VCLListBoxHelper, //0, //0, //122, //accessibility/inc/accessibility/helper/listboxhelper.hxx, //47
dbp::OUnoAutoPilot, //0, //0, //29, //extensions/source/dbpilots/unoautopilot.hxx, //62
ole_adapter::UnoConversionUtilities, //1, //1, //48, //extensions/source/ole/unoconversionutilities.hxx, //110
safe_list, //1, //1, //1, //extensions/inc/ucbhelper/ext_content.hxx, //61
frm::EventListeners, //0, //0, //36, //forms/source/inc/listenercontainers.hxx, //47
xforms::ODerivedDataType, //3, //3, //12, //forms/source/xforms/datatypes.hxx, //262
xforms::OValueLimitedType, //1, //1, //10, //forms/source/xforms/datatypes.hxx, //242
pcr::ListLikeControlWithModifyHandler, //1, //1, //33, //extensions/source/propctrlr/standardcontrol.hxx, //66
COMPMOD_NAMESPACE::OMultiInstanceAutoRegistration, //2, //1, //21, //extensions/source/inc/componentmodule.hxx, //179
COMPMOD_NAMESPACE::OOneInstanceAutoRegistration, //2, //1, //21, //extensions/source/inc/componentmodule.hxx, //221

function template, instantiations, multiple overload instantiations, loc, definition file path, line
pcr::getSave, //0, //0, //13, //extensions/source/propctrlr/xsddatatypes.cxx, //69
pcr::setSave, //0, //0, //11, //extensions/source/propctrlr/xsddatatypes.cxx, //55
svx::lcl_MaybeResetAlignToDistro, //0, //0, //17, //cui/source/tabpages/align.cxx, //126
getValue, //0, //0, //21, //extensions/source/update/check/updatecheckconfig.hxx, //220
ole_adapter::convertSelfToCom, //0, //0, //32, //extensions/source/ole/unoconversionutilities.hxx, //243
frm::insert_sorted, //0, //0, //11, //forms/source/component/GroupManager.hxx, //75
frm::seek_entry, //0, //0, //16, //forms/source/component/GroupManager.hxx, //88
equalSequences, //0, //0, //15, //extensions/test/ole/OleClient/funcs.cxx, //283

