class template, instantiations, multiple overload instantiations, loc, definition file path, line
ImplPolygonTemplate, //0, //0, //316, //basegfx/source/inc/polygontemplate.hxx, //130
ImplSimpleBezierEntry, //1, //1, //47, //basegfx/source/inc/polygontemplate.hxx, //71
ImplSimplePointEntry, //1, //1, //25, //basegfx/source/inc/polygontemplate.hxx, //38
o3tl::cow_wrapper, //19, //13, //86, //o3tl/inc/o3tl/cow_wrapper.hxx, //176
comphelper::SequenceAsVector, //0, //0, //75, //comphelper/inc/comphelper/sequenceasvector.hxx, //63
canvas::BitmapCanvasBase, //1, //1, //47, //canvas/inc/canvas/base/bitmapcanvasbase.hxx, //75
canvas::IntegerBitmapBase, //2, //1, //59, //canvas/inc/canvas/base/integerbitmapbase.hxx, //76
canvas::tools::ValueMap, //1, //1, //85, //canvas/inc/canvas/canvastools.hxx, //537
o3tl::LazyUpdate, //0, //0, //20, //o3tl/inc/o3tl/lazy_update.hxx, //187
o3tl::LazyUpdate, //0, //0, //29, //o3tl/inc/o3tl/lazy_update.hxx, //210
o3tl::LazyUpdate, //0, //0, //29, //o3tl/inc/o3tl/lazy_update.hxx, //242
o3tl::detail::LazyUpdateImpl, //1, //0, //31, //o3tl/inc/o3tl/lazy_update.hxx, //75
comphelper::OAggregationArrayUsageHelper, //1, //1, //20, //comphelper/inc/comphelper/proparrhlp.hxx, //104
comphelper::OPropertyArrayUsageHelper, //5, //2, //42, //comphelper/inc/comphelper/proparrhlp.hxx, //61
TrueColorPixelPtr, //20, //5, //11, //vcl/source/gdi/bmpfast.cxx, //62
comphelper::OIdPropertyArrayUsageHelper, //4, //1, //43, //comphelper/inc/comphelper/IdPropArrayHelper.hxx, //53
comphelper::OInteraction, //0, //0, //8, //comphelper/inc/comphelper/interaction.hxx, //79
comphelper::OptionalValue, //6, //4, //57, //comphelper/inc/comphelper/optionalvalue.hxx, //58
ToolsList, //3, //1, //9, //svtools/inc/svtools/textdata.hxx, //198
basebmp::TrueColorMaskAccessor, //4, //0, //104, //basebmp/inc/basebmp/truecolormaskaccessor.hxx, //86
basebmp::BinarySetterFunctionAccessorAdapter, //3, //2, //68, //basebmp/inc/basebmp/accessoradapters.hxx, //175
basebmp::CompositeIterator2D, //2, //2, //70, //basebmp/inc/basebmp/compositeiterator.hxx, //288
basebmp::ConstantColorBlendSetterAccessorAdapter, //2, //2, //77, //basebmp/inc/basebmp/colorblendaccessoradapter.hxx, //51
basebmp::JoinImageAccessorAdapter, //3, //3, //76, //basebmp/inc/basebmp/accessoradapters.hxx, //427
basebmp::BitmapRenderer, //3, //2, //712, //basebmp/source/bitmapdevice.cxx, //164
basegfx::BasicRange, //4, //2, //201, //basegfx/inc/basegfx/range/basicrange.hxx, //41
utl::SharedUNOComponent, //2, //1, //77, //unotools/inc/unotools/sharedunocomponent.hxx, //155
basebmp::StridedArrayIterator, //4, //1, //42, //basebmp/inc/basebmp/stridedarrayiterator.hxx, //47
basegfx::internal::ImplHomMatrixTemplate, //2, //1, //405, //basegfx/source/inc/hommatrixtemplate.hxx, //88
basegfx::internal::ImplMatLine, //3, //1, //31, //basegfx/source/inc/hommatrixtemplate.hxx, //51
tools::WeakBase, //4, //1, //42, //tools/inc/tools/weakbase.h, //140
