class template, instantiations, multiple overload instantiations, loc, definition file path, line
preload::OUnoAutoPilot, //0, //0, //29, //extensions/source/preload/unoautopilot.hxx, //107
dbp::OUnoAutoPilot, //0, //0, //29, //extensions/source/dbpilots/unoautopilot.hxx, //107
COMPMOD_NAMESPACE::OMultiInstanceAutoRegistration, //2, //1, //21, //extensions/source/inc/componentmodule.hxx, //243
COMPMOD_NAMESPACE::OOneInstanceAutoRegistration, //2, //1, //21, //extensions/source/inc/componentmodule.hxx, //285
ole_adapter::UnoConversionUtilities, //0, //0, //43, //extensions/source/ole/unoconversionutilities.hxx, //125
safe_list, //1, //1, //1, //extensions/inc/ucbhelper/ext_content.hxx, //111

function template, instantiations, multiple overload instantiations, loc, definition file path, line
ole_adapter::convertSelfToIDispatch, //0, //0, //31, //extensions/source/ole/ole2uno.hxx, //206
frm::seek_entry, //0, //0, //16, //forms/source/component/GroupManager.hxx, //142

