class template, instantiations, multiple overload instantiations, loc, definition file path, line
com::sun::star::uno::Reference, //372, //16, //67, //cppu/inc/com/sun/star/uno/Reference.h, //185
osl::Guard, //22, //1, //21, //sal/inc/osl/mutex.hxx, //134
rtl::StaticWithInit, //0, //0, //18, //sal/inc/rtl/instance.hxx, //448
cppu::UnoType, //0, //0, //11, //cppu/inc/cppu/unotype.hxx, //268
bridges::cpp_uno::shared::GuardedArray, //2, //2, //11, //bridges/source/cpp_uno/shared/guardedarray.hxx, //36
rtl::Reference, //100, //19, //98, //sal/inc/rtl/ref.hxx, //59
LRU_Cache, //7, //1, //148, //stoc/source/tdmanager/lrucache.hxx, //47
CLockGuard, //1, //1, //15, //sal/inc/systools/win32/SyncObjects.hxx, //46
rtl_Instance, //8, //0, //56, //sal/inc/rtl/instance.hxx, //275
rtl::Static, //0, //0, //16, //sal/inc/rtl/instance.hxx, //367
rtl::StaticAggregate, //0, //0, //9, //sal/inc/rtl/instance.hxx, //399
com::sun::star::uno::WeakReference, //0, //0, //12, //cppuhelper/inc/cppuhelper/weakref.hxx, //121
osl::ClearableGuard, //1, //1, //30, //sal/inc/osl/mutex.hxx, //168
osl::ResettableGuard, //1, //1, //25, //sal/inc/osl/mutex.hxx, //214
salhelper::Future, //5, //2, //18, //salhelper/inc/salhelper/future.hxx, //92
salhelper::FutureQueue, //3, //1, //34, //salhelper/inc/salhelper/futurequeue.hxx, //52
salhelper::QueueBase, //7, //2, //28, //salhelper/inc/salhelper/queue.hxx, //57
cppu::AggImplInheritanceHelper2, //1, //1, //52, //cppuhelper/inc/cppuhelper/implbase2.hxx, //239
cppu::ImplHelper2, //1, //1, //13, //cppuhelper/inc/cppuhelper/implbase2.hxx, //76
cppu::ImplInheritanceHelper2, //1, //1, //50, //cppuhelper/inc/cppuhelper/implbase2.hxx, //170
cppu::WeakAggImplHelper2, //1, //1, //20, //cppuhelper/inc/cppuhelper/implbase2.hxx, //132
cppu::WeakImplHelper2, //1, //1, //18, //cppuhelper/inc/cppuhelper/implbase2.hxx, //99
List, //47, //4, //133, //xml2cmp/source/support/list.hxx, //39
cppu::AggImplInheritanceHelper8, //1, //0, //52, //cppuhelper/inc/cppuhelper/implbase8.hxx, //246
cppu::ImplHelper8, //1, //0, //13, //cppuhelper/inc/cppuhelper/implbase8.hxx, //83
cppu::ImplInheritanceHelper8, //1, //0, //50, //cppuhelper/inc/cppuhelper/implbase8.hxx, //177
cppu::WeakAggImplHelper8, //1, //0, //20, //cppuhelper/inc/cppuhelper/implbase8.hxx, //139
cppu::WeakImplHelper8, //1, //0, //18, //cppuhelper/inc/cppuhelper/implbase8.hxx, //106
RegistryValueList, //15, //2, //44, //registry/inc/registry/registry.hxx, //332
cppu::AggImplInheritanceHelper12, //1, //0, //52, //cppuhelper/inc/cppuhelper/implbase12.hxx, //250
cppu::ImplHelper12, //1, //0, //13, //cppuhelper/inc/cppuhelper/implbase12.hxx, //87
cppu::ImplInheritanceHelper12, //1, //0, //50, //cppuhelper/inc/cppuhelper/implbase12.hxx, //181
cppu::WeakAggImplHelper12, //1, //0, //20, //cppuhelper/inc/cppuhelper/implbase12.hxx, //143
cppu::WeakImplHelper12, //1, //0, //18, //cppuhelper/inc/cppuhelper/implbase12.hxx, //110
bridges::cpp_uno::shared::ArrayPointer, //3, //3, //10, //bridges/inc/bridges/cpp_uno/shared/arraypointer.hxx, //41
ThreadSafeValue, //0, //0, //19, //sal/qa/osl/process/osl_Thread.cxx, //169
store::PageHolderObject, //36, //5, //107, //store/source/storbase.hxx, //692
store::OStoreHandle, //0, //0, //13, //store/source/store.cxx, //57
bridges_urp::Cache, //7, //2, //106, //bridges/source/remote/urp/urp_cache.h, //35
rtl::Allocator, //14, //7, //55, //sal/inc/rtl/allocator.hxx, //56
cppu::AggImplInheritanceHelper1, //1, //1, //52, //cppuhelper/inc/cppuhelper/implbase1.hxx, //243
cppu::ImplHelper1, //1, //1, //13, //cppuhelper/inc/cppuhelper/implbase1.hxx, //76
cppu::ImplInheritanceHelper1, //1, //1, //54, //cppuhelper/inc/cppuhelper/implbase1.hxx, //169
cppu::WeakAggImplHelper1, //1, //1, //20, //cppuhelper/inc/cppuhelper/implbase1.hxx, //131
cppu::WeakImplHelper1, //1, //1, //18, //cppuhelper/inc/cppuhelper/implbase1.hxx, //98
salhelper::ODynamicLoader, //3, //1, //62, //salhelper/inc/salhelper/dynload.hxx, //115
ComPtr, //2, //1, //132, //sal/inc/systools/win32/comptr.hxx, //41
salhelper::FutureValue, //4, //1, //27, //salhelper/inc/salhelper/future.hxx, //51
cppu::AggImplInheritanceHelper7, //1, //0, //52, //cppuhelper/inc/cppuhelper/implbase7.hxx, //246
cppu::ImplHelper7, //1, //1, //13, //cppuhelper/inc/cppuhelper/implbase7.hxx, //83
