class template, instantiations, multiple overload instantiations, loc, definition file path, line
connectivity::OSubComponent, //7, //5, //28, //connectivity/source/inc/OSubComponent.hxx, //67
connectivity::ado::OCollection, //0, //0, //128, //connectivity/source/inc/ado/ACollection.hxx, //74
configmgr::configapi::OInnerElement, //10, //5, //54, //configmgr/source/api2/apiaccessobj.hxx, //64
ucb_impl::RegexpMap, //3, //2, //26, //ucb/source/inc/regexpmap.hxx, //138
UniReference, //21, //2, //79, //xmloff/inc/xmloff/uniref.hxx, //61
sfx::ListBoxWrapper, //4, //2, //28, //sfx2/inc/sfx2/controlwrapper.hxx, //396
sfx::MetricFieldWrapper, //6, //2, //33, //sfx2/inc/sfx2/controlwrapper.hxx, //361
sfx::MultiControlWrapper, //1, //1, //14, //sfx2/inc/sfx2/controlwrapper.hxx, //520
sfx::NumericFieldWrapper, //6, //2, //31, //sfx2/inc/sfx2/controlwrapper.hxx, //329
sfx::PosValueMapper, //5, //3, //53, //sfx2/inc/sfx2/controlwrapper.hxx, //97
sfx::SingleControlWrapper, //2, //1, //23, //sfx2/inc/sfx2/controlwrapper.hxx, //222
sfx::ValueSetWrapper, //5, //3, //28, //sfx2/inc/sfx2/controlwrapper.hxx, //438
configmgr::internal::BroadcastImplHelper, //2, //2, //49, //configmgr/source/api/confeventhelpers.hxx, //79
OHardRefMap, //0, //0, //141, //connectivity/source/sdbcx/VCollection.cxx, //83
accessibility::AccessibleParaManager::MemFunAdapter, //2, //2, //15, //svx/source/accessibility/AccessibleParaManager.hxx, //309
accessibility::AccessibleParaManager::WeakChildAdapter, //1, //1, //13, //svx/source/accessibility/AccessibleParaManager.hxx, //283
sfx::ItemControlConnection, //13, //7, //83, //sfx2/inc/sfx2/itemconnect.hxx, //266
sfx::ListBoxConnection, //7, //6, //18, //sfx2/inc/sfx2/itemconnect.hxx, //406
sfx::MetricConnection, //5, //4, //17, //sfx2/inc/sfx2/itemconnect.hxx, //375
sfx::NumericConnection, //5, //4, //17, //sfx2/inc/sfx2/itemconnect.hxx, //344
sfx::ValueSetConnection, //6, //5, //18, //sfx2/inc/sfx2/itemconnect.hxx, //438
configmgr::apihelper::InteractionContinuation, //0, //0, //9, //configmgr/source/inc/interactionrequest.hxx, //155
configmgr::configapi::ListenerContainerIterator, //6, //5, //24, //configmgr/source/api2/listenercontainer.hxx, //69
configmgr::configapi::GuardedNode, //1, //1, //8, //configmgr/source/api2/apinodeaccess.hxx, //190
configmgr::configapi::GuardedNodeData, //5, //3, //28, //configmgr/source/api2/apinodeaccess.hxx, //202
framework::CheckedIterator, //3, //3, //87, //framework/inc/classes/checkediterator.hxx, //96
framework::SetNodeHash, //5, //5, //20, //framework/inc/classes/filtercachedata.hxx, //534
framework::BaseHash, //3, //3, //11, //framework/inc/stdtypes.h, //181
configmgr::xml::WriterService, //3, //2, //58, //configmgr/source/xml/writersvc.hxx, //85
ucb_impl::RegexpMapConstIter, //5, //1, //18, //ucb/source/inc/regexpmap.hxx, //77
ucb_impl::RegexpMapEntry, //6, //1, //13, //ucb/source/inc/regexpmap.hxx, //53
ucb_impl::RegexpMapIter, //2, //1, //14, //ucb/source/inc/regexpmap.hxx, //110
PCodeBuffConvertor, //1, //0, //25, //basic/source/inc/codegen.hxx, //80
BufferTransformer, //1, //1, //58, //basic/source/comp/codegen.cxx, //448
OffSetAccumulator, //1, //1, //23, //basic/source/comp/codegen.cxx, //418
PCodeBufferWalker, //2, //1, //53, //basic/source/comp/codegen.cxx, //362
PCodeVisitor, //2, //1, //13, //basic/source/comp/codegen.cxx, //345
configmgr::configuration::NodeCast, //0, //0, //20, //configmgr/source/treemgr/nodeimpl.cxx, //208
configmgr::xml::ParserService, //2, //1, //57, //configmgr/source/xml/parsersvc.hxx, //80
configmgr::AutoObject, //5, //2, //45, //configmgr/source/inc/autoobject.hxx, //54
configmgr::AutoReferenceMap, //6, //2, //74, //configmgr/source/inc/autoreferencemap.hxx, //59
svx::FrameBorderIterBase, //10, //7, //30, //svx/source/inc/frmselimpl.hxx, //274
connectivity::ado::WpOLEAppendCollection, //0, //0, //18, //connectivity/source/inc/ado/Aolewrap.hxx, //231
connectivity::ado::WpOLEBase, //6, //2, //32, //connectivity/source/inc/ado/Aolewrap.hxx, //97
connectivity::ado::WpOLECollection, //0, //0, //64, //connectivity/source/inc/ado/Aolewrap.hxx, //157
configmgr::configapi::SpecialListenerContainer, //15, //2, //325, //configmgr/source/api2/listenercontainer.hxx, //121
configmgr::OPathCreator, //0, //0, //16, //configmgr/source/inc/namecreator.hxx, //77
configmgr::configapi::OReadRootElement, //2, //2, //45, //configmgr/source/api2/apiaccessobj.hxx, //132
configmgr::configapi::OSetElement, //5, //5, //42, //configmgr/source/api2/apiaccessobj.hxx, //96
configmgr::configapi::OUpdateRootElement, //3, //3, //45, //configmgr/source/api2/apiaccessobj.hxx, //153
configmgr::backend::ResultHolder, //3, //3, //34, //configmgr/source/inc/requesttypes.hxx, //219
configmgr::configapi::GuardedNodeUpdate, //10, //5, //36, //configmgr/source/api2/apinodeupdate.hxx, //149
xmloff::OColumnImport, //0, //0, //13, //xmloff/source/forms/elementimport.hxx, //653
xmloff::OContainerImport, //3, //3, //41, //xmloff/source/forms/elementimport.hxx, //610
connectivity::ORefVector, //0, //0, //38, //connectivity/inc/connectivity/CommonTools.hxx, //98
connectivity::ORowVector, //0, //0, //7, //connectivity/inc/connectivity/CommonTools.hxx, //147
