class template, instantiations, multiple overload instantiations, loc, definition file path, line
canvas::CanvasCustomSpriteBase, //0, //0, //114, //canvas/inc/canvas/base/canvascustomspritebase.hxx, //111
canvas::IntegerBitmapBase, //2, //1, //64, //canvas/inc/canvas/base/integerbitmapbase.hxx, //86
canvas::tools::ValueMap, //1, //1, //85, //canvas/inc/canvas/canvastools.hxx, //545
comphelper::OptionalValue, //6, //4, //57, //comphelper/inc/comphelper/optionalvalue.hxx, //65
o3tl::cow_wrapper, //12, //6, //85, //o3tl/inc/o3tl/cow_wrapper.hxx, //181
utl::UnoTunnelHelper, //1, //1, //26, //unotools/inc/unotools/unotunnelhelper.hxx, //178
utl::UnoTunnelImplBase, //0, //0, //27, //unotools/inc/unotools/unotunnelhelper.hxx, //144
canvas::BitmapCanvasBase, //1, //1, //51, //canvas/inc/canvas/base/bitmapcanvasbase.hxx, //82
canvas::vcltools::VCLObject, //0, //0, //56, //canvas/inc/canvas/vclwrapper.hxx, //78
canvas::BaseMutexHelper, //0, //0, //11, //canvas/inc/canvas/base/basemutexhelper.hxx, //56
canvas::SpriteCanvasBase, //0, //0, //89, //canvas/inc/canvas/base/spritecanvasbase.hxx, //96
PackedPixelColumnIterator, //1, //1, //136, //basebmp/test/bmpdemo.cxx, //279
PackedPixelIterator, //0, //0, //131, //basebmp/test/bmpdemo.cxx, //704
PackedPixelRowIterator, //1, //1, //178, //basebmp/test/bmpdemo.cxx, //456
PaletteImageAccessor, //0, //0, //74, //basebmp/test/bmpdemo.cxx, //874
Renderer, //0, //0, //49, //basebmp/test/bmpdemo.cxx, //103
vos::ORef, //9, //7, //155, //vos/inc/vos/ref.hxx, //62
basebmp::StridedArrayIterator, //4, //1, //42, //basebmp/inc/basebmp/stridedarrayiterator.hxx, //44
basegfx::BasicRange, //4, //2, //206, //basegfx/inc/basegfx/range/basicrange.hxx, //54
basebmp::PackedPixelColumnIterator, //1, //1, //135, //basebmp/inc/basebmp/packedpixeliterator.hxx, //75
basebmp::PackedPixelIterator, //4, //4, //126, //basebmp/inc/basebmp/packedpixeliterator.hxx, //496
basebmp::PackedPixelRowIterator, //1, //1, //181, //basebmp/inc/basebmp/packedpixeliterator.hxx, //246
basebmp::BinaryInputAccessorAdapter, //0, //0, //43, //basebmp/inc/basebmp/accessoradapters.hxx, //110
basebmp::BinarySetterFunctionAccessorAdapter, //1, //1, //37, //basebmp/inc/basebmp/accessoradapters.hxx, //53
basebmp::ConstantColorBlendSetterAccessorAdapter, //0, //0, //74, //basebmp/inc/basebmp/accessoradapters.hxx, //273
basebmp::TernarySetterFunctionAccessorAdapter, //3, //0, //49, //basebmp/inc/basebmp/accessoradapters.hxx, //172
comphelper::SequenceAsVector, //0, //0, //75, //comphelper/inc/comphelper/sequenceasvector.hxx, //71
comphelper::MakeMap, //0, //0, //15, //comphelper/inc/comphelper/InlineContainer.hxx, //107
comphelper::MakeSequence, //0, //0, //15, //comphelper/inc/comphelper/InlineContainer.hxx, //55
comphelper::MakeVector, //0, //0, //13, //comphelper/inc/comphelper/InlineContainer.hxx, //80
basebmp::PixelColumnIterator, //1, //1, //135, //basebmp/inc/basebmp/pixeliterator.hxx, //48
basebmp::PixelIterator, //1, //1, //118, //basebmp/inc/basebmp/pixeliterator.hxx, //214
basegfx::B2DConnectedRanges, //1, //1, //82, //basegfx/inc/basegfx/range/b2dconnectedranges.hxx, //84
nullcanvas::UsageCounter, //1, //1, //27, //canvas/source/null/null_usagecounter.hxx, //50
ImplPolygonTemplate, //0, //0, //316, //basegfx/source/inc/polygontemplate.hxx, //135
ImplSimpleBezierEntry, //1, //1, //47, //basegfx/source/inc/polygontemplate.hxx, //76
ImplSimplePointEntry, //1, //1, //25, //basegfx/source/inc/polygontemplate.hxx, //43
basebmp::CompositeIterator1D, //2, //1, //31, //basebmp/inc/basebmp/compositeiterator.hxx, //254
basebmp::CompositeIterator2D, //0, //0, //70, //basebmp/inc/basebmp/compositeiterator.hxx, //297
basebmp::detail::ArithmeticProxy, //2, //2, //31, //basebmp/inc/basebmp/compositeiterator.hxx, //56
basebmp::detail::CompositeIteratorBase, //1, //0, //113, //basebmp/inc/basebmp/compositeiterator.hxx, //103
canvas::CanvasBase, //1, //1, //278, //canvas/inc/canvas/base/canvasbase.hxx, //125
comphelper::OAggregationArrayUsageHelper, //1, //1, //20, //comphelper/inc/comphelper/proparrhlp.hxx, //121
OGeometryControlModel, //3, //1, //28, //toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //213
OTemplateInstanceDisambiguation, //1, //1, //3, //toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //202
comphelper::OListenerContainerBase, //1, //1, //31, //comphelper/inc/comphelper/listenernotification.hxx, //267
comphelper::OSimpleListenerContainer, //2, //1, //34, //comphelper/inc/comphelper/listenernotification.hxx, //194
ThetaCompare, //1, //1, //15, //basegfx/source/workbench/convexhull.cxx, //64
AutoDeleter, //0, //0, //14, //unotools/source/config/configitem.cxx, //189
comphelper::ImplementationReference, //0, //0, //50, //comphelper/inc/comphelper/implementationreference.hxx, //117
vos::ORefObj, //1, //1, //62, //vos/inc/vos/refobj.hxx, //58
comphelper::OWeakListenerAdapter, //1, //1, //27, //comphelper/inc/comphelper/weakeventlistener.hxx, //128
comphelper::OIdPropertyArrayUsageHelper, //4, //1, //43, //comphelper/inc/comphelper/IdPropArrayHelper.hxx, //70
comphelper::ORelease, //0, //0, //7, //comphelper/inc/comphelper/guarding.hxx, //57
canvas::FloatBitmapBase, //0, //0, //63, //canvas/inc/canvas/base/floatbitmapbase.hxx, //86
basebmp::Renderer, //0, //0, //49, //basebmp/source/bitmapdevice.cxx, //151
comphelper::OPropertyArrayUsageHelper, //4, //1, //42, //comphelper/inc/comphelper/proparrhlp.hxx, //78
TrueColorPixelPtr, //4, //4, //11, //vcl/source/gdi/bmpfast.cxx, //65
comphelper::OInteraction, //0, //0, //8, //comphelper/inc/comphelper/interaction.hxx, //99
comphelper::service_decl::detail::ServiceImpl, //1, //1, //30, //comphelper/inc/comphelper/servicedecl.hxx, //178
basebmp::StandardAccessor, //0, //0, //24, //basebmp/inc/basebmp/accessor.hxx, //44
tools::WeakBase, //4, //1, //42, //tools/inc/tools/weakbase.h, //111
tools::WeakReference, //24, //1, //96, //tools/inc/tools/weakbase.h, //62
utl::SharedUNOComponent, //2, //1, //48, //unotools/inc/unotools/sharedunocomponent.hxx, //168
basegfx::internal::ImplHomMatrixTemplate, //2, //1, //411, //basegfx/source/inc/hommatrixtemplate.hxx, //95
basegfx::internal::ImplMatLine, //3, //1, //28, //basegfx/source/inc/hommatrixtemplate.hxx, //62
canvas::DoubleBitmapBase, //0, //0, //59, //canvas/inc/canvas/base/doublebitmapbase.hxx, //86
comphelper::OSequenceIterator, //5, //1, //54, //comphelper/inc/comphelper/sequence.hxx, //150
canvas::GraphicDeviceBase, //0, //0, //300, //canvas/inc/canvas/base/graphicdevicebase.hxx, //140
comphelper::mem_fun1_t, //1, //1, //9, //comphelper/inc/comphelper/stl_types.hxx, //185
basegfx::RangeExpander, //6, //6, //16, //basegfx/inc/basegfx/range/rangeexpander.hxx, //73
comphelper::EventHolder, //0, //0, //13, //comphelper/inc/comphelper/asyncnotification.hxx, //195
basebmp::PaletteImageAccessor, //4, //1, //69, //basebmp/inc/basebmp/paletteimageaccessor.hxx, //53
comphelper::SettingsHelperNoState, //2, //2, //52, //comphelper/inc/comphelper/SettingsHelper.hxx, //69
PolygonPointList, //0, //0, //316, //basegfx/source/inc/PolygonPoint.hxx, //135
SimpleBezierEntry, //1, //1, //47, //basegfx/source/inc/PolygonPoint.hxx, //76
SimplePointEntry, //1, //1, //25, //basegfx/source/inc/PolygonPoint.hxx, //43
comphelper::OAutoRegistration, //1, //1, //14, //comphelper/inc/comphelper/componentmodule.hxx, //221
canvas::cachedPrimitiveFTPP, //1, //1, //54, //canvas/source/tools/image.cxx, //1111
comphelper::detail::ReleaseFunc, //0, //0, //3, //comphelper/inc/comphelper/make_shared_from_uno.hxx, //46
clone_const, //0, //0, //4, //basebmp/test/bmpdemo.cxx, //94
clone_const, //0, //0, //4, //basebmp/test/bmpdemo.cxx, //98
remove_const, //3, //1, //4, //basebmp/test/bmpdemo.cxx, //231
remove_const, //0, //0, //4, //basebmp/test/bmpdemo.cxx, //235
basebmp::clone_const, //1, //1, //4, //basebmp/inc/basebmp/metafunctions.hxx, //48
basebmp::remove_const, //3, //2, //4, //basebmp/inc/basebmp/metafunctions.hxx, //58
basebmp::BlendFunctor, //1, //1, //11, //basebmp/inc/basebmp/accessoradapters.hxx, //230
basebmp::FastIntegerInputMaskFunctor, //0, //0, //7, //basebmp/inc/basebmp/accessoradapters.hxx, //415
basebmp::FastIntegerOutputMaskFunctor, //1, //1, //7, //basebmp/inc/basebmp/accessoradapters.hxx, //452
basebmp::GenericInputMaskFunctor, //0, //0, //7, //basebmp/inc/basebmp/accessoradapters.hxx, //384
basebmp::GenericOutputMaskFunctor, //2, //1, //7, //basebmp/inc/basebmp/accessoradapters.hxx, //427
basebmp::IntegerBlendFunctor, //1, //1, //11, //basebmp/inc/basebmp/accessoradapters.hxx, //242
basebmp::IntegerInputMaskFunctor, //0, //0, //10, //basebmp/inc/basebmp/accessoradapters.hxx, //397
basebmp::IntegerOutputMaskFunctor, //1, //1, //9, //basebmp/inc/basebmp/accessoradapters.hxx, //436
basebmp::XorFunctor, //1, //1, //4, //basebmp/inc/basebmp/accessoradapters.hxx, //369
basebmp::blendFunctorSelector, //1, //1, //6, //basebmp/inc/basebmp/accessoradapters.hxx, //255
basebmp::ifBothScalarIntegral, //0, //0, //11, //basebmp/inc/basebmp/metafunctions.hxx, //139
basebmp::ifScalarIntegral, //2, //1, //11, //basebmp/inc/basebmp/metafunctions.hxx, //111
basebmp::maskedAccessor, //0, //0, //13, //basebmp/inc/basebmp/accessoradapters.hxx, //482
basebmp::maskedAccessor, //0, //0, //23, //basebmp/inc/basebmp/accessoradapters.hxx, //499
