class template, instantiations, multiple overload instantiations, loc, definition file path, line
comphelper::ORelease, //0, //0, //7, //comphelper/inc/comphelper/guarding.hxx, //83
comphelper::OReusableGuard, //0, //0, //20, //comphelper/inc/comphelper/guarding.hxx, //110
comphelper::SettingsHelperNoState, //2, //2, //52, //comphelper/inc/comphelper/SettingsHelper.hxx, //95
comphelper::OIdPropertyArrayUsageHelper, //5, //1, //44, //comphelper/inc/comphelper/IdPropArrayHelper.hxx, //90
ORefObj, //1, //1, //62, //vos/inc/vos/refobj.hxx, //86
utl::UnoTunnelHelper, //1, //1, //26, //unotools/inc/unotools/unotunnelhelper.hxx, //204
utl::UnoTunnelImplBase, //0, //0, //27, //unotools/inc/unotools/unotunnelhelper.hxx, //170
ORef, //2, //1, //155, //vos/inc/vos/ref.hxx, //90
OGeometryControlModel, //3, //1, //28, //toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //237
comphelper::mem_fun1_t, //1, //1, //9, //comphelper/inc/comphelper/stl_types.hxx, //196
comphelper::OInteraction, //0, //0, //8, //comphelper/inc/comphelper/interaction.hxx, //122
comphelper::OAggregationArrayUsageHelper, //0, //0, //11, //comphelper/inc/comphelper/proparrhlp.hxx, //139
comphelper::OPropertyArrayUsageHelper, //0, //0, //22, //comphelper/inc/comphelper/proparrhlp.hxx, //96
OTemplateInstanceDisambiguation, //1, //1, //3, //toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //226
comphelper::OInterfaceCompare, //0, //0, //11, //comphelper/inc/comphelper/stl_types.hxx, //179

function template, instantiations, multiple overload instantiations, loc, definition file path, line
convertType, //0, //0, //9, //toolkit/source/controls/unocontrolmodel.cxx, //1111
comphelper::isA, //0, //0, //4, //comphelper/inc/comphelper/types.hxx, //144
comphelper::isA, //0, //0, //4, //comphelper/inc/comphelper/types.hxx, //134
comphelper::isAReference, //0, //0, //4, //comphelper/inc/comphelper/types.hxx, //162
comphelper::query_aggregation, //0, //0, //11, //comphelper/inc/comphelper/uno3.hxx, //204
comphelper::query_interface, //0, //0, //14, //comphelper/inc/comphelper/uno3.hxx, //223
comphelper::internal::implCopySequence, //0, //0, //5, //comphelper/inc/comphelper/sequence.hxx, //90
utl::getImplementation, //0, //0, //11, //unotools/inc/unotools/unotunnelhelper.hxx, //130
comphelper::tryPropertyValue, //0, //0, //13, //comphelper/inc/comphelper/property.hxx, //140
comphelper::tryPropertyValueEnum, //0, //0, //15, //comphelper/inc/comphelper/property.hxx, //164
utl::getImplementation, //0, //0, //8, //unotools/inc/unotools/unotunnelhelper.hxx, //95
utl::getImplementation, //0, //0, //9, //unotools/inc/unotools/unotunnelhelper.hxx, //118
comphelper::isAReference, //0, //0, //4, //comphelper/inc/comphelper/types.hxx, //153
takeAny, //0, //0, //6, //svtools/source/config/inetoptions.cxx, //138
utl::getImplementation, //0, //0, //9, //unotools/inc/unotools/unotunnelhelper.hxx, //106
comphelper::mem_fun, //0, //0, //4, //comphelper/inc/comphelper/stl_types.hxx, //207
utl::isDerivedFrom, //0, //0, //8, //unotools/inc/unotools/querydeep.hxx, //100
utl::queryDeepInterface, //0, //0, //9, //unotools/inc/unotools/querydeep.hxx, //121
utl::queryDeepInterface, //0, //0, //11, //unotools/inc/unotools/querydeep.hxx, //138
utl::queryDeepInterface, //0, //0, //13, //unotools/inc/unotools/querydeep.hxx, //158
utl::queryDeepInterface, //0, //0, //15, //unotools/inc/unotools/querydeep.hxx, //181
utl::queryDeepInterface, //0, //0, //17, //unotools/inc/unotools/querydeep.hxx, //207
utl::queryDeepInterface, //0, //0, //20, //unotools/inc/unotools/querydeep.hxx, //237
utl::queryDeepInterface, //0, //0, //22, //unotools/inc/unotools/querydeep.hxx, //271
utl::queryDeepInterface, //0, //0, //24, //unotools/inc/unotools/querydeep.hxx, //308
utl::queryDeepInterface, //0, //0, //26, //unotools/inc/unotools/querydeep.hxx, //348
utl::queryDeepInterface, //0, //0, //28, //unotools/inc/unotools/querydeep.hxx, //391
utl::queryDeepInterface, //0, //0, //31, //unotools/inc/unotools/querydeep.hxx, //438
utl::queryDeepInterface, //0, //0, //33, //unotools/inc/unotools/querydeep.hxx, //489
