variadic function templates, variadic class templates, alias class templates
0, //0, //0

old substitutes of variadic function templates, old substitutes of variadic class templates, old substitutes of alias class templates
0, //0, //7

variadic function templates

variadic class templates

alias class templates

potential variadic function templates

potential variadic class templates

potential alias class templates
ListOp, //src/cc/qcdio/QCDLList.h, //131
Parser, //src/cc/common/RequestParser.h, //722
ObjParser, //src/cc/common/RequestParser.h, //665
Super, //src/cc/common/RequestParser.h, //664
MySuper, //src/cc/common/StdAllocator.h, //103
Entry, //src/cc/meta/LayoutManager.h, //380
Super, //src/cc/meta/LayoutManager.h, //2092
