variadic function templates, variadic class templates, alias class templates
0, //0, //0

old substitutes of variadic function templates, old substitutes of variadic class templates, old substitutes of alias class templates
1, //0, //25

variadic function templates

variadic class templates

alias class templates

potential variadic function templates
GetPointer, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Vector.h, //105
GetPointer, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Vector.h, //106
GetPointer, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Array.h, //104
GetPointer, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Array.h, //103
GetPointer, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Array.h, //102
GetPointer, //meshlab/src/plugins_experimental/filter_screened_poisson/Src/Array.h, //101

potential variadic class templates

potential alias class templates
Super, //meshlab/src/meshlabplugins/filter_isoparametrization/texcoord_optimization.h, //182
Super, //meshlab/src/meshlabplugins/filter_isoparametrization/texcoord_optimization.h, //1016
Super, //meshlab/src/meshlabplugins/filter_isoparametrization/texcoord_optimization.h, //506
Super, //meshlab/src/meshlabplugins/filter_isoparametrization/texcoord_optimization.h, //743
EdgeFIType, //meshlab/src/plugins_unsupported/editrgbtri/rgbt.h, //52
EdgeFIType, //meshlab/src/plugins_unsupported/editrgbtri/interactiveEdit.h, //149
Base, //meshlab/src/plugins_experimental/edit_ocme/src/cache/mapcache.h, //108
InputProvider, //meshlab/src/plugins_experimental/edit_ocme/src/cache/mapcache.h, //107
OutputProvider, //meshlab/src/plugins_experimental/edit_ocme/src/cache/mapcache.h, //106
FaceError, //meshlab/src/plugins_experimental/filter_vsa/planar_region.h, //25
IRayType, //meshlab/src/meshlabplugins/filter_csg/intercept.h, //318
SortedType, //meshlab/src/meshlabplugins/filter_csg/intercept.h, //545
SortedType, //meshlab/src/meshlabplugins/filter_csg/intercept.h, //605
ISet2Type, //meshlab/src/meshlabplugins/filter_csg/intercept.h, //648
SortedType, //meshlab/src/meshlabplugins/filter_csg/intercept.h, //649
FaceError, //meshlab/src/plugins_experimental/filter_vsa/region_growing.h, //29
AbutmentType, //meshlab/src/meshlabplugins/edit_hole/fgtBridge.h, //144
HoleType, //meshlab/src/meshlabplugins/edit_hole/fgtBridge.h, //148
HoleType, //meshlab/src/meshlabplugins/edit_hole/fgtBridge.h, //786
EdgeFIType, //meshlab/src/plugins_unsupported/editrgbtri/topologicalOp.h, //101
RgbEdgeC, //meshlab/src/plugins_unsupported/editrgbtri/rgbInfo.h, //994
RgbTriangleC, //meshlab/src/plugins_unsupported/editrgbtri/rgbInfo.h, //993
RgbVertexC, //meshlab/src/plugins_unsupported/editrgbtri/rgbInfo.h, //992
EdgeFIType, //meshlab/src/plugins_unsupported/editrgbtri/controlPoint.h, //66
EdgeFIType, //meshlab/src/plugins_unsupported/editrgbtri/modButterfly.h, //66
