variadic function templates, variadic class templates, alias class templates
93, //34, //2

old substitutes of variadic function templates, old substitutes of variadic class templates, old substitutes of alias class templates
6, //0, //41

variadic function templates
sol::userdata::userdata, //dep/include/sol/userdata.hpp, //347
sol::stack::push, //dep/include/sol/stack.hpp, //335
sol::stack::push, //dep/include/sol/stack.hpp, //341
sol::table::get, //dep/include/sol/table.hpp, //68
sol::table::get, //dep/include/sol/table.hpp, //79
sol::table::set_function, //dep/include/sol/table.hpp, //128
sol::table::set_function, //dep/include/sol/table.hpp, //140
sol::table::set_function, //dep/include/sol/table.hpp, //152
sol::table::set_fx, //dep/include/sol/table.hpp, //164
sol::table::set_fx, //dep/include/sol/table.hpp, //159
sol::table::set_resolved_function, //dep/include/sol/table.hpp, //176
sol::table::tuple_get, //dep/include/sol/table.hpp, //58
sol::function::call, //dep/include/sol/function.hpp, //81
sol::function::invoke, //dep/include/sol/function.hpp, //43
sol::function::operator(), //dep/include/sol/function.hpp, //71
sol::function::operator(), //dep/include/sol/function.hpp, //76
sol::stack::detail::push_userdata, //dep/include/sol/stack.hpp, //78
sol::stack::pop_reverse_call, //dep/include/sol/stack.hpp, //474
sol::stack::push_args, //dep/include/sol/stack.hpp, //350
sol::stack::pusher::push, //dep/include/sol/function.hpp, //212
sol::stack::pusher::set, //dep/include/sol/function.hpp, //113
sol::stack::pusher::set, //dep/include/sol/function.hpp, //123
sol::stack::pusher::set, //dep/include/sol/function.hpp, //135
sol::stack::pusher::set_isconvertible_fx, //dep/include/sol/function.hpp, //147
sol::stack::pusher::set_isconvertible_fx, //dep/include/sol/function.hpp, //140
sol::stack::pusher::set_memfx, //dep/include/sol/function.hpp, //93
sol::stack::pusher::set_memfx, //dep/include/sol/function.hpp, //101
sol::detail::functor::call, //dep/include/sol/function_types.hpp, //47
sol::detail::functor::call, //dep/include/sol/function_types.hpp, //53
sol::detail::functor::functor, //dep/include/sol/function_types.hpp, //44
sol::detail::functor::operator(), //dep/include/sol/function_types.hpp, //59
sol::detail::functor::functor, //dep/include/sol/function_types.hpp, //73
sol::detail::functor::call, //dep/include/sol/function_types.hpp, //100
sol::detail::functor::call, //dep/include/sol/function_types.hpp, //106
sol::detail::functor::functor, //dep/include/sol/function_types.hpp, //97
sol::detail::functor::operator(), //dep/include/sol/function_types.hpp, //112
sol::functor_function::functor_function, //dep/include/sol/function_types.hpp, //289
sol::functor_function::operator(), //dep/include/sol/function_types.hpp, //292
sol::functor_function::operator(), //dep/include/sol/function_types.hpp, //300
sol::functor_function::operator(), //dep/include/sol/function_types.hpp, //305
sol::member_function::functor::functor, //dep/include/sol/function_types.hpp, //332
sol::member_function::functor::operator(), //dep/include/sol/function_types.hpp, //335
sol::member_function::member_function, //dep/include/sol/function_types.hpp, //341
sol::member_function::operator(), //dep/include/sol/function_types.hpp, //344
sol::member_function::operator(), //dep/include/sol/function_types.hpp, //350
sol::member_function::operator(), //dep/include/sol/function_types.hpp, //355
sol::stack::get_call, //dep/include/sol/stack.hpp, //459
sol::stack::get_call, //dep/include/sol/stack.hpp, //464
sol::static_function::typed_call, //dep/include/sol/function_types.hpp, //125
sol::static_function::typed_call, //dep/include/sol/function_types.hpp, //133
sol::static_function::typed_call, //dep/include/sol/function_types.hpp, //138
sol::static_member_function::typed_call, //dep/include/sol/function_types.hpp, //165
sol::static_member_function::typed_call, //dep/include/sol/function_types.hpp, //174
sol::static_member_function::typed_call, //dep/include/sol/function_types.hpp, //179
sol::userdata_function::userdata_function, //dep/include/sol/function_types.hpp, //440
sol::userdata_function_core::operator(), //dep/include/sol/function_types.hpp, //408
sol::userdata_function_core::operator(), //dep/include/sol/function_types.hpp, //417
sol::userdata_function_core::operator(), //dep/include/sol/function_types.hpp, //426
sol::userdata_function_core::userdata_function_core, //dep/include/sol/function_types.hpp, //384
sol::userdata_indexing_function::userdata_indexing_function, //dep/include/sol/function_types.hpp, //511
sol::userdata_variable_function::userdata_variable_function, //dep/include/sol/function_types.hpp, //469
sol::proxy::call, //dep/include/sol/proxy.hpp, //105
sol::proxy::set_function, //dep/include/sol/proxy.hpp, //53
sol::state::set_function, //dep/include/sol/state.hpp, //233
sol::state::get, //dep/include/sol/state.hpp, //139
sol::state::new_userdata, //dep/include/sol/state.hpp, //162
sol::state::new_userdata, //dep/include/sol/state.hpp, //168
sol::state::open_libraries, //dep/include/sol/state.hpp, //69
sol::state::set_function, //dep/include/sol/state.hpp, //209
sol::state::set_function, //dep/include/sol/state.hpp, //221
sol::stack::detail::ltr_get, //dep/include/sol/stack.hpp, //405
sol::stack::detail::ltr_get, //dep/include/sol/stack.hpp, //409
sol::stack::detail::ltr_pop, //dep/include/sol/stack.hpp, //414
sol::stack::detail::ltr_pop, //dep/include/sol/stack.hpp, //418
sol::stack::detail::push_tuple, //dep/include/sol/stack.hpp, //399
sol::stack::detail::rtl_pop, //dep/include/sol/stack.hpp, //423
sol::stack::detail::rtl_pop, //dep/include/sol/stack.hpp, //427
sol::stack::pop_call, //dep/include/sol/stack.hpp, //469
sol::stack::push_reverse, //dep/include/sol/stack.hpp, //449
sol::stack::push_reverse, //dep/include/sol/stack.hpp, //454
sol::default_construct::operator(), //dep/include/sol/default_construct.hpp, //31
sol::userdata::build_function_tables, //dep/include/sol/userdata.hpp, //297
sol::userdata::build_function_tables, //dep/include/sol/userdata.hpp, //309
sol::userdata::constructor::do_constructor, //dep/include/sol/userdata.hpp, //105
sol::userdata::constructor::match_constructor, //dep/include/sol/userdata.hpp, //115
sol::userdata::userdata, //dep/include/sol/userdata.hpp, //317
sol::userdata::userdata, //dep/include/sol/userdata.hpp, //320
sol::userdata::userdata, //dep/include/sol/userdata.hpp, //323
sol::detail::resolve_i, //dep/include/sol/resolve.hpp, //31
sol::detail::resolve_i, //dep/include/sol/resolve.hpp, //55
sol::resolve, //dep/include/sol/resolve.hpp, //71
sol::resolve, //dep/include/sol/resolve.hpp, //81
sol::resolve, //dep/include/sol/resolve.hpp, //91

variadic class templates
sol::function_sig_t, //dep/include/sol/types.hpp, //43
sol::is_specialization_of, //dep/include/sol/traits.hpp, //58
sol::constructors, //dep/include/sol/tuple.hpp, //92
sol::types, //dep/include/sol/tuple.hpp, //60
sol::And, //dep/include/sol/traits.hpp, //84
sol::And, //dep/include/sol/traits.hpp, //87
sol::Or, //dep/include/sol/traits.hpp, //90
sol::Or, //dep/include/sol/traits.hpp, //93
