variadic function templates, variadic class templates, alias class templates
operator<<, //tests/CompileTests/Cxx_tests/test2009_31.C, //33
operator<<, //tests/CompileTests/ElsaTestCases/t0094.cc, //65
operator<<, //tests/CompileTests/ElsaTestCases/t0094.cc, //128
operator<<, //projects/palette/palette2cpp.C, //287
operator*, //tests/CompileTests/ExpressionTemplateExample_tests/test2006_29.C, //82
operator*, //tests/CompileTests/ExpressionTemplateExample_tests/test2006_29.C, //77
operator*, //tests/CompileTests/C++Code/test2006_29.C, //80
operator*, //tests/CompileTests/C++Code/test2006_29.C, //75
operator*, //tests/CompileTests/ExpressionTemplateExample_tests/test2006_30.C, //53
operator*, //tests/CompileTests/ExpressionTemplateExample_tests/test2006_31.C, //21
operator*, //tests/CompileTests/C++Code/test2006_30.C, //53
operator*, //tests/CompileTests/C++Code/test2006_31.C, //21
foo, //tests/CompileTests/Cxx_tests/test2005_74.C, //2
foo, //tests/CompileTests/ElsaTestCases/k0001.cc, //9
foo, //tests/CompileTests/ElsaTestCases/k0038.cc, //11
foo, //tutorial/inputCode_generatingUniqueNamesFromDeclaration2.C, //61
foo, //tests/CompileTests/ElsaTestCases/t0237.cc, //24
foo, //tests/CompileTests/C++Code/test2005_74.C, //2
foo, //tests/CompileTests/ElsaTestCases/k0056.cc, //14
foo, //tests/CompileTests/Cxx_tests/test2005_137.C, //14
foo, //tests/CompileTests/ElsaTestCases/k0057.cc, //14
foo, //tests/CompileTests/C++Code/test2005_137.C, //14
foo, //tests/CompileTests/ElsaTestCases/notCompilable/k0001.cc, //9
foo, //tests/CompileTests/ElsaTestCases/t0259.cc, //7
foo, //tests/CompileTests/ElsaTestCases/t0259.cc, //13
foo, //tests/CompileTests/ElsaTestCases/t0255.cc, //9
foo, //tutorial/inputCode_generatingUniqueNamesFromDeclaration.C, //22
foo, //tutorial/inputCode_generatingUniqueNamesFromDeclaration2.C, //37
foo, //tests/CompileTests/ElsaTestCases/notCompilable/t0221.cc, //26
foo, //tests/CompileTests/Cxx_tests/test2004_37.C, //1
foo, //tests/CompileTests/ElsaTestCases/t0447.cc, //15
foo, //tests/CompileTests/C++Code/test2004_37.C, //1
foo, //tests/CompileTests/ElsaTestCases/t0256.cc, //7
foo, //tests/CompileTests/ElsaTestCases/notCompilable/t0230.cc, //21
foo, //projects/RTED/tests/Cxx/templates/simple_template_function.cpp, //2
foo, //tests/roseTests/astProcessingTests/input1.C, //43
foo, //tests/CompileTests/ElsaTestCases/t0474.cc, //22
foo, //tests/CompileTests/ElsaTestCases/t0400.cc, //12
foo, //tests/CompileTests/Cxx_tests/test2005_75.h, //2
foo, //tests/CompileTests/ElsaTestCases/t0446.cc, //5
foo, //tests/CompileTests/C++Code/test2005_75.h, //2
foo, //tests/CompileTests/ElsaTestCases/notCompilable/t0230.cc, //7
foo, //tests/CompileTests/ElsaTestCases/t0430.cc, //14
foo, //tests/CompileTests/ElsaTestCases/t0115.cc, //5
foo, //tests/CompileTests/ElsaTestCases/t0277.cc, //10
foo, //tests/CompileTests/ElsaTestCases/notCompilable/t0449.cc, //22
foo, //tests/CompileTests/ElsaTestCases/t0192.cc, //14
foo, //tests/CompileTests/ElsaTestCases/t0239.cc, //5
foo, //projects/RTED/tests/Cxx/templates/simple_template_function2.cpp, //3
foo, //tests/CompileTests/ElsaTestCases/t0234.cc, //11
foo, //tests/CompileTests/ElsaTestCases/t0223.cc, //10
foo, //tests/CompileTests/ElsaTestCases/notCompilable/t0230.cc, //14
foo, //tests/CompileTests/ElsaTestCases/t0491.cc, //5
foo, //tests/CompileTests/ElsaTestCases/t0491.cc, //8
foo, //tutorial/inputCode_templateExample2.C, //3
foo, //tests/CompileTests/ElsaTestCases/t0229.cc, //5
foo, //tests/CompileTests/ElsaTestCases/notCompilable/t0380.cc, //7
operator>=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1024
operator>=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1031
operator>=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1038
operator>=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1045
operator>=, //tests/CompileTests/copyAST_tests/copytest2007_52.C, //69
operator>=, //tests/CompileTests/Cxx_tests/test2005_104.C, //67
operator>=, //tests/CompileTests/C++Code/test2005_104.C, //67
bar, //tests/CompileTests/ElsaTestCases/k0038.cc, //19
bar, //tests/CompileTests/ElsaTestCases/k0022.cc, //48
bar, //tests/CompileTests/ElsaTestCases/t0259.cc, //20
bar, //tests/CompileTests/ElsaTestCases/t0259.cc, //26
bar, //tests/CompileTests/ElsaTestCases/t0412.cc, //10
bar, //tests/CompileTests/ElsaTestCases/k0002.cc, //21
A::g, //tests/CompileTests/C++Code/test2004_76.C, //7
A::g, //tests/CompileTests/ElsaTestCases/t0219.cc, //13
A::g, //tests/CompileTests/Cxx_tests/test2005_29.C, //22
A::g, //tests/CompileTests/C++Code/test2005_29.C, //18
A::g, //tests/CompileTests/Cxx_tests/test2005_73.C, //9
A::g, //tests/CompileTests/C++Code/test2005_73.C, //9
A::g, //tests/CompileTests/Cxx_tests/test2005_174.C, //7
A::g, //tests/CompileTests/C++Code/test2005_72.C, //8
A::g, //tests/CompileTests/C++Code/test2005_174.C, //7
A::g, //tests/CompileTests/Cxx_tests/test2004_76.C, //7
A::g, //tests/CompileTests/Cxx_tests/test2004_75.C, //5
A::g, //tests/CompileTests/C++Code/test2004_75.C, //5
operator>, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //986
operator>, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //993
operator>, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1000
operator>, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1007
operator>, //tests/CompileTests/copyAST_tests/copytest2007_52.C, //57
operator>, //tests/CompileTests/Cxx_tests/test2005_104.C, //55
operator>, //tests/CompileTests/C++Code/test2005_104.C, //55
X::foo, //tests/CompileTests/mergeAST_tests/mergeTest_97.C, //5
X::foo, //tests/CompileTests/Cxx_tests/test2005_155.C, //14
X::foo, //tests/CompileTests/Cxx_tests/test2011_123.C, //23
X::foo, //tests/CompileTests/C++Code/test2005_13.C, //29
X::foo, //tests/CompileTests/C++Code/test2005_155.C, //14
X::foo, //tests/CompileTests/mergeAST_tests/mergeTest_96.C, //9
foobar, //tests/CompileTests/C++Code/test2005_58.C, //3
foobar, //tests/CompileTests/Cxx_tests/test2005_57.C, //10
foobar, //tests/CompileTests/C++Code/test2005_57.C, //9
foobar, //tests/CompileTests/Cxx_tests/test2005_59.C, //23
foobar, //tests/CompileTests/C++Code/test2005_59.C, //23
foobar, //tests/CompileTests/Cxx_tests/test2005_58.C, //3
operator<, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //925
operator<, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //936
operator<, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //946
operator<, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //956
operator<, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //966
operator<, //tests/CompileTests/copyAST_tests/copytest2007_52.C, //44
operator<, //tests/CompileTests/C++Code/test2004_41.C, //555
operator<, //tests/CompileTests/Cxx_tests/test2005_104.C, //42
operator<, //tests/CompileTests/C++Code/test2005_104.C, //42
operator==, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //851
operator==, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //859
operator==, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //866
operator==, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //873
operator==, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //880
operator==, //tests/CompileTests/C++Code/test2004_41.C, //539
operator==, //tests/CompileTests/copyAST_tests/copytest2007_52.C, //38
operator==, //tests/CompileTests/Cxx_tests/test2004_143.C, //143
operator==, //tests/CompileTests/copyAST_tests/copytest2007_51.C, //139
operator==, //tests/CompileTests/C++Code/test2004_143.C, //131
operator==, //tests/CompileTests/Cxx_tests/test2005_104.C, //36
operator==, //tests/CompileTests/C++Code/test2005_104.C, //36
f2, //tests/CompileTests/ElsaTestCases/d0055.cc, //14
f2, //tests/CompileTests/ElsaTestCases/t0480.cc, //40
f2, //tests/CompileTests/ElsaTestCases/d0058.cc, //33
f2, //tests/CompileTests/Cxx_tests/test2009_13.C, //31
f2, //tests/CompileTests/ElsaTestCases/t0462.cc, //28
f2, //tests/CompileTests/ElsaTestCases/d0061.cc, //7
f2, //tests/CompileTests/ElsaTestCases/d0054.cc, //12
min, //tests/CompileTests/copyAST_tests/copytest2007_12.C, //5
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/test53.C, //10
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/additional_tests_Dan/test53.C, //10
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/test42.C, //4
min, //tests/CompileTests/copyAST_tests/copytest2007_31.C, //3
min, //tests/CompileTests/C++Code/test2005_57.C, //13
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/test53.C, //4
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/additional_tests_Dan/test56.C, //4
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/additional_tests_Dan/test45.C, //9
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/additional_tests_Dan/test42.C, //4
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/additional_tests_Dan/test53.C, //4
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/test45.C, //9
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/test44.C, //4
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/test56.C, //4
min, //tests/CompileTests/Cxx_tests/test2005_57.C, //14
min, //tests/CompileTests/hiddenTypeAndDeclarationListTests/additional_tests_Dan/test44.C, //4
g, //tests/CompileTests/ElsaTestCases/t0249.cc, //11
g, //tests/CompileTests/ElsaTestCases/t0397.cc, //37
g, //tests/CompileTests/ElsaTestCases/d0066.cc, //5
g, //tests/CompileTests/ElsaTestCases/d0064.cc, //23
g, //tests/CompileTests/ElsaTestCases/d0056.cc, //8
g, //tests/CompileTests/ElsaTestCases/d0057.cc, //11
g, //tests/CompileTests/ElsaTestCases/d0068.cc, //7
g, //tests/CompileTests/ElsaTestCases/d0059.cc, //5
g, //tests/CompileTests/ElsaTestCases/t0508.cc, //13
g, //tests/CompileTests/ElsaTestCases/t0479.cc, //15
g, //tests/CompileTests/ElsaTestCases/d0061.cc, //14
g, //tests/CompileTests/ElsaTestCases/t0506.cc, //19
SP::operator=, //tests/CompileTests/Cxx_tests/test2004_143.C, //105
SP::operator=, //tests/CompileTests/Cxx_tests/test2004_143.C, //84
SP::operator=, //tests/CompileTests/copyAST_tests/copytest2007_51.C, //84
SP::operator=, //tests/CompileTests/copyAST_tests/copytest2007_51.C, //103
SP::operator=, //tests/CompileTests/C++Code/test2004_143.C, //76
SP::operator=, //tests/CompileTests/C++Code/test2004_143.C, //95
operator!=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //897
operator!=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //904
operator!=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //911
operator!=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //918
operator!=, //tests/CompileTests/Cxx_tests/test2004_143.C, //149
operator!=, //tests/CompileTests/copyAST_tests/copytest2007_52.C, //51
operator!=, //tests/CompileTests/Cxx_tests/test2005_104.C, //49
operator!=, //tests/CompileTests/C++Code/test2004_143.C, //137
operator!=, //tests/CompileTests/C++Code/test2005_104.C, //49
operator!=, //tests/CompileTests/copyAST_tests/copytest2007_51.C, //145
expect_term, //projects/SATIrE/src/termite/TermToRose.C, //133
expect_term, //projects/SATIrE/src/termite/TermToRose.C, //164
expect_term, //projects/SATIrE/src/termite/TermToRose.C, //149
expect_term, //projects/minitermite/src/TermToRose.cc, //170
expect_term, //projects/minitermite/src/TermToRose.cc, //139
expect_term, //projects/minitermite/src/TermToRose.cc, //155
operator<=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1062
operator<=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1069
operator<=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1076
operator<=, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //1083
operator<=, //tests/CompileTests/copyAST_tests/copytest2007_52.C, //63
operator<=, //tests/CompileTests/Cxx_tests/test2005_104.C, //61
operator<=, //tests/CompileTests/C++Code/test2005_104.C, //61
f, //tests/CompileTests/ElsaTestCases/d0010.cc, //6
f, //tests/CompileTests/ElsaTestCases/d0011.cc, //6
f, //tests/CompileTests/ElsaTestCases/t0563.cc, //9
f, //tests/CompileTests/ElsaTestCases/t0563.cc, //17
f, //tests/CompileTests/ElsaTestCases/t0419.cc, //10
f, //tests/CompileTests/ElsaTestCases/d0061.cc, //2
f, //tests/CompileTests/ElsaTestCases/t0494.cc, //7
f, //tests/CompileTests/ElsaTestCases/t0523.cc, //5
f, //tests/CompileTests/ElsaTestCases/d0073.cc, //7
f, //tests/CompileTests/ElsaTestCases/d0070.cc, //6
f, //tests/CompileTests/ElsaTestCases/notCompilable/d0062.cc, //7
f, //tests/CompileTests/ElsaTestCases/d0064.cc, //4
f, //tests/CompileTests/ElsaTestCases/d0070.cc, //7
f, //tests/CompileTests/ElsaTestCases/t0247.cc, //7
f, //tests/CompileTests/ElsaTestCases/d0013.cc, //6
f, //tests/CompileTests/ElsaTestCases/t0494.cc, //10
f, //tests/CompileTests/ElsaTestCases/t0507.cc, //8
f, //tests/CompileTests/ElsaTestCases/t0113.cc, //8
f, //tests/CompileTests/ElsaTestCases/notCompilable/t0279.cc, //5
f, //tests/CompileTests/ElsaTestCases/t0280.cc, //5
f, //tests/CompileTests/Cxx_tests/test2005_64.C, //37
f, //tests/CompileTests/ElsaTestCases/d0056.cc, //3
f, //tests/CompileTests/ElsaTestCases/gnu/bugs/gb0006.cc, //7
f, //tests/CompileTests/ElsaTestCases/t0508.cc, //5
f, //tests/CompileTests/ElsaTestCases/notCompilable/t0509.cc, //13
f, //tests/CompileTests/ElsaTestCases/notCompilable/d0063.cc, //5
f, //tests/CompileTests/C++Code/test2005_64.C, //37
f, //tests/CompileTests/ElsaTestCases/t0469.cc, //7
f, //tests/CompileTests/ElsaTestCases/d0057.cc, //6
f, //tests/CompileTests/ElsaTestCases/t0479.cc, //9
f, //tests/CompileTests/ElsaTestCases/t0026.cc, //5
f, //tests/CompileTests/ElsaTestCases/t0276.cc, //9
f, //tests/CompileTests/ElsaTestCases/d0058.cc, //18
f, //tests/CompileTests/ElsaTestCases/t0505.cc, //5
f, //tests/CompileTests/ElsaTestCases/d0059.cc, //10
f, //tests/CompileTests/ElsaTestCases/t0506.cc, //15
f, //tests/CompileTests/ElsaTestCases/t0569.cc, //5

potential variadic class templates
RiscTracingPolicy, //projects/simulator/demos/RiscTracingPolicy.h, //55
RSIM_Semantics::OuterPolicy, //projects/simulator/RSIM_SemanticsOuter.h, //55
RSIM_Semantics::InnerPolicy, //projects/simulator/RSIM_SemanticsInner.h, //65

potential alias class templates
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //475
reference_class, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //399
reference_pointer, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //400
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //337
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2392
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2404
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2417
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2429
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2442
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2453
baggage_type, //tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2463
U, //tests/CompileTests/ElsaTestCases/t0443.cc, //24
CDGEdgeType, //projects/backstroke/slicing/backstrokeCDG.h, //74
_Self, //tests/CompileTests/C++Code/test2004_41.C, //64
const_iterator, //tests/CompileTests/C++Code/test2004_41.C, //63
iterator, //tests/CompileTests/C++Code/test2004_41.C, //62
_Base, //tests/CompileTests/C++Code/test2004_41.C, //271
const_iterator, //tests/CompileTests/C++Code/test2004_41.C, //290
iterator, //tests/CompileTests/C++Code/test2004_41.C, //289
_Node, //tests/CompileTests/C++Code/test2004_41.C, //542
AT, //tests/CompileTests/ElsaTestCases/t0430.cc, //16
this_type, //projects/interpreter/interp_core.h, //1096
this_type, //projects/interpreter/interp_core.h, //1075
trampoline, //tests/CompileTests/Cxx_tests/test2009_23.C, //215
const_pointer, //tests/CompileTests/Cxx_tests/test2009_23.C, //153
pointer, //tests/CompileTests/Cxx_tests/test2009_23.C, //152
type, //tests/CompileTests/Cxx_tests/test2009_23.C, //302
type, //tests/CompileTests/Cxx_tests/test2009_23.C, //275
Iter, //tests/CompileTests/ElsaTestCases/d0102.cc, //4
abstract_string_type, //tests/CompileTests/ElsaTestCases/d0016.cc, //19
BaseType, //tests/CompileTests/Cxx_tests/test2011_53.C, //88
Mesh, //tests/CompileTests/Cxx_tests/test2011_53.C, //62
MeshType, //tests/CompileTests/Cxx_tests/test2011_53.C, //57
CornerIterator, //tests/CompileTests/Cxx_tests/test2011_53.C, //184
MeshType, //tests/CompileTests/Cxx_tests/test2011_53.C, //179
SideIterator, //tests/CompileTests/Cxx_tests/test2011_53.C, //183
const_CornerIterator, //tests/CompileTests/Cxx_tests/test2011_53.C, //185
const_iterator, //tests/CompileTests/Cxx_tests/test2011_53.C, //182
iterator, //tests/CompileTests/Cxx_tests/test2011_53.C, //181
BaseType, //tests/CompileTests/Cxx_tests/test2011_53.C, //108
B_t, //tests/CompileTests/ElsaTestCases/t0389.cc, //12
BaseType, //tests/CompileTests/C++Code/test2004_128.C, //89
Mesh, //tests/CompileTests/C++Code/test2004_128.C, //63
MeshType, //tests/CompileTests/C++Code/test2004_128.C, //58
CornerIterator, //tests/CompileTests/C++Code/test2004_128.C, //185
MeshType, //tests/CompileTests/C++Code/test2004_128.C, //180
SideIterator, //tests/CompileTests/C++Code/test2004_128.C, //184
const_CornerIterator, //tests/CompileTests/C++Code/test2004_128.C, //186
const_iterator, //tests/CompileTests/C++Code/test2004_128.C, //183
iterator, //tests/CompileTests/C++Code/test2004_128.C, //182
BaseType, //tests/CompileTests/C++Code/test2004_128.C, //109
abstract_string_type, //tests/CompileTests/ElsaTestCases/t0154.cc, //27
BaseType, //tests/CompileTests/Cxx_tests/test2004_128.C, //89
Mesh, //tests/CompileTests/Cxx_tests/test2004_128.C, //63
MeshType, //tests/CompileTests/Cxx_tests/test2004_128.C, //58
CornerIterator, //tests/CompileTests/Cxx_tests/test2004_128.C, //187
MeshType, //tests/CompileTests/Cxx_tests/test2004_128.C, //182
SideIterator, //tests/CompileTests/Cxx_tests/test2004_128.C, //186
const_CornerIterator, //tests/CompileTests/Cxx_tests/test2004_128.C, //188
const_iterator, //tests/CompileTests/Cxx_tests/test2004_128.C, //185
iterator, //tests/CompileTests/Cxx_tests/test2004_128.C, //184
BaseType, //tests/CompileTests/Cxx_tests/test2004_128.C, //109
my_type, //tests/CompileTests/ElsaTestCases/t0497.cc, //13
CT, //tests/CompileTests/ElsaTestCases/t0113.cc, //10
PDGEdgeType, //projects/backstroke/slicing/backstrokePDG.h, //56
BaseType, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //89
Mesh, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //63
MeshType, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //58
CornerIterator, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //185
MeshType, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //180
SideIterator, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //184
const_CornerIterator, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //186
const_iterator, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //183
iterator, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //182
BaseType, //tests/CompileTests/copyAST_tests/copytest2007_50.C, //109
ZoneType, //tests/CompileTests/C++Code/test2005_181.C, //38
another_type, //tests/CompileTests/ElsaTestCases/t0496.cc, //16
MeshType, //tests/CompileTests/Cxx_tests/test2011_59.C, //36
CFGForSSA, //projects/backstroke/slicing/backstrokeCFGNode.h, //53
iterator, //tests/CompileTests/C++Code/test2004_39.C, //64
ZoneType, //tests/CompileTests/Cxx_tests/test2005_181.C, //38
W, //tests/CompileTests/ElsaTestCases/t0426.cc, //15
iterator, //tests/CompileTests/Cxx_tests/test2004_39.C, //64
