variadic function templates, variadic class templates, alias class templates
0, //0, //0

old substitutes of variadic function templates, old substitutes of variadic class templates, old substitutes of alias class templates
2, //0, //0

variadic function templates

variadic class templates

alias class templates

potential variadic function templates
gpu::Backend::getGPUObject, //libraries/gpu/src/gpu/Context.h, //55
gpu::Backend::getGPUObject, //libraries/gpu/src/gpu/Context.h, //91
gpu::Backend::getGPUObject, //libraries/gpu/src/gpu/Context.h, //73
gpu::Backend::getGPUObject, //libraries/gpu/src/gpu/Context.h, //100
gpu::Backend::getGPUObject, //libraries/gpu/src/gpu/Context.h, //82
gpu::Backend::getGPUObject, //libraries/gpu/src/gpu/Context.h, //64
gpu::Backend::setGPUObject, //libraries/gpu/src/gpu/Context.h, //51
gpu::Backend::setGPUObject, //libraries/gpu/src/gpu/Context.h, //87
gpu::Backend::setGPUObject, //libraries/gpu/src/gpu/Context.h, //69
gpu::Backend::setGPUObject, //libraries/gpu/src/gpu/Context.h, //96
gpu::Backend::setGPUObject, //libraries/gpu/src/gpu/Context.h, //78
gpu::Backend::setGPUObject, //libraries/gpu/src/gpu/Context.h, //60

potential variadic class templates

potential alias class templates
