class template, instantiations, multiple overload instantiations, loc, definition file path, line
openage::job::Job, //2, //1, //26, //cpp/job/job.h, //29
HuffmanTable, //8, //5, //148, //py/openage/convert/cabextract/lzxd/lzxd.cpp, //194
openage::datastructure::DoublyLinkedList, //1, //1, //138, //cpp/datastructure/doubly_linked_list.h, //43
openage::datastructure::DoublyLinkedListNode, //0, //0, //12, //cpp/datastructure/doubly_linked_list.h, //17
openage::job::JobState, //3, //0, //21, //cpp/job/job_state.h, //38
openage::datastructure::PairingHeap, //6, //4, //131, //cpp/datastructure/pairing_heap.h, //157
openage::datastructure::PairingHeapNode, //1, //1, //71, //cpp/datastructure/pairing_heap.h, //32
openage::util::_unique_help::unique_rval, //3, //1, //3, //cpp/util/unique.h, //20
openage::util::_unique_help::unique_rval, //0, //0, //4, //cpp/util/unique.h, //25
openage::util::_unique_help::unique_rval, //0, //0, //5, //cpp/util/unique.h, //32
openage::util::subdata, //0, //0, //11, //cpp/util/file.h, //122
openage::util::less, //1, //0, //5, //cpp/util/misc.h, //71

function template, instantiations, multiple overload instantiations, loc, definition file path, line
openage::util::make_unique, //0, //0, //5, //cpp/util/unique.h, //59
openage::job::JobManager::enqueue, //1, //1, //7, //cpp/job/job_manager.h, //71
openage::util::read_csv_file, //2, //1, //24, //cpp/util/file.h, //38
openage::util::read_csv_file, //1, //1, //4, //cpp/util/file.h, //110
openage::util::recurse_data_files, //1, //1, //20, //cpp/util/file.h, //80
openage::util::mod, //6, //1, //8, //cpp/util/misc.h, //20
openage::Unit::get_attribute, //9, //1, //3, //cpp/unit/unit.h, //91
openage::util::make_unique, //0, //0, //4, //cpp/util/unique.h, //66
openage::util::div, //4, //1, //3, //cpp/util/misc.h, //60
openage::log::log, //0, //0, //15, //cpp/log.cpp, //29
openage::util::mod, //3, //1, //8, //cpp/util/misc.h, //34
openage::util::rol, //3, //1, //4, //cpp/util/misc.h, //49
openage::util::make_unique, //0, //0, //4, //cpp/util/unique.h, //47
openage::get_attr, //0, //0, //3, //cpp/unit/attribute.h, //41

