class template, instantiations, multiple overload instantiations, loc, definition file path, line
HuffmanTable, //8, //5, //148, //convert/cabextract/lzxd/lzxd.cpp, //190
openage::datastructure::DoublyLinkedList, //1, //1, //141, //src/datastructure/doubly_linked_list.h, //34
openage::datastructure::DoublyLinkedListNode, //0, //0, //6, //src/datastructure/doubly_linked_list.h, //15
openage::job::Job, //2, //1, //26, //src/job/job.h, //22
openage::job::JobState, //3, //0, //21, //src/job/job_state.h, //20
openage::util::subdata, //0, //0, //11, //src/util/file.h, //118
openage::util::less, //1, //0, //5, //src/util/misc.h, //58

function template, instantiations, multiple overload instantiations, loc, definition file path, line
openage::util::read_csv_file, //2, //1, //23, //src/util/file.h, //35
openage::util::read_csv_file, //1, //1, //4, //src/util/file.h, //106
openage::util::recurse_data_files, //1, //1, //20, //src/util/file.h, //76
openage::util::div, //2, //1, //3, //src/util/misc.h, //47
openage::util::mod, //4, //1, //8, //src/util/misc.h, //18
openage::util::mod, //5, //1, //8, //src/util/misc.h, //32
openage::log::log, //0, //0, //15, //src/log.cpp, //27
openage::job::JobManager::enqueue, //1, //1, //7, //src/job/job_manager.h, //61

