class template, instantiations, multiple overload instantiations, loc, definition file path, line
inihal_base, //2, //2, //8, //src/emc/ini/inihal.hh, //87
NATIVE, //1, //1, //1, //src/emc/ini/inihal.hh, //77
PTR::field, //0, //0, //1, //src/emc/ini/inihal.hh, //74
VALUE::field, //0, //0, //1, //src/emc/ini/inihal.hh, //83
pyplusplus::containers::static_sized::array_1_t, //18, //14, //28, //src/emc/rs274ngc/array1.hh, //91
NATIVE, //1, //1, //1, //src/emc/usr_intf/halui.cc, //371
PTR::field, //0, //0, //1, //src/emc/usr_intf/halui.cc, //368
VALUE::field, //0, //0, //1, //src/emc/usr_intf/halui.cc, //377
halui_str_base, //2, //2, //8, //src/emc/usr_intf/halui.cc, //381
pyplusplus::containers::static_sized::const_array_1_t, //1, //1, //23, //src/emc/rs274ngc/array1.hh, //58
pyplusplus::containers::static_sized::details::is_immutable, //0, //0, //9, //src/emc/rs274ngc/array1.hh, //30
pyplusplus::containers::static_sized::register_array_1, //0, //0, //21, //src/emc/rs274ngc/array1.hh, //154
pyplusplus::containers::static_sized::register_const_array_1, //0, //0, //17, //src/emc/rs274ngc/array1.hh, //132

function template, instantiations, multiple overload instantiations, loc, definition file path, line
DLSYM, //2, //1, //3, //src/rtapi/uspace_rtapi_app.cc, //66
DLSYM, //3, //1, //3, //src/rtapi/uspace_rtapi_app.cc, //70
pyplusplus::containers::static_sized::details::is_registered, //2, //1, //5, //src/emc/rs274ngc/array1.hh, //42
pyplusplus::containers::static_sized::details::register_alias, //2, //1, //5, //src/emc/rs274ngc/array1.hh, //49

