class template, instantiations, multiple overload instantiations, loc, definition file path, line
btAlignedObjectArray, //306, //91, //355, //extern/bullet2/src/LinearMath/btAlignedObjectArray.h, //47
std::unordered_map, //86, //37, //4, //extern/carve/include/carve/collection/unordered/tr1_impl.hpp, //44
testing::internal::EqHelper, //230, //0, //18, //extern/gtest/include/gtest/gtest.h, //1476
testing::internal::TestFactoryImpl, //0, //0, //4, //extern/gtest/include/gtest/internal/gtest-internal.h, //452
Freestyle::BBox, //75, //4, //94, //source/blender/freestyle/intern/geometry/BBox.h, //43
btAlignedAllocator, //5, //4, //29, //extern/bullet2/src/LinearMath/btAlignedAllocator.h, //61
CTR_Map, //54, //16, //127, //intern/container/CTR_Map.h, //36
Freestyle::VecMat::Vec3, //23, //6, //108, //source/blender/freestyle/intern/geometry/VecMat.h, //490
Freestyle::CurveInternal::__point_iterator, //5, //5, //267, //source/blender/freestyle/intern/stroke/CurveAdvancedIterators.h, //66
Freestyle::VecMat::Vec, //66, //9, //187, //source/blender/freestyle/intern/geometry/VecMat.h, //64
Freestyle::VecMat::Vec2, //16, //6, //73, //source/blender/freestyle/intern/geometry/VecMat.h, //293
ntlVector3Dim, //147, //5, //291, //intern/elbeem/intern/ntl_vector3dim.h, //134
Freestyle::Const_traits, //6, //3, //12, //source/blender/freestyle/intern/system/BaseIterator.h, //44
Freestyle::IteratorBase, //6, //2, //17, //source/blender/freestyle/intern/system/BaseIterator.h, //94
Freestyle::Nonconst_traits, //8, //4, //12, //source/blender/freestyle/intern/system/BaseIterator.h, //59
Freestyle::ViewEdgeInternal::edge_iterator_base, //5, //3, //113, //source/blender/freestyle/intern/view_map/ViewMapAdvancedIterators.h, //355
Freestyle::ViewEdgeInternal::fedge_iterator_base, //5, //3, //99, //source/blender/freestyle/intern/view_map/ViewMapAdvancedIterators.h, //508
Freestyle::ViewEdgeInternal::vertex_iterator_base, //5, //3, //113, //source/blender/freestyle/intern/view_map/ViewMapAdvancedIterators.h, //638
Freestyle::ViewVertexInternal::edge_iterator_base, //7, //5, //221, //source/blender/freestyle/intern/view_map/ViewMapAdvancedIterators.h, //75
btAxisSweep3Internal, //23, //1, //635, //extern/bullet2/src/BulletCollision/BroadphaseCollision/btAxisSweep3.h, //36
Freestyle::UnaryFunction1D, //7, //7, //37, //source/blender/freestyle/intern/view_map/Functions1D.h, //68
AnimChannel, //96, //15, //72, //intern/elbeem/intern/attributes.h, //30
Freestyle::UnaryFunction0D, //36, //13, //23, //source/blender/freestyle/intern/view_map/Functions0D.h, //81
