class template, instantiations, multiple overload instantiations, loc, definition file path, line
rtl::StaticWithInit, //1, //0, //18, //include/rtl/instance.hxx, //610
osl::Guard, //189, //4, //21, //include/osl/mutex.hxx, //108
rtl::Static, //1, //1, //16, //include/rtl/instance.hxx, //401
VclPtr, //1523, //590, //82, //include/vcl/vclptr.hxx, //83
oox::RefVector, //54, //44, //103, //include/oox/helper/refvector.hxx, //41
loplugin::Plugin::Registration, //32, //32, //11, //compilerplugins/clang/plugin.hxx, //160
rtl::Reference, //1303, //291, //102, //include/rtl/ref.hxx, //35
store::PageHolderObject, //54, //5, //107, //store/source/storbase.hxx, //647
rtl::StaticAggregate, //1, //1, //9, //include/rtl/instance.hxx, //544
com::sun::star::uno::WeakReference, //86, //33, //15, //include/cppuhelper/weakref.hxx, //119
XclExpRecordList, //45, //36, //43, //sc/source/filter/inc/xerecord.hxx, //300
ScVbaPageBreak, //7, //1, //90, //sc/source/ui/vba/vbapagebreak.hxx, //34
slideshow::internal::PrioritizedHandlerEntry, //6, //4, //21, //slideshow/source/engine/eventmultiplexer.cxx, //72
slideshow::internal::ThreadUnsafeListenerContainer, //3, //1, //5, //slideshow/source/inc/listenercontainer.hxx, //469
ComPtr, //2, //1, //134, //include/systools/win32/comptr.hxx, //30
pcr::HandlerComponentBase, //9, //9, //23, //extensions/source/propctrlr/propertyhandler.hxx, //398
comphelper::OPropertyArrayUsageHelper, //32, //27, //42, //include/comphelper/proparrhlp.hxx, //40
o3tl::LazyUpdate, //0, //0, //32, //include/o3tl/lazy_update.hxx, //51
ScopedVclPtr, //120, //3, //38, //include/vcl/vclptr.hxx, //295
connectivity::OSubComponent, //11, //6, //28, //include/connectivity/OSubComponent.hxx, //50
o3tl::cow_wrapper, //18, //10, //86, //include/o3tl/cow_wrapper.hxx, //165
SvRefMemberList, //0, //0, //49, //include/tools/ref.hxx, //96
logging::ComponentMethodGuard, //2, //2, //22, //extensions/source/logging/methodguard.hxx, //27
osl::ClearableGuard, //5, //3, //31, //include/osl/mutex.hxx, //142
o3tl::sorted_vector, //12, //7, //116, //include/o3tl/sorted_vector.hxx, //32
ThreadSafeValue, //0, //0, //19, //sal/qa/osl/process/osl_Thread.cxx, //158
o3tl::enumrange, //6, //1, //26, //include/o3tl/enumrange.hxx, //42
