class template, instantiations, multiple overload instantiations, loc, definition file path, line
ace::vector3, //105, //3, //66, //extensions/common/vector.hpp, //26
el::Callback, //0, //0, //13, //extensions/common/easyloggingc++.hpp, //3350
el::base::threading::internal::NoScopedLock, //1, //1, //9, //extensions/common/easyloggingc++.hpp, //1050
el::base::utils::AbstractRegistry, //6, //1, //78, //extensions/common/easyloggingc++.hpp, //1821
el::base::utils::Registry, //5, //2, //54, //extensions/common/easyloggingc++.hpp, //1936
el::base::utils::RegistryWithPred, //6, //2, //69, //extensions/common/easyloggingc++.hpp, //2012
ace::p3d::compressed, //14, //4, //36, //extensions/common/p3d/compressed.hpp, //35
ace::pair, //8, //2, //27, //extensions/common/vector.hpp, //140
ace::singleton, //4, //1, //17, //extensions/common/singleton.hpp, //8
ace::p3d::compressed_base, //0, //0, //9, //extensions/common/p3d/compressed.hpp, //22
ace::transform_matrix_base, //1, //1, //20, //extensions/common/transform_matrix.hpp, //8
ace::spatial, //2, //1, //15, //extensions/common/vector.hpp, //122
ace::vector, //0, //0, //7, //extensions/common/vector.hpp, //112
ace::array_deleter, //0, //0, //7, //extensions/common/shared.hpp, //37

function template, instantiations, multiple overload instantiations, loc, definition file path, line
el::base::Writer::operator<<, //47, //1, //8, //extensions/common/easyloggingc++.hpp, //4960
el::Helpers::convertTemplateToStdString, //0, //0, //19, //extensions/common/easyloggingc++.hpp, //5789
el::Helpers::installLogDispatchCallback, //0, //0, //3, //extensions/common/easyloggingc++.hpp, //5761
el::Helpers::installPerformanceTrackingCallback, //0, //0, //3, //extensions/common/easyloggingc++.hpp, //5775
el::Helpers::logDispatchCallback, //0, //0, //3, //extensions/common/easyloggingc++.hpp, //5770
el::Helpers::performanceTrackingCallback, //0, //0, //3, //extensions/common/easyloggingc++.hpp, //5784
el::Helpers::uninstallLogDispatchCallback, //0, //0, //3, //extensions/common/easyloggingc++.hpp, //5766
