class template, instantiations, multiple overload instantiations, loc, definition file path, line
base::RefCountedThreadSafe, //624, //567, //18, //base/memory/ref_counted.h, //174
scoped_refptr, //23511, //1860, //100, //base/memory/ref_counted.h, //267
scoped_ptr, //45973, //7377, //60, //base/memory/scoped_ptr.h, //312
extensions::ApiResourceManager, //108, //24, //285, //extensions/browser/api/api_resource_manager.h, //109
base::BasicStringPiece, //48, //4, //145, //base/strings/string_piece.h, //162
base::WeakPtr, //2475, //534, //37, //base/memory/weak_ptr.h, //193
base::time_internal::TimeBase, //2, //2, //70, //base/time/time.h, //263
cc::ScopedPtrVector, //101, //28, //158, //cc/base/scoped_ptr_vector.h, //21
base::WeakPtrFactory, //1754, //1666, //4, //tools/clang/plugins/tests/weak_ptr_factory.h, //11
content::Details, //224, //67, //8, //content/public/browser/notification_details.h, //47
content::Source, //546, //44, //8, //content/public/browser/notification_source.h, //45
content::WebContentsUserData, //136, //66, //22, //content/public/browser/web_contents_user_data.h, //31
url::StringPieceReplacements, //2, //2, //27, //url/url_canon_stdstring.h, //57
extensions::BaseSetOperators, //1, //1, //213, //extensions/common/permissions/base_set_operators.h, //27
mojo::InterfaceFactory, //4, //1, //6, //mojo/application/public/cpp/interface_factory.h, //22
mojo::internal::InterfaceFactoryConnector, //0, //0, //15, //mojo/application/public/cpp/lib/interface_factory_connector.h, //16
base::RepeatingTimer, //108, //97, //1, //base/timer/timer.h, //237
ScopedVector, //2213, //439, //90, //base/memory/scoped_vector.h, //19
IDMap, //117, //71, //175, //base/id_map.h, //34
base::LazyInstance, //668, //508, //46, //base/lazy_instance.h, //124
cc::OcclusionTracker, //83, //4, //285, //cc/trees/occlusion_tracker.h, //34
base::RefCounted, //288, //271, //16, //base/memory/ref_counted.h, //124
Singleton, //442, //415, //32, //base/memory/singleton.h, //215
ObserverList, //573, //294, //17, //base/observer_list.h, //210
ObserverListBase, //1613, //18, //109, //base/observer_list.h, //64
base::AutoReset, //164, //23, //13, //base/auto_reset.h, //22
syncer::EnumSet, //24, //5, //118, //sync/internal_api/public/base/enum_set.h, //43
ui::EventTargetIteratorImpl, //0, //0, //18, //ui/events/event_target_iterator.h, //25
gfx::InsetsBase, //0, //0, //44, //ui/gfx/geometry/insets_base.h, //15
