class template, instantiations, multiple overload instantiations, loc, definition file path, line
S_Alloc::SecureAlloc, //15, //5, //57, //corelib/StringX.h, //32
S_Alloc::SecureAlloc::rebind, //0, //0, //3, //corelib/StringX.h, //86

function template, instantiations, multiple overload instantiations, loc, definition file path, line
Format, //34, //26, //13, //corelib/StringX.cpp, //161
LoadAString, //74, //66, //8, //corelib/StringX.cpp, //139
Format, //24, //11, //11, //corelib/StringX.cpp, //148
Replace, //2, //2, //18, //corelib/StringX.cpp, //106
TrimRight, //4, //2, //13, //corelib/StringX.cpp, //53
S_Alloc::SecureAlloc::SecureAlloc, //0, //0, //1, //corelib/StringX.h, //50
PWSMatch::Match, //5, //1, //16, //corelib/Match.h, //53
Remove, //1, //1, //13, //corelib/StringX.cpp, //125
Replace, //4, //2, //14, //corelib/StringX.cpp, //91
TiXmlElement::QueryValueAttribute, //0, //0, //11, //corelib/tinyxml/tinyxml.h, //1031
TrimLeft, //1, //1, //13, //corelib/StringX.cpp, //68
Trim, //1, //1, //14, //corelib/StringX.cpp, //37
ToLower, //6, //2, //5, //corelib/StringX.cpp, //25
CompareNoCase, //6, //2, //4, //corelib/StringX.cpp, //19
EmptyIfOnlyWhiteSpace, //2, //1, //7, //corelib/StringX.cpp, //83
ToUpper, //0, //0, //5, //corelib/StringX.cpp, //31
S_Alloc::operator!=, //0, //0, //4, //corelib/StringX.h, //132
S_Alloc::operator==, //0, //0, //4, //corelib/StringX.h, //126

