class template, instantiations, multiple overload instantiations, loc, definition file path, line
dereference, //0, //0, //6, //src/corelib/Util.h, //162
get_second, //0, //0, //6, //src/corelib/Util.h, //154
S_Alloc::SecureAlloc, //15, //5, //57, //src/corelib/StringX.h, //33
S_Alloc::SecureAlloc::rebind, //0, //0, //3, //src/corelib/StringX.h, //87

function template, instantiations, multiple overload instantiations, loc, definition file path, line
EmptyIfOnlyWhiteSpace, //2, //1, //7, //src/corelib/StringX.cpp, //86
LoadAString, //92, //79, //8, //src/corelib/StringX.cpp, //143
Format, //29, //27, //30, //src/corelib/StringX.cpp, //183
Format, //41, //16, //28, //src/corelib/StringX.cpp, //152
Replace, //4, //2, //15, //src/corelib/StringX.cpp, //94
Replace, //2, //2, //18, //src/corelib/StringX.cpp, //110
TrimLeft, //2, //2, //13, //src/corelib/StringX.cpp, //71
PWSMatch::Match, //5, //1, //16, //src/corelib/Match.h, //54
TrimRight, //4, //2, //13, //src/corelib/StringX.cpp, //56
ToLower, //6, //2, //5, //src/corelib/StringX.cpp, //28
Trim, //1, //1, //14, //src/corelib/StringX.cpp, //40
CompareNoCase, //6, //2, //4, //src/corelib/StringX.cpp, //22
Remove, //1, //1, //13, //src/corelib/StringX.cpp, //129
ToUpper, //0, //0, //5, //src/corelib/StringX.cpp, //34
S_Alloc::SecureAlloc::SecureAlloc, //0, //0, //1, //src/corelib/StringX.h, //51
TiXmlElement::QueryValueAttribute, //0, //0, //11, //src/corelib/tinyxml/tinyxml.h, //1031
S_Alloc::operator!=, //0, //0, //4, //src/corelib/StringX.h, //133
S_Alloc::operator==, //0, //0, //4, //src/corelib/StringX.h, //127

