class template, instantiations, multiple overload instantiations, loc, definition file path, line
S_Alloc::SecureAlloc, //15, //5, //57, //pwsafe/pwsafe/src/corelib/StringX.h, //33
S_Alloc::SecureAlloc::rebind, //0, //0, //3, //pwsafe/pwsafe/src/corelib/StringX.h, //87

function template, instantiations, multiple overload instantiations, loc, definition file path, line
LoadAString, //80, //70, //8, //pwsafe/pwsafe/src/corelib/StringX.cpp, //142
Format, //34, //26, //30, //pwsafe/pwsafe/src/corelib/StringX.cpp, //182
Format, //38, //15, //28, //pwsafe/pwsafe/src/corelib/StringX.cpp, //151
Remove, //1, //1, //13, //pwsafe/pwsafe/src/corelib/StringX.cpp, //128
Replace, //4, //2, //14, //pwsafe/pwsafe/src/corelib/StringX.cpp, //94
TrimRight, //4, //2, //13, //pwsafe/pwsafe/src/corelib/StringX.cpp, //56
PWSMatch::Match, //5, //1, //16, //pwsafe/pwsafe/src/corelib/Match.h, //54
TrimLeft, //2, //2, //13, //pwsafe/pwsafe/src/corelib/StringX.cpp, //71
Replace, //2, //2, //18, //pwsafe/pwsafe/src/corelib/StringX.cpp, //109
CompareNoCase, //6, //2, //4, //pwsafe/pwsafe/src/corelib/StringX.cpp, //22
EmptyIfOnlyWhiteSpace, //2, //1, //7, //pwsafe/pwsafe/src/corelib/StringX.cpp, //86
S_Alloc::operator!=, //0, //0, //4, //pwsafe/pwsafe/src/corelib/StringX.h, //133
S_Alloc::operator==, //0, //0, //4, //pwsafe/pwsafe/src/corelib/StringX.h, //127
ToLower, //6, //2, //5, //pwsafe/pwsafe/src/corelib/StringX.cpp, //28
ToUpper, //0, //0, //5, //pwsafe/pwsafe/src/corelib/StringX.cpp, //34
Trim, //1, //1, //14, //pwsafe/pwsafe/src/corelib/StringX.cpp, //40
S_Alloc::SecureAlloc::SecureAlloc, //0, //0, //1, //pwsafe/pwsafe/src/corelib/StringX.h, //51
TiXmlElement::QueryValueAttribute, //0, //0, //11, //pwsafe/pwsafe/src/corelib/tinyxml/tinyxml.h, //1031

