class template, instantiations, multiple overload instantiations, loc, definition file path, line
auto_free_ref, //0, //0, //17, //auto_free.h, //39
save_and_restore, //2, //1, //9, //util.h, //216
generic_dpg, //0, //0, //8, //tapsets.h, //42
__gnu_cxx::hash, //0, //0, //4, //unordered.h, //42
__sdt_type, //0, //0, //4, //includes/sys/sdt.h, //76
__sdt_type, //0, //0, //2, //includes/sys/sdt.h, //119
__sdt_type, //0, //0, //2, //includes/sys/sdt.h, //122

function template, instantiations, multiple overload instantiations, loc, definition file path, line
update_visitor::provide, //135, //1, //4, //staptree.h, //955
update_visitor::replace, //97, //1, //4, //staptree.h, //960
update_visitor::require, //11, //1, //13, //staptree.h, //941
lex_cast, //104, //18, //7, //util.h, //90
lex_cast, //23, //4, //8, //util.h, //100
lex_cast_qstring, //23, //6, //8, //util.h, //163
eval_comparison, //5, //2, //17, //parse.cxx, //296
deep_copy_visitor::deep_copy, //5, //1, //5, //staptree.h, //1020
delete_map, //3, //2, //6, //util.h, //205
hex_dump, //1, //1, //16, //util.h, //142
lex_cast_hex, //0, //0, //8, //util.h, //131
resolve_2types, //4, //1, //33, //elaborate.cxx, //4371

