class template, instantiations, multiple overload instantiations, loc, definition file path, line
systemtap::GraphData, //0, //0, //17, //grapher/GraphData.hxx, //56
systemtap::Singleton, //2, //1, //20, //grapher/Time.hxx, //19
auto_free_ref, //0, //0, //17, //auto_free.h, //39
generic_dpg, //0, //0, //8, //tapsets.h, //36
__gnu_cxx::hash, //0, //0, //4, //unordered.h, //42

function template, instantiations, multiple overload instantiations, loc, definition file path, line
update_visitor::provide, //110, //1, //4, //staptree.h, //937
update_visitor::replace, //91, //1, //4, //staptree.h, //942
update_visitor::require, //6, //1, //13, //staptree.h, //923
lex_cast, //59, //11, //7, //util.h, //35
lex_cast, //6, //2, //8, //util.h, //45
deep_copy_visitor::deep_copy, //4, //1, //5, //staptree.h, //1002
resolve_2types, //4, //1, //33, //elaborate.cxx, //4068
lex_cast_qstring, //18, //5, //8, //util.h, //70
eval_comparison, //5, //2, //17, //parse.cxx, //295
delete_map, //0, //0, //6, //util.h, //112
lex_cast_hex, //0, //0, //8, //util.h, //57

