class template, instantiations, multiple overload instantiations, loc, definition file path, line
save_and_restore, //2, //1, //9, //util.h, //236
Array2D, //1, //1, //11, //util.h, //321
auto_free_ref, //0, //0, //17, //auto_free.h, //39
generic_dpg, //0, //0, //8, //tapsets.h, //44
__gnu_cxx::hash, //0, //0, //4, //unordered.h, //42

function template, instantiations, multiple overload instantiations, loc, definition file path, line
lex_cast, //30, //5, //8, //util.h, //120
lex_cast, //120, //17, //7, //util.h, //110
lex_cast_qstring, //22, //5, //8, //util.h, //183
eval_comparison, //6, //2, //17, //parse.cxx, //338
deep_copy_visitor::deep_copy, //6, //1, //5, //staptree.h, //1101
update_visitor::provide, //137, //1, //4, //staptree.h, //1036
update_visitor::replace, //102, //1, //4, //staptree.h, //1041
update_visitor::require, //7, //1, //19, //staptree.h, //1016
resolve_2types, //4, //1, //32, //elaborate.cxx, //4530
hex_dump, //2, //1, //16, //util.h, //162
dwflpp::iterate_over_libraries, //1, //1, //6, //dwflpp.h, //301
dwflpp::iterate_over_notes, //1, //1, //13, //dwflpp.h, //285
dwflpp::iterate_over_plt, //1, //1, //7, //dwflpp.h, //310
delete_map, //3, //2, //6, //util.h, //225
dwflpp::iterate_over_callees, //0, //0, //22, //dwflpp.h, //370
dwflpp::iterate_over_cus, //0, //0, //8, //dwflpp.h, //235
dwflpp::iterate_over_functions, //0, //0, //6, //dwflpp.h, //267
dwflpp::iterate_over_globals, //0, //0, //14, //dwflpp.h, //511
dwflpp::iterate_over_inline_instances, //0, //0, //6, //dwflpp.h, //250
dwflpp::iterate_over_labels, //0, //0, //28, //dwflpp.h, //339
dwflpp::iterate_over_modules, //0, //0, //14, //dwflpp.h, //212
dwflpp::iterate_over_srcfile_lines, //0, //0, //16, //dwflpp.h, //320
dwflpp::iterate_over_types, //0, //0, //16, //dwflpp.h, //528
dwflpp::iterate_single_function, //0, //0, //6, //dwflpp.h, //276
stap_hash::add, //12, //1, //6, //hash.cxx, //79
lex_cast_hex, //4, //1, //8, //util.h, //151
vector_has, //2, //1, //4, //util.h, //252
set_dlsym, //0, //0, //5, //stapdyn/dynutil.h, //36

