class template, instantiations, multiple overload instantiations, loc, definition file path, line
BPrivate::LockingList, //19, //1, //36, //src/kits/tracker/LockingList.h, //44
Imf::TypedAttribute, //226, //23, //140, //src/add-ons/translators/exr/openexr/ilmimf/ImfAttribute.h, //133
BObjectList, //363, //86, //413, //headers/build/private/shared/ObjectList.h, //128
BPrivate::AutoLocker, //45, //22, //93, //headers/private/shared/AutoLocker.h, //62
SinglyLinkedList, //24, //9, //144, //headers/private/kernel/util/SinglyLinkedList.h, //88
SinglyLinkedListLinkImpl, //0, //0, //13, //headers/private/kernel/util/SinglyLinkedList.h, //25
Stack, //86, //12, //407, //src/add-ons/translators/rtf/Stack.h, //13
CRollBufferFast, //6, //3, //40, //src/add-ons/media/plugins/APE_reader/MAClib/RollBuffer.h, //70
CScaledFirstOrderFilter, //4, //1, //21, //src/add-ons/media/plugins/APE_reader/MAClib/ScaledFirstOrderFilter.h, //4
DoublyLinkedList, //171, //96, //385, //headers/private/kernel/util/DoublyLinkedList.h, //115
List, //78, //22, //201, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/reiserfs/List.h, //43
NodeChildTable, //11, //1, //118, //src/add-ons/kernel/file_systems/ramfs/NodeChildTable.h, //62
TwoKeyAVLTree, //20, //3, //148, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/ramfs/TwoKeyAVLTree.h, //127
TwoKeyAVLTreeStandardCompare, //4, //4, //12, //src/add-ons/kernel/file_systems/ramfs/TwoKeyAVLTree.h, //89
AutoLocker, //251, //22, //68, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/AutoLocker.h, //83
Array, //45, //8, //92, //src/bin/unrar/array.hpp, //6
HashMap, //26, //7, //164, //headers/private/userlandfs/shared/HashMap.h, //61
SynchronizedHashMap, //3, //2, //61, //headers/private/userlandfs/shared/HashMap.h, //166
Vector, //73, //15, //362, //headers/private/kernel/util/Vector.h, //49
VectorIterator, //3, //2, //73, //headers/private/kernel/util/Vector.h, //122
DoublyLinkedListLinkImpl, //0, //0, //13, //headers/private/kernel/util/DoublyLinkedList.h, //35
BPrivate::AutoDeleter, //1, //1, //39, //headers/build/private/shared/AutoDeleter.h, //40
Map, //25, //13, //145, //headers/private/media/TMap.h, //7
BluetoothCommand, //3, //0, //31, //headers/private/bluetooth/CommandManager.h, //20
TypeHandlerImpl, //10, //0, //72, //src/bin/debug/strace/TypeHandler.h, //133
SpecializedPointerTypeHandler, //0, //0, //11, //src/bin/debug/strace/NetworkTypes.cpp, //477
CharSampleBuffer, //1, //1, //12, //src/apps/mediaplayer/media_node_framework/audio/SampleBuffer.h, //135
FloatSampleBuffer, //1, //1, //12, //src/apps/mediaplayer/media_node_framework/audio/SampleBuffer.h, //59
IntSampleBuffer, //1, //1, //12, //src/apps/mediaplayer/media_node_framework/audio/SampleBuffer.h, //78
ShortSampleBuffer, //1, //1, //12, //src/apps/mediaplayer/media_node_framework/audio/SampleBuffer.h, //97
UCharSampleBuffer, //1, //1, //12, //src/apps/mediaplayer/media_node_framework/audio/SampleBuffer.h, //116
AllocationDescriptorList, //13, //3, //148, //src/add-ons/kernel/file_systems/udf/AllocationDescriptorList.h, //33
FileEntry, //14, //2, //52, //src/add-ons/kernel/file_systems/udf/Icb.h, //41
CSmartPtr, //61, //23, //57, //src/add-ons/media/plugins/APE_reader/MAClib/SmartPtr.h, //16
TMessageItemTest, //29, //0, //419, //src/tests/kits/app/bmessage/MessageItemTest.h, //172
UserlandFSUtil::DLList, //36, //17, //241, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/DLList.h, //87
DoublyLinkedListLink, //24, //11, //7, //headers/private/kernel/util/DoublyLinkedList.h, //24
DoublyLinkedListMemberGetLink, //6, //6, //13, //headers/private/kernel/util/DoublyLinkedList.h, //73
Mapping, //0, //0, //11, //src/apps/cortex/Persistence/XMLElementMapping.h, //39
UserlandFSUtil::DLListLinkImpl, //0, //0, //11, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/DLList.h, //48
CppUnit::TestCaller, //47, //46, //61, //headers/tools/cppunit/cppunit/TestCaller.h, //103
AVLTree, //51, //0, //1059, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/ramfs/AVLTree.h, //135
AVLTreeStandardCompare, //4, //4, //12, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/ramfs/AVLTree.h, //46
AVLTreeStandardGetKey, //0, //0, //12, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/ramfs/AVLTree.h, //61
AVLTreeStandardGetValue, //0, //0, //8, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/ramfs/AVLTree.h, //112
AVLTreeStandardNodeAllocator, //0, //0, //12, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/ramfs/AVLTree.h, //96
NodeEntryIterator, //14, //3, //99, //src/add-ons/kernel/file_systems/ramfs/IndexImpl.h, //27
AttributeNodeIterator, //2, //1, //21, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/ramfs/AttributeIndexImpl.cpp, //112
RequestMemberArray, //8, //4, //88, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/netfs/headers/shared/RequestMemberArray.h, //15
FSShell::AutoLocker, //8, //6, //83, //headers/private/fs_shell/fssh_auto_locker.h, //62
OpenHashTable, //41, //30, //250, //headers/private/kernel/util/OpenHashTable.h, //49
SLList, //19, //2, //111, //src/add-ons/kernel/file_systems/ramfs/SLList.h, //108
DefaultDefaultItemCreator, //0, //0, //4, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/src/test/reiserfs/List.h, //32
StringTest, //8, //2, //98, //src/bin/gdb/gdb/testsuite/gdb.cp/bs15503.cc, //25
DoublyLinkedListCLink, //6, //4, //13, //headers/private/kernel/util/DoublyLinkedList.h, //91
DoublyLinkedListStandardGetLink, //0, //0, //13, //headers/private/kernel/util/DoublyLinkedList.h, //54
_Expr, //367, //11, //310, //headers/cpp/std/valarray_meta.h, //636
gslice_array, //33, //1, //248, //headers/cpp/std/gslice_array.h, //37
indirect_array, //32, //1, //241, //headers/cpp/std/indirect_array.h, //37
mask_array, //32, //1, //238, //headers/cpp/std/mask_array.h, //37
slice_array, //32, //2, //238, //headers/cpp/std/slice_array.h, //38
valarray, //497, //6, //3311, //headers/cpp/std/std_valarray.h, //117
UserlandFSUtil::Reference, //32, //7, //68, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/Referencable.h, //31
DoublyLinkedQueue, //17, //3, //265, //headers/private/kernel/util/DoublyLinkedQueue.h, //28
IteratableSplayTree, //2, //2, //202, //headers/private/kernel/util/SplayTree.h, //347
DefaultDefaultItemCreator, //0, //0, //4, //src/add-ons/kernel/network/ppp/shared/libkernelppp/headers/TemplateList.h, //43
TemplateList, //40, //11, //233, //src/add-ons/kernel/network/ppp/shared/libkernelppp/headers/TemplateList.h, //54
NetBufferField, //7, //7, //10, //headers/private/net/NetBufferUtilities.h, //82
NetBufferFieldReader, //0, //0, //50, //headers/private/net/NetBufferUtilities.h, //21
NetBufferHeaderReader, //22, //17, //19, //headers/private/net/NetBufferUtilities.h, //95
observer_handle, //0, //0, //61, //src/apps/cortex/support/observe.h, //115
FSShell::AutoLockerReadLocking, //0, //0, //11, //headers/private/fs_shell/fssh_auto_locker.h, //31
