class template, instantiations, multiple overload instantiations, loc, definition file path, line
Stack, //68, //9, //352, //src/add-ons/translators/rtf/Stack.h, //13
BObjectList, //138, //49, //410, //headers/private/shared/ObjectList.h, //128
BPrivate::AutoLocker, //12, //10, //83, //headers/private/shared/AutoLocker.h, //59
list, //84, //2, //365, //headers/cpp/stl_list.h, //247
observer_handle, //0, //0, //61, //src/apps/cortex/support/observe.h, //114
List, //31, //21, //108, //headers/private/media/TList.h, //6
UserlandFSUtil::DLList, //63, //22, //241, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/DLList.h, //87
UserlandFSUtil::DLListLinkImpl, //0, //0, //11, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/DLList.h, //48
UserlandFSUtil::SLList, //16, //3, //207, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/SLList.h, //61
UserlandFSUtil::SLListLinkImpl, //0, //0, //11, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/SLList.h, //22
AutoLocker, //182, //14, //68, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/AutoLocker.h, //83
HashMap, //25, //5, //185, //src/tests/add-ons/kernel/file_systems/userlandfs/r5/headers/shared/HashMap.h, //72
UserlandFSUtil::Reference, //17, //7, //68, //headers/private/userlandfs/shared/Referencable.h, //31
BPrivate::AutoDeleter, //0, //0, //39, //headers/private/shared/AutoDeleter.h, //40
TMessageItemTest, //23, //0, //419, //src/tests/kits/app/bmessage/MessageItemTest.h, //172
BPrivate::FourParamFunctionObject, //0, //0, //20, //src/kits/tracker/FunctionObject.h, //273
BPrivate::FourParamFunctionObjectWithResult, //0, //0, //21, //src/kits/tracker/FunctionObject.h, //297
BPrivate::FunctionObjectWithResult, //19, //3, //7, //src/kits/tracker/FunctionObject.h, //159
BPrivate::ParameterBinder, //24, //4, //11, //src/kits/tracker/FunctionObject.h, //58
BPrivate::PlainLockingMemberFunctionObject, //1, //0, //19, //src/kits/tracker/FunctionObject.h, //339
BPrivate::PlainMemberFunctionObject, //1, //0, //13, //src/kits/tracker/FunctionObject.h, //322
BPrivate::PlainMemberFunctionObjectWitResult, //0, //0, //13, //src/kits/tracker/FunctionObject.h, //362
BPrivate::SingleParamFunctionObject, //1, //0, //14, //src/kits/tracker/FunctionObject.h, //169
BPrivate::SingleParamFunctionObjectWithResult, //0, //0, //13, //src/kits/tracker/FunctionObject.h, //188
BPrivate::SingleParamMemberFunctionObject, //1, //0, //15, //src/kits/tracker/FunctionObject.h, //380
BPrivate::SingleParamMemberFunctionObjectWitResult, //0, //0, //16, //src/kits/tracker/FunctionObject.h, //423
BPrivate::ThreeParamFunctionObject, //1, //0, //18, //src/kits/tracker/FunctionObject.h, //227
BPrivate::ThreeParamFunctionObjectWithResult, //0, //0, //19, //src/kits/tracker/FunctionObject.h, //250
BPrivate::TwoParamFunctionObject, //1, //0, //16, //src/kits/tracker/FunctionObject.h, //206
BPrivate::TwoParamMemberFunctionObject, //1, //0, //18, //src/kits/tracker/FunctionObject.h, //399
