class template, instantiations, multiple overload instantiations, loc, definition file path, line
reference, //46, //8, //30, //include/base.h, //113
SimpleExtItem, //18, //13, //34, //include/extensible.h, //97
CommandModule, //0, //0, //13, //include/inspircd.h, //806
caller1, //4, //4, //11, //include/caller.h, //138
caller2, //4, //1, //11, //include/caller.h, //151
VersionBase, //2, //1, //13, //include/modules.h, //177
HandlerBase2, //2, //1, //6, //include/caller.h, //64
dynamic_reference, //6, //2, //12, //include/modules.h, //286
HandlerBase0, //4, //2, //6, //include/caller.h, //50
HandlerBase1, //6, //2, //6, //include/caller.h, //57
HandlerBase3, //2, //1, //6, //include/caller.h, //71
HandlerBase4, //2, //1, //6, //include/caller.h, //78
HandlerBase5, //2, //1, //6, //include/caller.h, //85
HandlerBase6, //2, //1, //6, //include/caller.h, //92
HandlerBase7, //2, //0, //6, //include/caller.h, //99
HandlerBase8, //2, //0, //6, //include/caller.h, //106
caller, //0, //0, //9, //include/caller.h, //113
caller0, //0, //0, //11, //include/caller.h, //125
caller3, //0, //0, //11, //include/caller.h, //164
caller4, //0, //0, //11, //include/caller.h, //177
caller5, //0, //0, //11, //include/caller.h, //190
caller6, //0, //0, //11, //include/caller.h, //203
caller7, //0, //0, //11, //include/caller.h, //216
caller8, //0, //0, //11, //include/caller.h, //229
vtable, //0, //0, //54, //src/modules/m_testnet.cpp, //23

function template, instantiations, multiple overload instantiations, loc, definition file path, line
SearchAndReplace, //14, //5, //21, //include/hashcomp.h, //63
ConvToStr, //51, //13, //6, //include/inspircd.h, //162
ModuleSQLutils::DoUnAssociate, //2, //1, //8, //src/modules/m_sqlutils.cpp, //165
ConvToInt, //6, //1, //6, //include/inspircd.h, //172
ModuleManager::FindDataService, //6, //1, //4, //include/modules.h, //1619
DeleteZero, //16, //16, //6, //src/inspircd.cpp, //84
SQLquery::operator%, //17, //1, //5, //src/modules/m_sqlv2.h, //191
SQLquery::operator,, //0, //0, //5, //src/modules/m_sqlv2.h, //182
ConvNumeric, //2, //2, //17, //include/inspircd.h, //107
range, //8, //6, //9, //src/configreader.cpp, //87
vtable::read, //2, //1, //13, //src/modules/m_testnet.cpp, //36
vtinit, //82, //1, //4, //src/modules/m_testnet.cpp, //79

