class template, instantiations, multiple overload instantiations, loc, definition file path, line
DLLFactory, //1, //1, //17, //include/dynamic.h, //96
ValueContainer, //4, //4, //17, //include/configreader.h, //101

function template, instantiations, multiple overload instantiations, loc, definition file path, line
DELETE, //116, //63, //5, //include/inspircd.h, //71
ConvToStr, //7, //3, //6, //include/inspircd.h, //141
ConvNumeric, //3, //3, //17, //include/inspircd.h, //79
ConvToInt, //4, //1, //6, //include/inspircd.h, //151
itoa, //0, //0, //15, //include/inspircd.h, //164

