class template, instantiations, multiple overload instantiations, loc, definition file path, line
ValueContainer, //4, //4, //17, //include/configreader.h, //81
DLLFactory, //1, //1, //17, //include/dynamic.h, //114

function template, instantiations, multiple overload instantiations, loc, definition file path, line
DELETE, //109, //60, //5, //include/inspircd.h, //59
ConvToStr, //30, //7, //6, //include/inspircd.h, //67
Extensible::Extend, //0, //0, //4, //include/base.h, //71
Extensible::GetExt, //0, //0, //14, //include/base.h, //116
ConvToInt, //0, //0, //6, //include/inspircd.h, //74
itoa, //0, //0, //15, //include/inspircd.h, //84

