class template, instantiations, multiple overload instantiations, loc, definition file path, line
caller1, //4, //4, //11, //include/caller.h, //144
CommandModule, //0, //0, //13, //include/inspircd.h, //925
DLLFactory, //1, //1, //37, //include/dynamic.h, //97
SimpleExtItem, //17, //12, //44, //include/extensible.h, //104
HandlerBase1, //2, //1, //6, //include/caller.h, //57
HandlerBase0, //2, //1, //6, //include/caller.h, //50
HandlerBase2, //2, //1, //6, //include/caller.h, //64
HandlerBase3, //2, //1, //6, //include/caller.h, //71
HandlerBase4, //2, //1, //6, //include/caller.h, //78
HandlerBase5, //2, //1, //6, //include/caller.h, //85
HandlerBase6, //2, //1, //6, //include/caller.h, //92
HandlerBase7, //2, //0, //6, //include/caller.h, //99
HandlerBase8, //2, //0, //6, //include/caller.h, //106
caller, //0, //0, //14, //include/caller.h, //113
caller0, //0, //0, //11, //include/caller.h, //131
caller2, //4, //1, //11, //include/caller.h, //157
caller3, //0, //0, //11, //include/caller.h, //170
caller4, //0, //0, //11, //include/caller.h, //183
caller5, //0, //0, //11, //include/caller.h, //196
caller6, //0, //0, //11, //include/caller.h, //209
caller7, //0, //0, //11, //include/caller.h, //222
caller8, //0, //0, //11, //include/caller.h, //235
ValueContainer, //4, //4, //13, //include/configreader.h, //780

function template, instantiations, multiple overload instantiations, loc, definition file path, line
SearchAndReplace, //20, //4, //21, //include/hashcomp.h, //106
ConvToStr, //48, //12, //6, //include/inspircd.h, //183
ConvToInt, //6, //1, //6, //include/inspircd.h, //193
SQLquery::operator%, //17, //1, //5, //src/modules/m_sqlv2.h, //191
ModuleSQLutils::DoUnAssociate, //2, //1, //8, //src/modules/m_sqlutils.cpp, //169
DeleteZero, //16, //16, //8, //src/inspircd.cpp, //84
SQLquery::operator,, //0, //0, //5, //src/modules/m_sqlv2.h, //182
ConvNumeric, //2, //2, //17, //include/inspircd.h, //128
itoa, //0, //0, //15, //include/inspircd.h, //206

