class template, instantiations, multiple overload instantiations, loc, definition file path, line
Math::Vec2, //71, //4, //98, //src/video_core/math.h, //51
Math::Vec3, //74, //6, //132, //src/video_core/math.h, //175
Math::Vec4, //32, //5, //133, //src/video_core/math.h, //345
Common::FifoQueue, //0, //0, //73, //src/common/fifo_queue.h, //12
LinearDiskCache, //0, //0, //107, //src/common/linear_disk_cache.h, //47
LinearDiskCacheReader, //1, //1, //5, //src/common/linear_disk_cache.h, //28
BitField, //166, //116, //46, //src/common/bit_field.h, //114
swap_16_t, //4, //2, //5, //src/common/swap.h, //468
swap_32_t, //4, //2, //5, //src/common/swap.h, //461
swap_64_t, //4, //2, //5, //src/common/swap.h, //454
swap_double_t, //2, //1, //5, //src/common/swap.h, //482
swap_float_t, //2, //1, //5, //src/common/swap.h, //475
swap_struct_t, //32, //9, //242, //src/common/swap.h, //65
MathUtil::Rectangle, //0, //0, //29, //src/common/math_util.h, //99
Pica::PrimitiveAssembler, //4, //3, //42, //src/video_core/primitive_assembly.h, //20
LinkedListItem, //8, //2, //4, //src/common/chunk_file.h, //41
PointerWrap::DoHelper, //3, //1, //12, //src/common/chunk_file.h, //82
PointerWrap::DoHelper, //0, //0, //12, //src/common/chunk_file.h, //97
SourceRegister, //2, //0, //31, //src/video_core/vertex_shader.h, //123
Common::ThreadQueueList, //1, //1, //159, //src/common/thread_queue_list.h, //12

function template, instantiations, multiple overload instantiations, loc, definition file path, line
GPU::Read, //6, //1, //9, //src/core/hw/gpu.cpp, //28
GPU::Write, //7, //1, //86, //src/core/hw/gpu.cpp, //42
operator&, //42, //1, //3, //src/common/swap.h, //422
operator&, //43, //1, //3, //src/common/swap.h, //417
operator*, //35, //1, //3, //src/common/swap.h, //393
operator+, //33, //1, //3, //src/common/swap.h, //378
operator+=, //10, //1, //4, //src/common/swap.h, //404
operator-, //34, //1, //3, //src/common/swap.h, //383
operator-=, //10, //1, //4, //src/common/swap.h, //410
operator/, //15, //1, //3, //src/common/swap.h, //388
Math::Cross, //1, //1, //4, //src/video_core/math.h, //531
Math::Dot, //0, //0, //4, //src/video_core/math.h, //513
Math::Dot, //2, //1, //4, //src/video_core/math.h, //519
Math::Dot, //0, //0, //4, //src/video_core/math.h, //525
Math::Lerp, //0, //0, //4, //src/video_core/math.h, //538
Math::LerpInt, //0, //0, //4, //src/video_core/math.h, //545
Math::MakeVec, //30, //1, //4, //src/video_core/math.h, //552
Math::MakeVec, //33, //1, //4, //src/video_core/math.h, //558
Math::MakeVec, //30, //1, //4, //src/video_core/math.h, //582
Math::MakeVec, //8, //1, //4, //src/video_core/math.h, //564
Math::MakeVec, //9, //1, //4, //src/video_core/math.h, //570
Math::MakeVec, //5, //1, //4, //src/video_core/math.h, //588
Math::MakeVec, //4, //1, //4, //src/video_core/math.h, //594
Math::MakeVec, //3, //1, //4, //src/video_core/math.h, //603
Math::MakeVec, //3, //1, //4, //src/video_core/math.h, //609
Math::Vec2::Cast, //0, //0, //3, //src/video_core/math.h, //63
Math::Vec2::operator*, //2, //1, //4, //src/video_core/math.h, //102
Math::Vec2::operator*=, //0, //0, //4, //src/video_core/math.h, //107
Math::Vec2::operator/, //0, //0, //4, //src/video_core/math.h, //112
Math::Vec2::operator/=, //0, //0, //4, //src/video_core/math.h, //117
Math::Vec3::Cast, //1, //1, //3, //src/video_core/math.h, //189
Math::Vec3::operator*, //2, //1, //4, //src/video_core/math.h, //232
Math::Vec3::operator*=, //0, //0, //4, //src/video_core/math.h, //237
Math::Vec3::operator/, //2, //1, //4, //src/video_core/math.h, //242
Math::Vec3::operator/=, //0, //0, //4, //src/video_core/math.h, //247
Math::Vec4::Cast, //0, //0, //3, //src/video_core/math.h, //360
Math::Vec4::operator*, //4, //1, //4, //src/video_core/math.h, //402
Math::Vec4::operator*=, //0, //0, //4, //src/video_core/math.h, //407
Math::Vec4::operator/, //0, //0, //4, //src/video_core/math.h, //412
Math::Vec4::operator/=, //0, //0, //4, //src/video_core/math.h, //417
Math::operator*, //57, //1, //4, //src/video_core/math.h, //167
Math::operator*, //42, //1, //4, //src/video_core/math.h, //326
Math::operator*, //23, //1, //4, //src/video_core/math.h, //504
FileUtil::IOFile::ReadArray, //2, //1, //11, //src/common/file_util.h, //155
FileUtil::IOFile::WriteArray, //1, //1, //11, //src/common/file_util.h, //170
OpenFStream, //1, //1, //8, //src/common/file_util.h, //226
Common::FromBigEndian, //0, //0, //5, //src/common/common_funcs.h, //226
max, //3, //2, //1, //src/common/common_funcs.h, //147
min, //1, //1, //1, //src/common/common_funcs.h, //145
Kernel::ObjectPool::GetFast, //19, //1, //5, //src/core/hle/kernel/kernel.h, //120
Kernel::ObjectPool::Destroy, //4, //1, //8, //src/core/hle/kernel/kernel.h, //83
operator!=, //16, //1, //3, //src/common/swap.h, //445
operator%, //1, //1, //3, //src/common/swap.h, //398
operator<, //11, //1, //3, //src/common/swap.h, //429
operator<=, //1, //1, //3, //src/common/swap.h, //437
operator==, //21, //1, //3, //src/common/swap.h, //449
operator>, //8, //1, //3, //src/common/swap.h, //433
operator>=, //2, //1, //3, //src/common/swap.h, //441
swap_struct_t::operator!=, //0, //0, //3, //src/common/swap.h, //203
swap_struct_t::operator&, //0, //0, //3, //src/common/swap.h, //257
swap_struct_t::operator&=, //0, //0, //4, //src/common/swap.h, //265
swap_struct_t::operator*, //0, //0, //3, //src/common/swap.h, //123
swap_struct_t::operator+, //0, //0, //3, //src/common/swap.h, //132
swap_struct_t::operator+=, //0, //0, //4, //src/common/swap.h, //150
swap_struct_t::operator-, //0, //0, //3, //src/common/swap.h, //140
swap_struct_t::operator-=, //0, //0, //4, //src/common/swap.h, //160
swap_struct_t::operator/, //0, //0, //3, //src/common/swap.h, //114
swap_struct_t::operator<, //0, //0, //3, //src/common/swap.h, //221
swap_struct_t::operator<<, //0, //0, //3, //src/common/swap.h, //305
swap_struct_t::operator<<=, //0, //0, //4, //src/common/swap.h, //309
swap_struct_t::operator<=, //0, //0, //3, //src/common/swap.h, //239
swap_struct_t::operator=, //0, //0, //4, //src/common/swap.h, //83
swap_struct_t::operator==, //0, //0, //3, //src/common/swap.h, //194
swap_struct_t::operator>, //0, //0, //3, //src/common/swap.h, //212
swap_struct_t::operator>=, //0, //0, //3, //src/common/swap.h, //230
swap_struct_t::operator>>, //0, //0, //3, //src/common/swap.h, //315
swap_struct_t::operator>>=, //0, //0, //4, //src/common/swap.h, //319
swap_struct_t::operator^, //0, //0, //3, //src/common/swap.h, //291
swap_struct_t::operator^=, //0, //0, //4, //src/common/swap.h, //299
swap_struct_t::operator|, //0, //0, //3, //src/common/swap.h, //274
swap_struct_t::operator|=, //0, //0, //4, //src/common/swap.h, //282
MathUtil::Clamp, //0, //0, //4, //src/common/math_util.h, //16
Service::Interface::DeleteHandle, //0, //0, //4, //src/core/hle/service/service.h, //73
ConfigMem::Read, //4, //1, //18, //src/core/hle/config_mem.cpp, //32
Common::FifoQueue::Push, //0, //0, //6, //src/common/fifo_queue.h, //43
PointerWrap::Do, //14, //1, //13, //src/common/chunk_file.h, //201
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //216
PointerWrap::Do, //14, //1, //13, //src/common/chunk_file.h, //261
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //276
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //321
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //328
PointerWrap::Do, //14, //1, //4, //src/common/chunk_file.h, //343
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //370
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //377
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //396
PointerWrap::Do, //14, //1, //5, //src/common/chunk_file.h, //403
PointerWrap::Do, //14, //1, //4, //src/common/chunk_file.h, //410
PointerWrap::Do, //14, //1, //12, //src/common/chunk_file.h, //430
PointerWrap::Do, //14, //1, //4, //src/common/chunk_file.h, //444
PointerWrap::Do, //33, //1, //3, //src/common/chunk_file.h, //534
PointerWrap::DoArray, //2, //1, //3, //src/common/chunk_file.h, //529
PointerWrap::DoClass, //1, //1, //3, //src/common/chunk_file.h, //513
PointerWrap::DoClass, //1, //1, //9, //src/common/chunk_file.h, //518
PointerWrap::DoDeque, //2, //1, //9, //src/common/chunk_file.h, //384
PointerWrap::DoLinkedList, //2, //1, //57, //src/common/chunk_file.h, //553
PointerWrap::DoList, //2, //1, //9, //src/common/chunk_file.h, //416
PointerWrap::DoMap, //2, //1, //36, //src/common/chunk_file.h, //223
PointerWrap::DoMultimap, //2, //1, //35, //src/common/chunk_file.h, //283
PointerWrap::DoPOD, //0, //0, //5, //src/common/chunk_file.h, //336
PointerWrap::DoPOD, //0, //0, //3, //src/common/chunk_file.h, //539
PointerWrap::DoPointer, //0, //0, //6, //src/common/chunk_file.h, //544
PointerWrap::DoSet, //2, //1, //30, //src/common/chunk_file.h, //450
PointerWrap::DoVector, //3, //1, //8, //src/common/chunk_file.h, //349
PointerWrap::DoVectorPOD, //1, //1, //8, //src/common/chunk_file.h, //359
Kernel::ObjectPool::Get, //2, //1, //18, //src/core/hle/kernel/kernel.h, //95
Kernel::ObjectPool::Iterate, //0, //0, //13, //src/core/hle/kernel/kernel.h, //127
Common::CharArrayFromFormat, //0, //0, //7, //src/common/string_util.h, //28
Common::ThousandSeparate, //0, //0, //9, //src/common/string_util.h, //44
Common::TryParse, //0, //0, //12, //src/common/string_util.h, //64
NDMA::Read, //0, //0, //3, //src/core/hw/ndma.cpp, //12
NDMA::Write, //0, //0, //3, //src/core/hw/ndma.cpp, //17
HW::Read, //4, //1, //9, //src/core/hw/hw.cpp, //40
