class template, instantiations, multiple overload instantiations, loc, definition file path, line
ResultVal, //40, //6, //94, //src/core/hle/result.h, //268
Common::ConcurrentRingBuffer, //1, //1, //84, //src/common/concurrent_ring_buffer.h, //23
Common::FifoQueue, //0, //0, //73, //src/common/fifo_queue.h, //12
Math::Vec2, //74, //4, //98, //src/video_core/math.h, //51
Math::Vec4, //35, //5, //133, //src/video_core/math.h, //345
Math::Vec3, //74, //6, //132, //src/video_core/math.h, //175
LinearDiskCache, //0, //0, //107, //src/common/linear_disk_cache.h, //47
LinearDiskCacheReader, //1, //1, //5, //src/common/linear_disk_cache.h, //28
BitField, //161, //109, //53, //src/common/bit_field.h, //114
MathUtil::Rectangle, //3, //1, //29, //src/common/math_util.h, //100
Common::ThreadQueueList, //1, //1, //159, //src/common/thread_queue_list.h, //12
swap_16_t, //4, //2, //5, //src/common/swap.h, //467
swap_32_t, //4, //2, //5, //src/common/swap.h, //460
swap_64_t, //4, //2, //5, //src/common/swap.h, //453
swap_double_t, //2, //1, //5, //src/common/swap.h, //481
swap_float_t, //2, //1, //5, //src/common/swap.h, //474
swap_struct_t, //32, //9, //241, //src/common/swap.h, //65
detail::ScopeExitHelper, //2, //1, //5, //src/common/scope_exit.h, //9
Pica::PrimitiveAssembler, //4, //3, //48, //src/video_core/primitive_assembly.h, //20
LinkedListItem, //8, //2, //4, //src/common/chunk_file.h, //41
PointerWrap::DoHelper, //3, //1, //12, //src/common/chunk_file.h, //82
PointerWrap::DoHelper, //0, //0, //12, //src/common/chunk_file.h, //97

function template, instantiations, multiple overload instantiations, loc, definition file path, line
ResultVal::ValueOr, //14, //1, //3, //src/core/hle/result.h, //363
GPU::Read, //6, //1, //9, //src/core/hw/gpu.cpp, //34
GPU::Write, //7, //1, //85, //src/core/hw/gpu.cpp, //48
operator-, //12, //1, //3, //src/common/swap.h, //382
operator<, //9, //1, //3, //src/common/swap.h, //428
operator==, //22, //1, //3, //src/common/swap.h, //448
operator>, //8, //1, //3, //src/common/swap.h, //432
MathUtil::Clamp, //0, //0, //4, //src/common/math_util.h, //17
MakeResult, //15, //6, //3, //src/core/hle/result.h, //400
Math::MakeVec, //1, //1, //4, //src/video_core/math.h, //615
Kernel::HandleTable::Get, //21, //1, //7, //src/core/hle/kernel/kernel.h, //151
operator!=, //22, //1, //3, //src/common/swap.h, //444
operator&, //42, //1, //3, //src/common/swap.h, //421
operator&, //43, //1, //3, //src/common/swap.h, //416
operator*, //39, //1, //3, //src/common/swap.h, //392
operator/, //2, //1, //3, //src/common/swap.h, //387
operator>=, //2, //1, //3, //src/common/swap.h, //440
operator%, //5, //1, //3, //src/common/swap.h, //397
operator+, //7, //1, //3, //src/common/swap.h, //377
operator+=, //1, //1, //4, //src/common/swap.h, //403
operator-=, //1, //1, //4, //src/common/swap.h, //409
operator<=, //1, //1, //3, //src/common/swap.h, //436
swap_struct_t::operator!=, //0, //0, //3, //src/common/swap.h, //202
swap_struct_t::operator&, //0, //0, //3, //src/common/swap.h, //256
swap_struct_t::operator&=, //0, //0, //4, //src/common/swap.h, //264
swap_struct_t::operator*, //0, //0, //3, //src/common/swap.h, //122
swap_struct_t::operator+, //0, //0, //3, //src/common/swap.h, //131
swap_struct_t::operator+=, //0, //0, //4, //src/common/swap.h, //149
swap_struct_t::operator-, //0, //0, //3, //src/common/swap.h, //139
swap_struct_t::operator-=, //0, //0, //4, //src/common/swap.h, //159
swap_struct_t::operator/, //0, //0, //3, //src/common/swap.h, //113
swap_struct_t::operator<, //0, //0, //3, //src/common/swap.h, //220
swap_struct_t::operator<<, //0, //0, //3, //src/common/swap.h, //304
swap_struct_t::operator<<=, //0, //0, //4, //src/common/swap.h, //308
swap_struct_t::operator<=, //0, //0, //3, //src/common/swap.h, //238
swap_struct_t::operator=, //0, //0, //4, //src/common/swap.h, //83
swap_struct_t::operator==, //0, //0, //3, //src/common/swap.h, //193
swap_struct_t::operator>, //0, //0, //3, //src/common/swap.h, //211
swap_struct_t::operator>=, //0, //0, //3, //src/common/swap.h, //229
swap_struct_t::operator>>, //0, //0, //3, //src/common/swap.h, //314
swap_struct_t::operator>>=, //0, //0, //4, //src/common/swap.h, //318
swap_struct_t::operator^, //0, //0, //3, //src/common/swap.h, //290
swap_struct_t::operator^=, //0, //0, //4, //src/common/swap.h, //298
swap_struct_t::operator|, //0, //0, //3, //src/common/swap.h, //273
swap_struct_t::operator|=, //0, //0, //4, //src/common/swap.h, //281
HW::Read, //0, //0, //9, //src/core/hw/hw.cpp, //39
HW::Write, //0, //0, //9, //src/core/hw/hw.cpp, //52
Common::FifoQueue::Push, //0, //0, //6, //src/common/fifo_queue.h, //43
Memory::Read, //3, //1, //23, //src/core/mem_map_funcs.cpp, //52
