class template, instantiations, multiple overload instantiations, loc, definition file path, line
ResultVal, //34, //6, //101, //src/core/hle/result.h, //263
Math::Vec4, //59, //6, //149, //src/video_core/math.h, //345
Common::SynchronizedRef, //3, //1, //24, //src/common/synchronized_wrapper.h, //38
Common::SynchronizedWrapper, //3, //2, //12, //src/common/synchronized_wrapper.h, //17
Math::Vec2, //86, //6, //98, //src/video_core/math.h, //51
Math::Vec3, //85, //7, //132, //src/video_core/math.h, //175
LinearDiskCache, //0, //0, //107, //src/common/linear_disk_cache.h, //47
LinearDiskCacheReader, //1, //1, //5, //src/common/linear_disk_cache.h, //28
Common::FifoQueue, //0, //0, //73, //src/common/fifo_queue.h, //12
Common::ConcurrentRingBuffer, //1, //1, //84, //src/common/concurrent_ring_buffer.h, //22
swap_16_t, //4, //2, //5, //src/common/swap.h, //545
swap_32_t, //4, //2, //5, //src/common/swap.h, //538
swap_64_t, //4, //2, //5, //src/common/swap.h, //531
swap_double_t, //2, //1, //5, //src/common/swap.h, //559
swap_float_t, //2, //1, //5, //src/common/swap.h, //552
swap_struct_t, //32, //9, //241, //src/common/swap.h, //143
BitField, //241, //142, //53, //src/common/bit_field.h, //114
detail::ScopeExitHelper, //2, //1, //5, //src/common/scope_exit.h, //12
MathUtil::Rectangle, //3, //1, //29, //src/common/math_util.h, //100
LinkedListItem, //8, //2, //4, //src/common/chunk_file.h, //41
Pica::PrimitiveAssembler, //4, //3, //47, //src/video_core/primitive_assembly.h, //20
Common::ThreadQueueList, //1, //1, //95, //src/common/thread_queue_list.h, //17
PointerWrap::DoHelper, //3, //1, //12, //src/common/chunk_file.h, //82
PointerWrap::DoHelper, //0, //0, //12, //src/common/chunk_file.h, //97

function template, instantiations, multiple overload instantiations, loc, definition file path, line
operator!=, //19, //1, //3, //src/common/swap.h, //522
operator%, //5, //1, //3, //src/common/swap.h, //475
operator&, //37, //1, //3, //src/common/swap.h, //494
operator&, //36, //1, //3, //src/common/swap.h, //499
operator*, //40, //1, //3, //src/common/swap.h, //470
operator+, //7, //1, //3, //src/common/swap.h, //455
operator+=, //1, //1, //4, //src/common/swap.h, //481
operator-, //5, //1, //3, //src/common/swap.h, //460
operator-=, //1, //1, //4, //src/common/swap.h, //487
operator/, //1, //1, //3, //src/common/swap.h, //465
operator<, //7, //1, //3, //src/common/swap.h, //506
operator<=, //1, //1, //3, //src/common/swap.h, //514
operator==, //14, //1, //3, //src/common/swap.h, //526
