class template, instantiations, multiple overload instantiations, loc, definition file path, line
re2c::basic_null_stream, //1, //1, //23, //re2c-migrate/re2c-emit.cxx, //1945
re2c::basic_null_streambuf, //2, //2, //9, //re2c-migrate/re2c-emit.cxx, //1932
re2c::free_list, //4, //2, //35, //re2c-migrate/re2c-regex.h, //135
save_and_restore, //2, //1, //9, //util.h, //223
auto_free_ref, //0, //0, //17, //auto_free.h, //39
generic_dpg, //0, //0, //8, //tapsets.h, //43
__sdt_type, //0, //0, //4, //includes/sys/sdt.h, //76
__sdt_type, //0, //0, //2, //includes/sys/sdt.h, //119
__sdt_type, //0, //0, //2, //includes/sys/sdt.h, //122
__gnu_cxx::hash, //0, //0, //4, //unordered.h, //42

function template, instantiations, multiple overload instantiations, loc, definition file path, line
re2c::replaceParam, //5, //1, //11, //re2c-migrate/re2c-emit.cxx, //191
lex_cast, //23, //4, //8, //util.h, //107
lex_cast, //107, //17, //7, //util.h, //97
lex_cast_qstring, //23, //6, //8, //util.h, //170
eval_comparison, //5, //2, //17, //parse.cxx, //367
lex_cast_hex, //3, //1, //8, //util.h, //138
update_visitor::provide, //135, //1, //4, //staptree.h, //974
update_visitor::replace, //102, //1, //4, //staptree.h, //979
update_visitor::require, //7, //1, //19, //staptree.h, //954
delete_map, //3, //2, //6, //util.h, //212
hex_dump, //1, //1, //16, //util.h, //149
deep_copy_visitor::deep_copy, //5, //1, //5, //staptree.h, //1038
resolve_2types, //4, //1, //33, //elaborate.cxx, //4462
stap_hash::add, //12, //1, //6, //hash.cxx, //79
set_dlsym, //0, //0, //5, //stapdyn/dynutil.h, //36

