class template, instantiations, multiple overload instantiations, loc, definition file path, line
systemtap::Singleton, //2, //1, //20, //grapher/Time.hxx, //19
auto_free_ref, //0, //0, //17, //auto_free.h, //39
systemtap::GraphData, //0, //0, //17, //grapher/GraphData.hxx, //56
generic_dpg, //0, //0, //8, //tapsets.h, //37
__sdt_type, //0, //0, //4, //includes/sys/sdt.h, //72
__sdt_type, //0, //0, //2, //includes/sys/sdt.h, //115
__sdt_type, //0, //0, //2, //includes/sys/sdt.h, //118
__gnu_cxx::hash, //0, //0, //4, //unordered.h, //42

function template, instantiations, multiple overload instantiations, loc, definition file path, line
deep_copy_visitor::deep_copy, //5, //1, //5, //staptree.h, //1012
update_visitor::provide, //137, //1, //4, //staptree.h, //947
update_visitor::replace, //97, //1, //4, //staptree.h, //952
update_visitor::require, //11, //1, //13, //staptree.h, //933
delete_map, //3, //2, //6, //util.h, //188
lex_cast, //95, //15, //7, //util.h, //73
lex_cast, //21, //4, //8, //util.h, //83
hex_dump, //1, //1, //16, //util.h, //125
lex_cast_hex, //0, //0, //8, //util.h, //114
lex_cast_qstring, //25, //6, //8, //util.h, //146
eval_comparison, //5, //2, //17, //parse.cxx, //296
resolve_2types, //4, //1, //33, //elaborate.cxx, //4163

