class template, instantiations, multiple overload instantiations, loc, definition file path, line
com::sun::star::uno::Reference, //15077, //776, //67, //main/cppu/inc/com/sun/star/uno/Reference.h, //178
binfilter::UniReference, //260, //18, //79, //main/binfilter/inc/bf_xmloff/uniref.hxx, //42
com::sun::star::uno::Sequence, //7758, //190, //45, //main/cppu/inc/com/sun/star/uno/Sequence.h, //58
rtl::StaticWithInit, //0, //0, //18, //main/sal/inc/rtl/instance.hxx, //441
osl::Guard, //59, //4, //21, //main/sal/inc/osl/mutex.hxx, //127
ary::TypedId, //13, //8, //28, //main/autodoc/inc/ary/types.hxx, //87
rtl::Reference, //836, //220, //98, //main/sal/inc/rtl/ref.hxx, //52
rtl_Instance, //6, //3, //56, //main/sal/inc/rtl/instance.hxx, //268
tools::WeakBase, //4, //1, //42, //main/tools/inc/tools/weakbase.h, //132
tools::WeakReference, //29, //1, //109, //main/tools/inc/tools/weakbase.h, //80
List, //1045, //53, //133, //main/xml2cmp/source/support/list.hxx, //32
dxcanvas::COMReference, //10, //2, //45, //main/canvas/source/directx/dx_winstuff.hxx, //121
cppu::ImplHelper14, //1, //0, //316, //main/binfilter/bf_sch/source/ui/inc/ChXDiagram.hxx, //113
cppu::ImplHelperBase14, //0, //0, //6, //main/binfilter/bf_sch/source/ui/inc/ChXDiagram.hxx, //107
cppu::WeakAggImplHelper14, //1, //0, //316, //main/binfilter/bf_sch/source/ui/inc/ChXDiagram.hxx, //113
cppu::WeakImplHelper14, //1, //0, //316, //main/binfilter/bf_sch/source/ui/inc/ChXDiagram.hxx, //113
rtl::Allocator, //16, //7, //55, //main/sal/inc/rtl/allocator.hxx, //49
ary::Dyn_StdConstIterator, //33, //12, //16, //main/autodoc/inc/ary/stdconstiter.hxx, //70
o3tl::cow_wrapper, //20, //14, //86, //main/o3tl/inc/o3tl/cow_wrapper.hxx, //169
ScBitMaskCompressedArray, //24, //2, //401, //main/sc/inc/compressedarray.hxx, //440
ary::SCI_Vector, //5, //0, //47, //main/autodoc/source/ary/inc/sci_impl.hxx, //43
csv::Dyn, //282, //158, //92, //main/cosv/inc/cosv/tpl/dyn.hxx, //60
comphelper::OPropertyArrayUsageHelper, //35, //29, //42, //main/comphelper/inc/comphelper/proparrhlp.hxx, //54
formula::SimpleIntrusiveReference, //6, //6, //52, //main/formula/inc/formula/intruref.hxx, //40
bridges::cpp_uno::shared::GuardedArray, //2, //2, //11, //main/bridges/source/cpp_uno/shared/guardedarray.hxx, //29
osl::LongPathBuffer, //4, //3, //29, //main/sal/osl/w32/path_helper.hxx, //74
ScfRef, //185, //163, //27, //main/sc/source/filter/inc/ftools.hxx, //150
o3tl::detail::simple_pool_impl, //0, //0, //43, //main/o3tl/inc/o3tl/vector_pool.hxx, //34
PeStatusArray, //21, //15, //63, //main/autodoc/source/parser/inc/semantic/callf.hxx, //97
SubPe, //36, //28, //46, //main/autodoc/source/parser/inc/semantic/sub_pe.hxx, //38
SubPeUse, //34, //27, //68, //main/autodoc/source/parser/inc/semantic/sub_peu.hxx, //40
rtl::StaticAggregate, //0, //0, //9, //main/sal/inc/rtl/instance.hxx, //392
vos::ORef, //132, //21, //155, //main/vos/inc/vos/ref.hxx, //48
XclExpRecordList, //41, //30, //43, //main/sc/source/filter/inc/xerecord.hxx, //328
basebmp::StandardAccessor, //4, //2, //25, //main/basebmp/inc/basebmp/accessor.hxx, //37
connectivity::ado::WpOLEAppendCollection, //0, //0, //18, //main/connectivity/source/inc/ado/Aolewrap.hxx, //212
connectivity::ado::WpOLEBase, //6, //2, //32, //main/connectivity/source/inc/ado/Aolewrap.hxx, //78
connectivity::ado::WpOLECollection, //0, //0, //64, //main/connectivity/source/inc/ado/Aolewrap.hxx, //138
com::sun::star::uno::WeakReference, //51, //25, //16, //main/cppuhelper/inc/cppuhelper/weakref.hxx, //122
basebmp::NonStandardAccessor, //2, //1, //26, //main/basebmp/inc/basebmp/accessor.hxx, //78
o3tl::heap_ptr, //26, //2, //141, //main/o3tl/inc/o3tl/heap_ptr.hxx, //79
comphelper::OIdPropertyArrayUsageHelper, //15, //12, //43, //main/comphelper/inc/comphelper/IdPropArrayHelper.hxx, //46
sal::systools::COMReference, //7, //2, //99, //main/sal/inc/systools/win32/comtools.hxx, //62
oox::drawingml::chart::ModelRef, //37, //12, //14, //main/oox/inc/oox/drawingml/chart/modelbase.hxx, //40
PCodeBuffConvertor, //1, //0, //25, //main/basic/source/inc/codegen.hxx, //65
BufferTransformer, //1, //1, //58, //main/basic/source/comp/codegen.cxx, //449
OffSetAccumulator, //1, //1, //23, //main/basic/source/comp/codegen.cxx, //419
PCodeBufferWalker, //2, //1, //53, //main/basic/source/comp/codegen.cxx, //363
PCodeVisitor, //2, //1, //13, //main/basic/source/comp/codegen.cxx, //346
CallFunction, //21, //16, //32, //main/autodoc/source/parser/inc/semantic/callf.hxx, //41
PeStatus, //11, //1, //81, //main/autodoc/source/parser/inc/semantic/callf.hxx, //66
csv::ConstProcessor, //8, //5, //11, //main/cosv/inc/cosv/tpl/processor.hxx, //90
comphelper::WeakBag, //1, //1, //27, //main/comphelper/inc/comphelper/weakbag.hxx, //39
UniReference, //35, //5, //79, //main/xmloff/inc/xmloff/uniref.hxx, //39
oox::OptValue, //50, //7, //20, //main/oox/inc/oox/helper/helper.hxx, //194
oox::RefMap, //13, //10, //1, //main/oox/inc/oox/helper/refmap.hxx, //44
stoc_sec::lru_cache, //10, //1, //179, //main/stoc/source/security/lru_cache.h, //43
oox::RefVector, //23, //19, //103, //main/oox/inc/oox/helper/refvector.hxx, //44
lux::Enum, //16, //5, //39, //main/autodoc/source/inc/luxenum.hxx, //44
salhelper::SingletonRef, //7, //4, //51, //main/salhelper/inc/salhelper/singletonref.hxx, //76
APIPropertyAccessor, //0, //0, //16, //main/forms/source/xforms/propertysetbase.hxx, //159
BooleanPropertyAccessor, //0, //0, //16, //main/forms/source/xforms/propertysetbase.hxx, //139
DirectPropertyAccessor, //0, //0, //16, //main/forms/source/xforms/propertysetbase.hxx, //119
GenericPropertyAccessor, //0, //0, //36, //main/forms/source/xforms/propertysetbase.hxx, //73
frm::OMultiInstanceAutoRegistration, //4, //1, //21, //main/forms/source/inc/forms_module.hxx, //125
frm::OOneInstanceAutoRegistration, //4, //1, //21, //main/forms/source/inc/forms_module.hxx, //168
comphelper::OSequenceIterator, //5, //1, //54, //main/comphelper/inc/comphelper/sequence.hxx, //138
basebmp::PackedPixelIterator, //3, //3, //126, //main/basebmp/inc/basebmp/packedpixeliterator.hxx, //485
basebmp::PaletteImageAccessor, //5, //2, //88, //main/basebmp/inc/basebmp/paletteimageaccessor.hxx, //48
basebmp::PixelIterator, //4, //2, //118, //main/basebmp/inc/basebmp/pixeliterator.hxx, //202
sw::UnoImplPtr, //14, //1, //21, //main/sw/inc/unobaseclass.hxx, //107
Collection, //1, //1, //220, //main/forms/source/xforms/collection.hxx, //55
NamedCollection, //0, //0, //85, //main/forms/source/xforms/namedcollection.hxx, //34
svt::GenericEditImplementation, //17, //1, //108, //main/svtools/inc/svtools/editbrowsebox.hxx, //164
salhelper::Future, //5, //2, //18, //main/salhelper/inc/salhelper/future.hxx, //85
salhelper::FutureValue, //4, //1, //27, //main/salhelper/inc/salhelper/future.hxx, //44
connectivity::mysqlc::OSubComponent, //2, //2, //28, //main/mysqlc/source/mysqlc_subcomponent.hxx, //75
ary::StdConstIterator, //18, //8, //19, //main/autodoc/inc/ary/stdconstiter.hxx, //40
TSdrObjectPtr, //0, //0, //22, //main/sc/source/filter/excel/xiescher.cxx, //149
osl::ClearableGuard, //1, //1, //30, //main/sal/inc/osl/mutex.hxx, //161
ary::SortedIds, //25, //5, //138, //main/autodoc/source/ary/inc/sortedids.hxx, //60
ary::stg::Storage, //25, //1, //160, //main/autodoc/source/ary/inc/store/s_storage.hxx, //44
ary::NameTreeNode, //10, //2, //90, //main/autodoc/source/ary/inc/nametreenode.hxx, //45
csv::VirtualVector, //34, //2, //175, //main/cosv/inc/cosv/tpl/vvector.hxx, //126
rtl::Static, //1, //1, //16, //main/sal/inc/rtl/instance.hxx, //360
store::PageHolderObject, //36, //5, //107, //main/store/source/storbase.hxx, //668
writerfilter::TableManager, //29, //2, //640, //main/writerfilter/inc/resourcemodel/TableManager.hxx, //112
comphelper::OAggregationArrayUsageHelper, //1, //1, //20, //main/comphelper/inc/comphelper/proparrhlp.hxx, //97
OGeometryControlModel, //4, //1, //41, //main/toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //179
OTemplateInstanceDisambiguation, //1, //1, //3, //main/toolkit/inc/toolkit/controls/geometrycontrolmodel.hxx, //168
pcr::HandlerComponentBase, //9, //9, //23, //main/extensions/source/propctrlr/propertyhandler.hxx, //396
sdbtools::OAutoRegistration, //0, //0, //3, //main/dbaccess/source/sdbtools/inc/module_sdbt.hxx, //36
sdbtools::OLegacySingletonRegistration, //0, //0, //3, //main/dbaccess/source/sdbtools/inc/module_sdbt.hxx, //36
sdbtools::OSingletonRegistration, //0, //0, //3, //main/dbaccess/source/sdbtools/inc/module_sdbt.hxx, //36
comphelper::service_decl::detail::OwnServiceImpl, //4, //1, //30, //main/comphelper/inc/comphelper/servicedecl.hxx, //155
sdr::table::RangeIterator, //0, //0, //35, //main/svx/source/table/celltypes.hxx, //55
oox::Matrix, //7, //2, //49, //main/oox/inc/oox/helper/containerhelper.hxx, //98
comphelper::EventHolder, //0, //0, //13, //main/comphelper/inc/comphelper/asyncnotification.hxx, //174
cppu::AggImplInheritanceHelper4, //1, //1, //52, //main/cppuhelper/inc/cppuhelper/implbase4.hxx, //235
cppu::ImplHelper4, //1, //1, //13, //main/cppuhelper/inc/cppuhelper/implbase4.hxx, //72
cppu::ImplInheritanceHelper4, //1, //1, //50, //main/cppuhelper/inc/cppuhelper/implbase4.hxx, //166
cppu::WeakAggImplHelper4, //1, //1, //20, //main/cppuhelper/inc/cppuhelper/implbase4.hxx, //128
cppu::WeakImplHelper4, //1, //1, //18, //main/cppuhelper/inc/cppuhelper/implbase4.hxx, //95
csv::range, //17, //7, //84, //main/cosv/inc/cosv/tpl/range.hxx, //45
vos::ORefObj, //3, //3, //62, //main/vos/inc/vos/refobj.hxx, //44
dbaui::OUnaryRefFunctor, //0, //0, //11, //main/dbaccess/source/ui/inc/RefFunctor.hxx, //37
