class template, instantiations, multiple overload instantiations, loc, definition file path, line
PropertyFlags, //67, //3, //311, //libraries/shared/src/PropertyFlags.h, //30
TemplateSingleton, //6, //2, //22, //interface/src/devices/DeviceTracker.h, //21
AudioFrameBuffer, //14, //3, //399, //libraries/audio/src/AudioBuffer.h, //18
SharedObjectPointerTemplate, //27, //4, //73, //libraries/metavoxels/src/SharedObject.h, //99
TimeWeightedAvg, //1, //1, //48, //libraries/shared/src/TimeWeightedAvg.h, //18
Radix2IntegerScanner, //0, //0, //14, //libraries/shared/src/Radix2IntegerScanner.h, //45
Radix2IntegerScanner, //0, //0, //16, //libraries/shared/src/Radix2IntegerScanner.h, //66
MovingMinMaxAvg, //11, //2, //79, //libraries/shared/src/MovingMinMaxAvg.h, //77
RingBufferHistory, //4, //2, //152, //libraries/shared/src/RingBufferHistory.h, //21
ByteCountCoded, //6, //3, //90, //libraries/shared/src/ByteCountCoding.h, //29
AudioFilterBank, //10, //10, //101, //libraries/audio/src/AudioFilterBank.h, //19
MinMaxAvg, //12, //1, //49, //libraries/shared/src/MovingMinMaxAvg.h, //21
InlineAttribute, //2, //1, //25, //libraries/metavoxels/src/AttributeRegistry.h, //309
SimpleInlineAttribute, //1, //1, //18, //libraries/metavoxels/src/AttributeRegistry.h, //347
LazyItemEditorCreator, //1, //1, //13, //libraries/metavoxels/src/MetavoxelUtil.cpp, //87
AudioSourceNoise, //1, //0, //61, //libraries/audio/src/AudioSourceNoise.h, //18
AudioFilter, //0, //0, //33, //libraries/audio/src/AudioFilter.h, //100
AudioEditBuffer, //8, //3, //73, //libraries/audio/src/AudioEditBuffer.h, //16
CollectionTypeStreamer, //0, //0, //2, //libraries/metavoxels/src/Bitstream.h, //1457
RepeatedValueStreamer, //0, //0, //27, //libraries/metavoxels/src/Bitstream.h, //84
SimpleTypeStreamer, //0, //0, //18, //libraries/metavoxels/src/Bitstream.h, //1295
StreamableTypeStreamer, //0, //0, //10, //libraries/metavoxels/src/Bitstream.h, //1406
type_traits::is_signed, //0, //0, //2, //libraries/shared/src/Radix2IntegerScanner.h, //24
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //28
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //29
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //30
type_traits::make_unsigned, //0, //0, //1, //libraries/shared/src/Radix2IntegerScanner.h, //31
floodFill_impl, //0, //0, //40, //libraries/shared/src/FloodFill.h, //45
radix2InplaceSort_impl, //0, //0, //38, //libraries/shared/src/Radix2InplaceSort.h, //31

function template, instantiations, multiple overload instantiations, loc, definition file path, line
decodeInline, //9, //1, //3, //libraries/metavoxels/src/AttributeRegistry.h, //153
JSONReader::putData, //0, //0, //11, //libraries/metavoxels/src/Bitstream.h, //1060
readBinaryArray, //0, //0, //31, //libraries/fbx/src/FBXReader.cpp, //79
SharedObjectPointerTemplate::staticCast, //1, //1, //3, //libraries/metavoxels/src/SharedObject.h, //169
equals, //0, //0, //4, //libraries/metavoxels/src/SharedObject.h, //198
qHash, //0, //0, //3, //libraries/metavoxels/src/SharedObject.h, //194
operator<<, //42, //1, //3, //libraries/shared/src/PropertyFlags.h, //122
operator<<, //1, //1, //3, //libraries/shared/src/PropertyFlags.h, //118
floodFill, //0, //0, //3, //libraries/shared/src/FloodFill.h, //103
JSONWriter::operator<<, //2, //1, //1, //libraries/metavoxels/src/Bitstream.h, //921
AudioFrameBuffer::copyFrames, //4, //1, //298, //libraries/audio/src/AudioBuffer.h, //142
AttributeValue::getInlineValue, //0, //0, //1, //libraries/metavoxels/src/AttributeRegistry.h, //168
AttributeValue::setInlineValue, //0, //0, //1, //libraries/metavoxels/src/AttributeRegistry.h, //167
encodeInline, //2, //1, //3, //libraries/metavoxels/src/AttributeRegistry.h, //148
JSONReader::putData, //0, //0, //8, //libraries/metavoxels/src/Bitstream.h, //1051
JSONWriter::getData, //0, //0, //10, //libraries/metavoxels/src/Bitstream.h, //969
JSONWriter::getData, //0, //0, //7, //libraries/metavoxels/src/Bitstream.h, //961
angleConvert, //2, //1, //3, //libraries/shared/src/AngleUtil.h, //42
angleHorizontalPolar, //1, //1, //11, //libraries/shared/src/AngleUtil.h, //85
operator<<, //0, //0, //3, //libraries/shared/src/PropertyFlags.h, //434
operator>>, //0, //0, //4, //libraries/shared/src/PropertyFlags.h, //438
JSONReader::operator>>, //0, //0, //1, //libraries/metavoxels/src/Bitstream.h, //1015
JSONReader::putData, //0, //0, //1, //libraries/metavoxels/src/Bitstream.h, //1008
JSONWriter::getData, //0, //0, //1, //libraries/metavoxels/src/Bitstream.h, //914
JSONReader::putData, //0, //0, //8, //libraries/metavoxels/src/Bitstream.h, //1042
registerCollectionMetaType, //0, //0, //5, //libraries/metavoxels/src/Bitstream.h, //1731
registerEnumMetaType, //0, //0, //5, //libraries/metavoxels/src/Bitstream.h, //1712
registerSimpleMetaType, //0, //0, //5, //libraries/metavoxels/src/Bitstream.h, //1703
registerStreamableMetaType, //0, //0, //5, //libraries/metavoxels/src/Bitstream.h, //1721
JSONWriter::getData, //0, //0, //7, //libraries/metavoxels/src/Bitstream.h, //953
operator<<, //4, //1, //3, //libraries/shared/src/ByteCountCoding.h, //50
operator>>, //1, //1, //4, //libraries/shared/src/ByteCountCoding.h, //54
JSONWriter::getData, //0, //0, //7, //libraries/metavoxels/src/Bitstream.h, //945
radix2InplaceSort, //1, //1, //5, //libraries/shared/src/Radix2InplaceSort.h, //90
angleSignedNormal, //2, //1, //9, //libraries/shared/src/AngleUtil.h, //52
angleUnsignedNormal, //1, //1, //3, //libraries/shared/src/AngleUtil.h, //71
JSONReader::putData, //0, //0, //8, //libraries/metavoxels/src/Bitstream.h, //1033

