class template, instantiations, multiple overload instantiations, loc, definition file path, line
oclint::AbstractASTVisitorRule, //0, //0, //26, //oclint-rules/include/oclint/AbstractASTVisitorRule.h, //12
AbstractEmptyBlockStmtRule, //0, //0, //17, //oclint-rules/rules/abstract/AbstractEmptyBlockStmtRule.h, //5
AbstractNullCheckRule, //0, //0, //157, //oclint-rules/rules/abstract/AbstractNullCheckRule.h, //5

function template, instantiations, multiple overload instantiations, loc, definition file path, line
AvoidBranchingStatementAsLastInLoopRule::applyStmt, //0, //0, //12, //oclint-rules/rules/convention/AvoidBranchingStatementAsLastInLoopRule.cpp, //29
toString, //22, //2, //6, //oclint-rules/include/oclint/util/StdUtil.h, //8
RedundantIfStatementRule::extractStmt, //0, //0, //15, //oclint-rules/rules/redundant/RedundantIfStatementRule.cpp, //15
RedundantConditionalOperatorRule::extractFromImplicitCastExpr, //0, //0, //8, //oclint-rules/rules/redundant/RedundantConditionalOperatorRule.cpp, //15
TooManyParametersRule::applyDecl, //0, //0, //10, //oclint-rules/rules/size/TooManyParametersRule.cpp, //18
vectorContains, //1, //1, //4, //oclint-rules/include/oclint/util/StdUtil.h, //16
oclint::AbstractASTMatcherRule::addMatcher, //0, //0, //4, //oclint-rules/include/oclint/AbstractASTMatcherRule.h, //26
ObjCNSNumberLiteralsRule::isLiteralOf, //0, //0, //7, //oclint-rules/rules/migration/ObjCNSNumberLiteralsRule.cpp, //20
DeadCodeRule::applyStmt, //0, //0, //12, //oclint-rules/rules/basic/DeadCodeRule.cpp, //34
XMLReporter::writeSummaryProperty, //5, //1, //4, //oclint-reporters/reporters/XMLReporter.cpp, //98
XMLReporter::writeViolationAttribute, //8, //1, //4, //oclint-reporters/reporters/XMLReporter.cpp, //78

