class template, instantiations, multiple overload instantiations, loc, definition file path, line
MatroskaWriter::CSimpleVar, //2, //1, //47, //src/filters/muxer/MatroskaMuxer/MatroskaFile.h, //103
OnDemandTimer, //1, //1, //48, //src/mpc-hc/TimerWrappers.h, //26
OneTimeTimerPool, //2, //1, //90, //src/mpc-hc/TimerWrappers.h, //76
CFGFilterInternal, //0, //0, //15, //src/mpc-hc/FGFilter.h, //91
CAtlStringMap, //0, //0, //1, //src/mpc-hc/stdafx.h, //93
libdivide::divider, //8, //4, //17, //include/libdivide.h, //1245
CFormat, //7, //1, //9, //src/mpc-hc/PlayerCaptureDialog.h, //44
CFormatArray, //0, //0, //86, //src/mpc-hc/PlayerCaptureDialog.h, //55
CFormatElem, //4, //1, //6, //src/mpc-hc/PlayerCaptureDialog.h, //36
CInternalPropertyPageTempl, //0, //0, //10, //src/filters/InternalPropertyPage.h, //109
MatroskaWriter::CNode, //6, //6, //22, //src/filters/muxer/MatroskaMuxer/MatroskaFile.h, //162
vd_row_iter, //8, //1, //41, //include/vd2/plugin/vdvideoutil.h, //10
libdivide::libdivide_internal::divider_base, //4, //4, //11, //include/libdivide.h, //1152
CKeyTraits, //0, //0, //10, //src/Subtitles/RenderingCache.h, //79
VDXVideoFilterDefinition, //0, //0, //58, //include/vd2/VDXFrame/VideoFilter.h, //150
VDXVideoFilterScriptAdapter, //0, //0, //9, //include/vd2/VDXFrame/VideoFilter.h, //122
VDXVideoFilterScriptObjectAdapter, //2, //1, //4, //include/vd2/VDXFrame/VideoFilter.h, //133
CMediaPositionList, //0, //0, //28, //src/mpc-hc/MediaPositionList.h, //26
CScopeLock::TCLocker, //1, //1, //7, //src/SubPic/DX9SubPic.h, //47
vdxunknown, //3, //1, //28, //include/vd2/VDXFrame/Unknown.h, //33
vdxunknown2, //0, //0, //30, //include/vd2/VDXFrame/Unknown.h, //70
CBaseSource, //0, //0, //53, //src/filters/source/BaseSource/BaseSource.h, //27
MYD3DVERTEX, //10, //3, //6, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //30
libdivide::libdivide_internal::divider_mid, //2, //1, //1, //include/libdivide.h, //1167
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1176
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1177
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1178
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1179
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1180
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1183
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1184
libdivide::libdivide_internal::divider_mid::denom, //6, //5, //3, //include/libdivide.h, //1172
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1196
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1197
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1198
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1199
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1200
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1201
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1202
libdivide::libdivide_internal::divider_mid::denom, //6, //6, //3, //include/libdivide.h, //1191
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1213
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1214
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1215
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1216
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1217
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1220
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1221
libdivide::libdivide_internal::divider_mid::denom, //6, //5, //3, //include/libdivide.h, //1209
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1233
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1234
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1235
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1236
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1237
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1238
libdivide::libdivide_internal::divider_mid::algo, //0, //0, //1, //include/libdivide.h, //1239
libdivide::libdivide_internal::divider_mid::denom, //6, //6, //3, //include/libdivide.h, //1229
GothSync::MYD3DVERTEX, //13, //3, //6, //src/filters/renderer/VideoRenderers/SyncRenderer.h, //86

function template, instantiations, multiple overload instantiations, loc, definition file path, line
GetPeer, //0, //0, //17, //src/filters/switcher/AudioSwitcher/StreamSwitcher.cpp, //55
INITDDSTRUCT, //0, //0, //5, //src/DSUtil/DSUtil.h, //253
NEARLY_EQ, //0, //0, //4, //src/mpc-hc/MainFrm.cpp, //101
Explode, //0, //0, //14, //src/DSUtil/text.h, //27
ExplodeEsc, //0, //0, //21, //src/DSUtil/text.h, //64
ExplodeMin, //0, //0, //15, //src/DSUtil/text.h, //46
Implode, //0, //0, //12, //src/DSUtil/text.h, //95
ImplodeEsc, //0, //0, //15, //src/DSUtil/text.h, //109
libdivide::operator/, //8, //1, //3, //include/libdivide.h, //1290
SeparableFilterX, //0, //0, //33, //src/Subtitles/SeparableFilter.h, //32
SeparableFilterY, //0, //0, //33, //src/Subtitles/SeparableFilter.h, //74
Vector::DegToRad, //0, //0, //1, //src/SubPic/CoordGeom.h, //90
AdjustQuad, //3, //2, //16, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //45
TextureBlt, //0, //0, //60, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //66
vd_ptroffset, //0, //0, //3, //include/vd2/plugin/vdvideoutil.h, //5
libdivide::operator/, //0, //0, //3, //include/libdivide.h, //1283
libdivide::unswitch, //0, //0, //1, //include/libdivide.h, //1279
CFGManagerBDA::SearchIBDATopology, //0, //0, //8, //src/mpc-hc/FGManagerBDA.h, //164
NEARLY_EQ, //0, //0, //4, //src/Subtitles/RenderingCache.cpp, //26
GothSync::CBaseAP::AdjustQuad, //3, //1, //16, //src/filters/renderer/VideoRenderers/SyncRenderer.cpp, //239
GothSync::CBaseAP::TextureBlt, //0, //0, //60, //src/filters/renderer/VideoRenderers/SyncRenderer.cpp, //260
myabs, //0, //0, //4, //src/filters/muxer/DSMMuxer/DSMMuxer.cpp, //71
CFGFilterLAV::ShowPropertyPages, //0, //0, //20, //src/mpc-hc/FGFilterLAV.h, //65
CScopeLock::CScopeLock, //0, //0, //5, //src/SubPic/DX9SubPic.h, //56
clamp, //0, //0, //15, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //204
mix, //0, //0, //15, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //138
mix4, //0, //0, //23, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //176

