class template, instantiations, multiple overload instantiations, loc, definition file path, line
ssf::Array, //8, //1, //64, //src/Subtitles/libssf/Array.h, //30
ssf::Cache, //0, //0, //47, //src/Subtitles/libssf/Renderer.h, //30
AP4_Array, //22, //11, //64, //src/filters/parser/MP4Splitter/AP4/Core/Ap4Array.h, //47
AP4_List, //74, //10, //286, //src/filters/parser/MP4Splitter/AP4/Core/Ap4List.h, //47
CQueue, //0, //0, //53, //src/filters/BaseClasses/wxutil.h, //267
QzCComPtr, //2, //1, //33, //src/filters/BaseClasses/wxutil.h, //489
CAtlStringMap, //0, //0, //1, //src/apps/mplayerc/stdafx.h, //72
CGenericList, //2, //2, //38, //src/filters/BaseClasses/wxlist.h, //500
vd_row_iter, //8, //1, //41, //include/vd2/plugin/vdvideoutil.h, //10
MatroskaWriter::CSimpleVar, //2, //1, //41, //src/filters/muxer/MatroskaMuxer/MatroskaFile.h, //105
CFGFilterInternal, //0, //0, //14, //src/apps/mplayerc/FGFilter.h, //109
vdxunknown, //3, //1, //28, //include/vd2/VDXFrame/Unknown.h, //33
vdxunknown2, //0, //0, //30, //include/vd2/VDXFrame/Unknown.h, //70
MatroskaReader::CNode, //19, //19, //10, //src/filters/parser/MatroskaSplitter/MatroskaFile.h, //74
MatroskaReader::CSimpleVar, //1, //1, //21, //src/filters/parser/MatroskaSplitter/MatroskaFile.h, //38
MatroskaWriter::CNode, //6, //6, //18, //src/filters/muxer/MatroskaMuxer/MatroskaFile.h, //164
CScopeLock::TCLocker, //1, //1, //8, //src/SubPic/DX9SubPic.h, //48
VDXVideoFilterDefinition, //0, //0, //58, //include/vd2/VDXFrame/VideoFilter.h, //150
VDXVideoFilterScriptAdapter, //0, //0, //9, //include/vd2/VDXFrame/VideoFilter.h, //122
VDXVideoFilterScriptObjectAdapter, //2, //1, //4, //include/vd2/VDXFrame/VideoFilter.h, //133
array_allocator, //4, //4, //29, //src/filters/transform/MPCVideoDec/ffmpeg/array_allocator.h, //4
CInternalPropertyPageTempl, //0, //0, //20, //src/filters/InternalPropertyPage.h, //111
CFormat, //7, //1, //10, //src/apps/mplayerc/PlayerCaptureDialog.h, //43
CFormatArray, //0, //0, //86, //src/apps/mplayerc/PlayerCaptureDialog.h, //55
CFormatElem, //4, //1, //6, //src/apps/mplayerc/PlayerCaptureDialog.h, //35
CBaseSource, //0, //0, //50, //src/filters/source/BaseSource/BaseSource.h, //27
ssf::StringMap, //0, //0, //13, //src/Subtitles/libssf/StringMap.h, //27
ssf::StringMapA, //0, //0, //1, //src/Subtitles/libssf/StringMap.h, //42
ssf::StringMapW, //0, //0, //1, //src/Subtitles/libssf/StringMap.h, //45
ssf::Definition::Number, //8, //3, //1, //src/Subtitles/libssf/Node.h, //72
MYD3DVERTEX, //10, //3, //8, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //32
allocator_traits, //0, //0, //1, //src/filters/transform/MPCVideoDec/ffmpeg/PODtypes.h, //30
isPOD, //0, //0, //1, //src/filters/transform/MPCVideoDec/ffmpeg/PODtypes.h, //4
isPOD, //0, //0, //1, //src/filters/transform/MPCVideoDec/ffmpeg/PODtypes.h, //27
allocator_traits, //0, //0, //1, //src/filters/transform/MPCVideoDec/ffmpeg/array_allocator.h, //47
array_allocator::rebind, //0, //0, //1, //src/filters/transform/MPCVideoDec/ffmpeg/array_allocator.h, //39
array_vector, //0, //0, //3, //src/filters/transform/MPCVideoDec/ffmpeg/array_allocator.h, //42
text, //12, //2, //78, //src/filters/transform/MPCVideoDec/ffmpeg/char_t.h, //66
GothSync::MYD3DVERTEX, //13, //3, //8, //src/filters/renderer/VideoRenderers/SyncRenderer.h, //89

function template, instantiations, multiple overload instantiations, loc, definition file path, line
ssf::mymax, //0, //0, //1, //src/Subtitles/libssf/Rasterizer.cpp, //37
ssf::mymin, //0, //0, //1, //src/Subtitles/libssf/Rasterizer.cpp, //38
ssf::Definition::GetAsNumber, //0, //0, //1, //src/Subtitles/libssf/Node.h, //111
AtlGetSAXValue, //0, //0, //12, //include/atl/atlsoap.h, //552
AtlGetXMLValue, //0, //0, //10, //include/atl/atlsoap.h, //582
AdjustQuad, //3, //2, //19, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //49
TextureBlt, //0, //0, //62, //src/filters/renderer/VideoRenderers/DX9RenderingEngine.cpp, //73
GetPeer, //0, //0, //15, //src/filters/switcher/AudioSwitcher/StreamSwitcher.cpp, //57
range_bsearch, //0, //0, //25, //src/DSUtil/DSMPropertyBag.h, //172
ssf::Subtitle::MixValue, //0, //0, //5, //src/Subtitles/libssf/Subtitle.cpp, //341
ssf::Subtitle::MixValue, //0, //0, //17, //src/Subtitles/libssf/Subtitle.cpp, //355
odd2even, //0, //0, //6, //src/filters/transform/MPCVideoDec/MPCVideoDecFilter.cpp, //1483
vd_ptroffset, //0, //0, //3, //include/vd2/plugin/vdvideoutil.h, //5
myabs, //0, //0, //3, //src/filters/muxer/DSMMuxer/DSMMuxer.cpp, //72
CFGManagerBDA::SearchIBDATopology, //0, //0, //10, //src/apps/mplayerc/FGManagerBDA.h, //181
ourmax, //0, //0, //4, //src/filters/BaseClasses/combase.cpp, //156
MatroskaReader::CMatroskaFile::Read, //1, //1, //6, //src/filters/parser/MatroskaSplitter/MatroskaFile.cpp, //105
MatroskaReader::CMatroskaNode::Read, //0, //0, //1, //src/filters/parser/MatroskaSplitter/MatroskaFile.cpp, //1105
bswap, //0, //0, //6, //src/filters/parser/RealMediaSplitter/RealMediaSplitter.cpp, //38
SeparableFilterX, //1, //1, //23, //src/Subtitles/SeparableFilter.h, //35
SeparableFilterY, //1, //1, //24, //src/Subtitles/SeparableFilter.h, //65
CScopeLock::CScopeLock, //0, //0, //6, //src/SubPic/DX9SubPic.h, //58
_GetWindowLongPtr, //0, //0, //4, //src/filters/BaseClasses/streams.h, //137
_SetWindowLongPtr, //0, //0, //4, //src/filters/BaseClasses/streams.h, //145
INITDDSTRUCT, //0, //0, //5, //src/DSUtil/DSUtil.h, //200
ssf::ReverseList, //0, //0, //11, //src/Subtitles/libssf/Renderer.cpp, //31
Explode, //0, //0, //18, //src/DSUtil/text.h, //10
ExplodeMin, //0, //0, //13, //src/DSUtil/text.h, //33
array_allocator::array_allocator, //0, //0, //1, //src/filters/transform/MPCVideoDec/ffmpeg/array_allocator.h, //23
GetFormatHelper, //0, //0, //6, //src/filters/parser/MpegSplitter/MpegSplitter.cpp, //96
abs_16, //0, //0, //5, //src/DSUtil/simd.h, //561
absdif_s16, //0, //0, //12, //src/DSUtil/simd.h, //566
clamp, //0, //0, //9, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //206
mix, //0, //0, //14, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //138
mix4, //0, //0, //24, //src/filters/switcher/AudioSwitcher/AudioSwitcher.cpp, //177
CAviFile::Read, //0, //0, //6, //src/filters/parser/AviSplitter/AviFile.h, //17
GothSync::CBaseAP::AdjustQuad, //3, //1, //19, //src/filters/renderer/VideoRenderers/SyncRenderer.cpp, //295
GothSync::CBaseAP::TextureBlt, //0, //0, //61, //src/filters/renderer/VideoRenderers/SyncRenderer.cpp, //319

