class template, instantiations, multiple overload instantiations, loc, definition file path, line
const_sptr, //0, //0, //15, //sptr.hh, //129
sptr, //114, //19, //18, //sptr.hh, //96
sptr_base, //5, //2, //60, //sptr.hh, //12

function template, instantiations, multiple overload instantiations, loc, definition file path, line
const_sptr::const_sptr, //0, //0, //1, //sptr.hh, //141
sptr::sptr, //0, //0, //1, //sptr.hh, //106
File::Class::read, //37, //1, //2, //file.hh, //57
File::Class::write, //30, //1, //2, //file.hh, //73
arraySize, //0, //0, //1, //langcoder.hh, //17
sptr_base::sptr_base, //0, //0, //3, //sptr.hh, //39
File::Class::read, //2, //1, //2, //file.hh, //53

