object defined with implicit instantiated type, file, line
indexScans, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/test/include/HugoOperations.hpp, //164
m_executed_result_sets, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/test/include/HugoOperations.hpp, //171
m_result_sets, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/test/include/HugoOperations.hpp, //170
rows, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/test/include/HugoOperations.hpp, //163
savedRecords, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/test/include/HugoOperations.hpp, //167
name_value_pair, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/test/include/NdbMgmd.hpp, //316
save_result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/set_var.h, //235
mac_, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/extra/yassl/src/crypto_wrapper.cpp, //221
mac_, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/extra/yassl/src/crypto_wrapper.cpp, //322
mac_, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/extra/yassl/src/crypto_wrapper.cpp, //271
x, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/extra/yassl/src/crypto_wrapper.cpp, //981
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/kernel/blocks/ndbfs/Win32AsyncFile.cpp, //144
ids, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/mgmapi/LocalConfig.hpp, //45
tmp_aptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/mgmapi/LocalConfig.cpp, //82
tmp_aptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/mgmapi/LocalConfig.cpp, //93
tmp_aptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/mgmapi/LocalConfig.cpp, //263
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/ha_ndbcluster.h, //717
item_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/sql_cursor.cc, //40
it_dst, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/sql_cursor.cc, //232
it_org, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/sql_cursor.cc, //231
column_types, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/sql_cursor.cc, //391
li, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/opt_sum.cc, //671
li, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/opt_sum.cc, //1022
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/opt_sum.cc, //240
merged, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/sql/merge_sort.h, //118
attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/include/my_xml.h, //61
trx_locks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/innobase/include/lock0priv.h, //66
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/common/transporter/buddy.hpp, //104
trx_savepoints, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/innobase/include/trx0roll.h, //288
ptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/kernel/blocks/lgman.cpp, //2365
file, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/kernel/blocks/lgman.cpp, //1305
curr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PerconaServer/latest version/storage/ndb/src/kernel/blocks/lgman.cpp, //1040
