object defined with implicit instantiated type, file, line

object defined with explicit instantiated type, file, line
interval_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/sql/field.h, //2204
ref_columns, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/sql/sql_class.h, //304
columns, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/sql/sql_class.h, //260
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/sql/structs.h, //103
cols, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/pbxt/src/discover_xt.cc, //1027
cols2, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/pbxt/src/discover_xt.cc, //1027
int_it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/pbxt/src/discover_xt.cc, //583
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/pbxt/src/discover_xt.cc, //488
it2, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/pbxt/src/discover_xt.cc, //489
key_iterator, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/pbxt/src/discover_xt.cc, //814
key_iterator2, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/pbxt/src/discover_xt.cc, //815
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/include/mgmapi/ndb_logevent.h, //600
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1758
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2136
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2299
spec, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2549
specs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2544
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1350
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2336
blocks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2326
spec, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2242
command_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2042
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1638
ptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1655
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1482
args, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2606
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //2180
command_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1902
command_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1062
ptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1040
ap1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/mgmclient/CommandInterpreter.cpp, //1371
ndbNodes, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/tools/waiter.cpp, //121
queue, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/xtradb/include/que0que.h, //369
tasks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/innobase/include/srv0srv.h, //776
view_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/xtradb/include/trx0sys.h, //721
trx_locks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/innobase/include/trx0trx.h, //669
srv_conc_queue, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/innobase/srv/srv0srv.c, //377
list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/MariaDB/latest version/storage/ndb/src/kernel/blocks/dbtup/DbtupScan.cpp, //1127
