object defined with implicit instantiated type, file, line
links, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //154
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //812
mddResource, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //815
alts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //545
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //602
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //668
articlesIncluded, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //608
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //597
buf, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //296
buf, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //399
buf, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //425
dictFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //433
mdd, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //442
mddFileNames, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //419
mddIndexInfos, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //420
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //879
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //910
mddResources, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //193
dictFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1095
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1088
mddFileNames, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1179
mddIndexInfos, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1244
mddIndexIter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1245
mddIndexedWords, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1183
mddIndices, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1178
mddIter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1117
mddParser, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1122
mddParser, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1182
mddParsers, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/mdx.cc, //1109
put, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/winlibs/include/tiff/tiffio.h, //221
findDataFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/hunspell.hh, //30
alts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //453
dict, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //454
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //503
alternateArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //508
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //497
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //615
mainArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //508
mapToUse, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //554
data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //203
dict, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //682
r, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //660
edict, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //863
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //75
dictFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //946
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //951
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //1012
words, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/epwing.cc, //1049
dataFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sources.hh, //242
errorHandler, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/hotkeywrapper.cc, //655
errorHandler, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/hotkeywrapper.cc, //671
filenames, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dictinfo.cc, //36
allLinkEntries, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //99
entry, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //102
stack, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //73
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //52
n, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //563
nodesToReopen, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //580
nodesToReopen, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //495
wcharBuffer, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.hh, //116
expanded, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //1084
headwords, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/dsl_details.cc, //1085
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/xdxf2html.cc, //335
r, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/articleview.cc, //231
alts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //482
dict, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //483
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //532
alternateArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //537
articlesIncluded, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //539
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //526
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //599
mainArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //537
mapToUse, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //574
dName, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //206
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //129
articleBody, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //359
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //118
articleOffsets, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //787
data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //751
dictFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //726
dictHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //741
el, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //792
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //715
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sdict.cc, //771
icon, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/bgl_babylon.hh, //228
alternates, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/bgl_babylon.cc, //348
alternates, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/bgl_babylon.hh, //159
default_val, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/maclibs/include/libavutil/opt.h, //274
l, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/maclibs/include/hunspell/atypes.hxx, //78
c, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/maclibs/include/hunspell/atypes.hxx, //79
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //136
alternateArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //142
articlesIncluded, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //144
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //130
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //181
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //178
mainArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //142
mapToUse, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //163
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //311
data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //348
dr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //345
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //70
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/sounddir.cc, //58
info, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/winlibs/include/libavformat/avformat.h, //772
chunks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //109
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //187
alternateArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //192
articlesIncluded, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //194
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //181
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //232
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //228
mainArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //192
mapToUse, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //213
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //346
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //356
dr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //372
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //108
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //68
dictFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //421
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //412
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //431
links, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/zipsounds.cc, //453
resourceDownloadRequests, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/articleview.hh, //44
req, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/articleview.hh, //378
alts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //663
dict, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //664
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //713
alternateArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //718
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //707
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //778
mainArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //718
mapToUse, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //758
dName, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //309
articleBody, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //413
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //127
data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //175
data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //874
dictFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //836
dictHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //861
el, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //971
el64, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //962
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //825
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //931
iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //898
meta, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/aard.cc, //889
filenameBuffer, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //105
altChain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //225
alternateArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //230
articlesIncluded, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //232
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //219
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //266
mainArticles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //230
mapToUse, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //251
chain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //403
data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //439
dr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //436
e, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //411
sv, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //415
wh, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //443
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //159
sv, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //336
sv, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //343
sv, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //359
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //71
dictFiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //548
e, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //588
filenameBuffer, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //582
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //524
idxHeader, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/lsa.cc, //564
alts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/transliteration.cc, //123
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/transliteration.cc, //121
results, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/transliteration.cc, //63
sr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/GoldenDict/latest version/forvo.cc, //60
