object defined with implicit instantiated type, file, line
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2418
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2431
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tutorial/TAU_INCLUDE_DIR/Profile/bstring.h, //2443
localSites, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/provided/aslan/satire/aslanalysis.h, //27
syscall_info, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/simulator/RSIM_Thread.h, //286
value, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/roseTests/astRewriteTests/testLongEnum.C, //63
bitVector, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/roseTests/astRewriteTests/testLongEnum.C, //83
intList, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/roseTests/astRewriteTests/testLongEnum.C, //82
ptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/notCompilable/k0053.cc, //17
s1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/notCompilable/k0053.cc, //36
__sigaction_handler, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2007_66.C, //24
y, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2005_134.C, //17
mDotRep, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/C++Code/test2006_01.C, //15
Bptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_157.C, //25
Bptrptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_157.C, //26
b, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_157.C, //49
b2, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_157.C, //62
bptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_157.C, //50
bptrptr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_157.C, //51
p_polyhedral_program, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/common/Schedule.hpp, //25
p_schedule, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/common/Schedule.hpp, //28
instantiatedClass, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tutorial/inputCode_ExampleTraversals_9.C, //37
analyses, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //12
analysisDependencies, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //15
programs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //11
runHistory, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //20
p_impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire/satire_analysis_scheduler.h, //44
d, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //93
deps, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //92
entry, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //102
histCopy, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //57
p, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //58
histCopy, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //35
p, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/support/satire_analysis_scheduler.C, //36
_types, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyOpt/polyopt/include/polyopt/PolyDDV.hpp, //141
_values, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyOpt/polyopt/include/polyopt/PolyDDV.hpp, //142
theCheckers, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass/tools/compass/gui2/compassInterface.h, //38
addInstr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/BinQ/FunctionDiff.C, //58
minusInst, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/BinQ/FunctionDiff.C, //58
domains, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/DatalogAnalysis/src/DBFactories/CommonDBFactory.hh, //29
relations, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/DatalogAnalysis/src/DBFactories/CommonDBFactory.hh, //30
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/DatalogAnalysis/src/DBFactories/TupleFactory.cc, //65
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/DatalogAnalysis/src/DBFactories/TupleFactory.cc, //83
b1, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0220.cc, //22
b2, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0220.cc, //25
p3, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0437.cc, //26
p4, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0437.cc, //29
p5, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0437.cc, //78
p6, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0437.cc, //81
p7, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0437.cc, //84
a, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0437.cc, //34
b, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/ElsaTestCases/t0437.cc, //93
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/mergeAST_tests/mergeTest_42.C, //11
__wait_terminated, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/mergeAST_tests/mergeTest_42.C, //10
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/mergeAST_tests/mergeTest_42.C, //8
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/mergeAST_tests/mergeTest_42.C, //4
__wait_terminated, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/mergeAST_tests/mergeTest_42.C, //3
callSite, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/satire/ExprTransformer.h, //177
callSites, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/satire/ExprTransformer.h, //176
callSites, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/satire/ExprTransformer.h, //90
e, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //292
entries, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //289
blocks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //2097
p, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //2106
names, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //2123
p, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //2132
blocks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1786
first, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1807
first, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1883
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1809
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1885
last, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1808
last, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1884
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/ExprTransformer.C, //1736
successors, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/satire/cfg_support.h, //199
procedures, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/SATIrE/src/analyzer/icfgbuilder/satire/cfg_support.h, //105
nameList, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass2/bin/checkers/variable_name_similarity/variable_name_similarity.cpp, //297
n, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass2/bin/checkers/variable_name_similarity/variable_name_similarity.cpp, //612
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass2/bin/checkers/variable_name_similarity/variable_name_similarity.cpp, //430
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass2/bin/checkers/variable_name_similarity/variable_name_similarity.cpp, //546
j, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass2/bin/checkers/variable_name_similarity/variable_name_similarity.cpp, //440
results, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass2/bin/checkers/variable_name_similarity/variable_name_similarity.cpp, //424
blackList, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/BinQ/ForbiddenFunctionCall.h, //29
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/BinQ/ForbiddenFunctionCall.C, //29
x, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/roseTests/programAnalysisTests/testCallGraphAnalysis/test5.C, //30
argvList, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/roseTests/astOutliningTests/outlineSelection.cc, //128
it_vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //56
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //54
vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //46
cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //77
it_cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //141
it_vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //142
it_cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //115
it_vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //110
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //113
it_cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //123
it_vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //128
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //126
vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //78
it_cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //101
it_vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //104
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //197
next, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //165
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //220
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //186
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //187
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //175
cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //27
it_cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //37
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //35
it_vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //66
it_cons, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //231
it_leaf, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //301
it_vars, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //232
leafs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //300
lower_bounds, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //227
out_tmp_leafs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //314
res, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //369
tmp_leafs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //304
tmp_leafs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //357
uncons_var, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //236
upper_bounds, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/PolyhedralModel/src/maths/PolyhedronExploration.cpp, //228
xa, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_144.C, //13
xb, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/Cxx_tests/test2004_144.C, //15
x, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/tests/CompileTests/C++Code/test2005_81.C, //42
violations, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/compass/tools/compass/gui/compassChecker.h, //43
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/ROSECompiler/latest version/projects/mint/src/midend/mintTools/MintOptions.C, //74
