object defined with implicit instantiated type, file, line
timeGaps, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/jitter/src/main.cpp, //97
timeGapsPerReport, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/jitter/src/main.cpp, //98
geometry, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/interface/src/ui/AttachmentsDialog.cpp, //122
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //357
other, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //364
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //363
other, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //282
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //383
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //389
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //395
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //401
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //407
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //413
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //370
other, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //377
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //376
other, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //295
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //344
other, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //351
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //350
other, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //268
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/PropertyFlags.h, //419
triangles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //153
volumeAndInertia, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //162
triangles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //30
voumeAndInertia, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //43
triangles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //119
volumeAndInertia, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //121
triangles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //202
volumeAndInertia, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/physics/src/MeshInfoTests.cpp, //212
_mips, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.h, //194
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //81
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //81
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //81
face, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //81
mip, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //80
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //105
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //105
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //105
face, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //105
mip, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //96
_storage, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.h, //358
resultB, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //607
resultG, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //606
resultR, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //605
shBuff, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //619
shBuffB, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Texture.cpp, //620
_locations, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/Model.h, //483
_transforms, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/Model.h, //316
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/Model.cpp, //2119
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/Model.cpp, //2119
b, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/Model.cpp, //2119
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //959
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //966
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //959
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //966
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //959
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //966
arguments, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.h, //68
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //979
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //984
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //979
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //984
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //979
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //984
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //770
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //770
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //770
paramCache, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //734
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //710
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //710
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/scribe/src/TextTemplate.cpp, //710
_globalLights, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/DeferredLightingEffect.h, //156
_pointLights, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/DeferredLightingEffect.h, //157
_spotLights, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/render-utils/src/DeferredLightingEffect.h, //158
_endNodes, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/octree/src/JurisdictionMap.h, //80
times, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/render-utils/src/main.cpp, //37
stats, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/shared/src/MovingMinMaxAvgTests.cpp, //98
stats, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tests/shared/src/MovingMinMaxAvgTests.cpp, //162
_palms, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/avatars/src/HandData.h, //70
_currentIntervalStats, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/MovingMinMaxAvg.h, //201
_intervalStats, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/MovingMinMaxAvg.h, //204
_overallStats, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/MovingMinMaxAvg.h, //195
_windowStats, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/MovingMinMaxAvg.h, //198
end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/MovingMinMaxAvg.h, //146
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/MovingMinMaxAvg.h, //145
stats, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/MovingMinMaxAvg.h, //184
valMsb, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/Radix2IntegerScanner.h, //68
_packets, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/networking/src/PacketSender.h, //103
triangles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/vhacd-util/src/VHACDUtil.cpp, //86
meshPartTriangles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/tools/vhacd-util/src/VHACDUtil.cpp, //55
_matrix, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/shared/src/Transform.h, //138
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Framebuffer.cpp, //208
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Framebuffer.cpp, //208
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Framebuffer.cpp, //208
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Framebuffer.cpp, //198
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/hifi/latest version/libraries/gpu/src/gpu/Framebuffer.cpp, //198
