object defined with implicit instantiated type, file, line
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/job_manager.cpp, //110
devices, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/engine.cpp, //169
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/engine.cpp, //378
job_callback, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/tests.cpp, //21
job_function, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/tests.cpp, //18
job_callback, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/tests.cpp, //50
job_function, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/tests.cpp, //47
node, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/tests.cpp, //75
node, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/tests.cpp, //97
demo, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/testing/testing.cpp, //33
test, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/testing/testing.cpp, //17
terrain_shared, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_container.cpp, //93
u, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/selection.cpp, //171
u, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/selection.cpp, //100
u, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/selection.cpp, //40
u, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/selection.cpp, //181
draw_texture, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.cpp, //128
unit_shadow, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.cpp, //153
completed_action, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.cpp, //255
position_it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.cpp, //249
position_it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.cpp, //99
zero, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/pathfinding/a_star.cpp, //60
heuristic, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/pathfinding/a_star.cpp, //49
valid_end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/pathfinding/a_star.cpp, //46
h, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/pathfinding/a_star.cpp, //37
valid_end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/pathfinding/a_star.cpp, //32
chunk_info, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/dynamic_resource.cpp, //78
chunk_info, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/dynamic_resource.cpp, //101
chunk_map_it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/dynamic_resource.cpp, //75
loading_function, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/dynamic_resource.cpp, //148
chunk_info, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/dynamic_resource.cpp, //126
chunk_map_it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/dynamic_resource.cpp, //123
local_chunk_info, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/dynamic_resource.cpp, //134
gamedata_load_function, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datamanager.cpp, //22
get_sound_file_location, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datamanager.cpp, //153
build_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/producer.cpp, //506
player_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/producer.cpp, //504
terrain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/producer.cpp, //540
terrain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/producer.cpp, //248
terrain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/producer.cpp, //693
objects, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain.cpp, //419
iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain.cpp, //152
should_abort, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/worker.cpp, //49
job, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/worker.cpp, //82
manager_job, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/worker.cpp, //100
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/keybinds/keybind_manager.cpp, //79
top, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/keybinds/keybind_manager.cpp, //58

object defined with explicit instantiated type, file, line
attack, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //847
h_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //842
projectile_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //872
content, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/attribute.h, //298
build, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //686
res_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //289
on_complete_func, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.h, //218
h_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //267
garrison_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //588
gatherer_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //739
hp_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //752
pl_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //751
resource_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //774
hp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //380
res_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //384
search, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.h, //259
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //361
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //361
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //361
gather_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //415
target_object, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //571
d_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //474
sp_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //469
target_object, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //436
d_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //920
pr_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //900
sp_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //896
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //943
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //943
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //943
d_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //931
attack_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //158
gatherer_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //131
resource_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //137
passable, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.h, //124
obj, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain.h, //59
garrison_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //606
location, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.h, //68
hp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //84
debug_draw_action, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.h, //125
d_attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //77
attack, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/action.cpp, //28
waypoints, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/pathfinding/path.h, //192
binds, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/keybinds/keybind_context.h, //36
callback, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/typed_job_state_base.h, //35
flags, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/command.h, //134
hasher, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/ability.h, //240
function, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/job_state.h, //22
next, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/doubly_linked_list.h, //28
previous, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/doubly_linked_list.h, //27
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/util/timer.h, //16
ability_available, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.h, //241
action_secondary, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.h, //251
action_stack, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit.h, //246
executor, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/worker.h, //32
pending_jobs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/job/worker.h, //38
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //65
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //70
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //65
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //70
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //65
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //70
ability, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //65
attr, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //70
default_attributes, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.h, //89
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //26
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //26
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.cpp, //26
type_abilities, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.h, //84
escape_sequence, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.h, //252
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.cpp, //707
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.cpp, //707
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.cpp, //707
params, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.cpp, //635
title, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.h, //262
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.cpp, //571
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.cpp, //571
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/buf.cpp, //571
instances, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/unit/unit_type.h, //79
termcolors, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/console/console.h, //31
players, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_main.h, //80
terrain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_main.h, //78
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //57
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //70
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //57
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //70
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //57
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //70
units, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //68
used, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/game_save.cpp, //53
log_sink_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/log/logsink.cpp, //49
tests, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/args.h, //25
children, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.h, //236
draw, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.h, //129
outline_texture, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.h, //241
terrain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.h, //228
callback, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/util/strings.cpp, //161
resultvector, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/util/strings.cpp, //158
callback, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/util/strings.cpp, //144
str, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/util/strings.cpp, //43
playing_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //162
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //131
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //131
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //131
entry, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //131
playing_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //132
sound, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //135
device_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //190
driver_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //199
mix_buffer, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.h, //37
playing_sounds, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.h, //43
playing_list, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.cpp, //173
resources, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/audio/audio_manager.h, //40
resources, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/player.h, //45
lock, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/concurrent_queue.h, //20
lock, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/concurrent_queue.h, //28
lock, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/concurrent_queue.h, //34
lock, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/concurrent_queue.h, //43
lock, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/concurrent_queue.h, //54
queue, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/datastructure/concurrent_queue.h, //62
contexts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/keybinds/keybind_manager.h, //70
empty, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_search.cpp, //51
terrain, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_search.h, //64
tiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_search.h, //66
visited, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_search.h, //67
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_search.cpp, //20
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_search.cpp, //20
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_search.cpp, //20
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //309
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //309
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //309
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //64
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //71
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //82
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //64
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //71
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //82
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //64
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //71
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //82
to_remove, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //63
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //239
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //239
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //239
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //130
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/openage/latest version/cpp/terrain/terrain_object.cpp, //140
