object defined with implicit instantiated type, file, line

object defined with explicit instantiated type, file, line
m_ctx, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/json/ValBuilder.hh, //70
m_children, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive2/Resource.hh, //57
m_agent, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/protocol/AuthAgent.hh, //83
m_impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/bfd/SymbolInfo.hh, //57
stack, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/xml/TreeBuilder.cc, //35
m_impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/xml/TreeBuilder.hh, //58
en, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive/State.cc, //145
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive/State.cc, //147
m_unresolved, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive/State.hh, //83
m_impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/json/JsonWriter.hh, //53
m_pimpl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/http/CurlAgent.hh, //92
m_logs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/util/log/CompositeLog.hh, //40
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive/Resource.cc, //358
m_child, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive/Resource.hh, //159
m_tb, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/http/XmlResponse.hh, //47
impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/json/Val.hh, //194
impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/json/Val.hh, //211
m_base, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/json/Val.hh, //128
p, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/xml/Node.cc, //90
r, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/xml/Node.cc, //114
m_impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/util/Crypt.hh, //53
inst, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/util/log/Log.cc, //45
m_enabled, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/util/log/CommonLog.hh, //37
m_impl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/json/JsonParser.hh, //49
m_pimpl, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/util/Function.hh, //181
tmp, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/util/Function.hh, //154
comp_log, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/grive/src/main.cc, //69
file_log, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/grive/src/main.cc, //74
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive2/Drive.cc, //81
item_json, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive2/Drive.cc, //80
pids, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive2/Drive.cc, //104
pids_val, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive2/Drive.cc, //103
m_parent_hrefs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/drive/Entry.hh, //86
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/util/log/CompositeLog.cc, //50
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/json/Val.cc, //211
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Grive/latest version/libgrive/src/protocol/Json.cc, //153
