object defined with implicit instantiated type, file, line
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/plan9/plan9.cpp, //386
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/plan9/plan9.cpp, //399
e, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/plan9/plan9.cpp, //719
path, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/plan9/plan9.cpp, //678
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/plan9/plan9.cpp, //415
c, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/communication/GcodeDispatch.cpp, //92
mm, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/zprobe/ThreePointStrategy.cpp, //302
mm, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/zprobe/DeltaCalibrationStrategy.cpp, //183
s, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/robot/Robot.cpp, //427
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/utils/panel/screens/ModifyValuesScreen.cpp, //34

object defined with explicit instantiated type, file, line
bmRequestType, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/USBDevice/USBDevice/USBDevice_Types.h, //59
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/communication/utils/Gcode.h, //41
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/robot/Robot.h, //52
actuators, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/robot/Robot.h, //47
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.h, //52
home_direction, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.h, //42
limit_enable, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.h, //43
__begin, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.cpp, //203
__end, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.cpp, //203
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.cpp, //203
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.cpp, //242
__range, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.cpp, //267
minmax, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.cpp, //240
minmax, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/endstops/Endstops.cpp, //265
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/utils/panel/panels/ST7565.h, //78
config_sources, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Config.h, //42
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/extruder/Extruder.h, //53
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/tools/extruder/Extruder.h, //76
MSC_Description, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/USBDevice/USBMSD/USBMSD.h, //99
us, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/USBDevice/USBMSD/USBMSD.cpp, //127
i, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/StreamOutputPool.h, //28
streams, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/StreamOutputPool.h, //48
f, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/fifo.cpp, //13
f, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/fifo.cpp, //25
f, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/fifo.cpp, //31
f, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/libs/Network/uip/fifo.cpp, //37
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/utils/PlayLed/PlayLed.h, //20
gcodes, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/robot/Block.h, //42
[unnamed], ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/Smoothie/latest version/src/modules/robot/Conveyor.h, //56
