class template, instantiations, multiple overload instantiations, loc, definition file path, line
Str::BasicStringRef, //7, //4, //146, //src/common/String.h, //38
nacl::scoped_array, //6, //2, //42, //src/libs/nacl/native_client/src/include/nacl_scoped_ptr.h, //165
nacl::scoped_ptr, //6, //2, //43, //src/libs/nacl/native_client/src/include/nacl_scoped_ptr.h, //61
nacl::scoped_ptr_malloc, //6, //2, //51, //src/libs/nacl/native_client/src/include/nacl_scoped_ptr.h, //272
Rocket::Core::StringBase, //59, //3, //627, //src/libs/libRocket/Include/Rocket/Core/StringBase.h, //42
Rocket::Core::Colour, //2, //2, //82, //src/libs/libRocket/Include/Rocket/Core/Colour.h, //43
Rocket::Core::Vector2, //8, //2, //157, //src/libs/libRocket/Include/Rocket/Core/Vector2.h, //43
Rocket::Core::Python::PickleTypeConverter, //0, //0, //31, //src/libs/libRocket/Include/Rocket/Core/Python/PickleTypeConverter.h, //44
Rocket::Core::TypeConverter, //3, //3, //11, //src/libs/libRocket/Include/Rocket/Core/TypeConverter.h, //52
Rocket::Core::ElementInstancerGeneric, //0, //0, //27, //src/libs/libRocket/Include/Rocket/Core/ElementInstancerGeneric.h, //46
Cvar::Cvar, //51, //6, //77, //src/common/Cvar.h, //99
Cvar::Range, //11, //1, //37, //src/common/Cvar.h, //193
Util::uninitialized, //1, //1, //37, //src/common/Util.h, //112
rcScopedDelete, //29, //7, //10, //src/libs/recast/RecastAlloc.h, //105
DisjointSets, //2, //1, //64, //src/common/DisjointSets.h, //37
Clustering::EuclideanCluster, //2, //1, //79, //src/gamelogic/game/Clustering.cpp, //123
Clustering::EuclideanClustering, //1, //1, //145, //src/gamelogic/game/Clustering.cpp, //263
Clustering::Point, //15, //1, //69, //src/gamelogic/game/Clustering.cpp, //32
Util::optional, //70, //7, //172, //src/common/Optional.h, //85
Rocket::Core::Pool, //2, //2, //218, //src/libs/libRocket/Source/Core/Pool.h, //38
Resource::Handle, //5, //2, //17, //src/engine/framework/Resource.h, //61
Resource::Manager, //15, //2, //114, //src/engine/framework/Resource.h, //155
Audio::HandledResource, //5, //1, //45, //src/engine/audio/Sample.h, //38
FS::DirectoryIterator, //12, //2, //41, //src/common/FileSystem.h, //170
Cvar::Callback, //4, //1, //32, //src/common/Cvar.h, //151
dtFixedArray, //12, //6, //14, //src/libs/detour/DetourTileCacheBuilder.cpp, //29
Wrapper, //0, //0, //43, //src/libs/libRocket/Include/Rocket/Core/Python/WrapperIter.h, //48
Rocket::Core::Python::Wrapper, //0, //0, //1, //src/libs/libRocket/Include/Rocket/Core/Python/Wrapper.h, //56
Rocket::Core::Python::NameAccessorInvalid, //0, //0, //10, //src/libs/libRocket/Include/Rocket/Core/Python/NameIndexInterface.h, //38
Rocket::Core::Python::NameIndexInterface, //1, //1, //46, //src/libs/libRocket/Include/Rocket/Core/Python/NameIndexInterface.h, //57
crnd::color_quad, //18, //10, //261, //src/libs/crunch/crn_decomp.h, //1250
crnd::vector, //13, //5, //257, //src/libs/crunch/crn_decomp.h, //819
Rocket::Core::Python::ElementWrapper, //0, //0, //27, //src/libs/libRocket/Include/Rocket/Core/Python/ElementWrapper.h, //46
Rocket::Core::Python::VectorInterface, //0, //0, //54, //src/libs/libRocket/Include/Rocket/Core/Python/VectorInterface.h, //47
Cvar::Modified, //4, //1, //38, //src/common/Cvar.h, //171
nacl::CheckedCast::TruncationPolicyAbort, //1, //1, //11, //src/libs/nacl/native_client/src/include/checked_cast.h, //84
nacl::CheckedCast::TruncationPolicySaturate, //1, //1, //19, //src/libs/nacl/native_client/src/include/checked_cast.h, //79
nacl::CheckedCast::detail::CastInfo, //2, //1, //34, //src/libs/nacl/native_client/src/include/checked_cast.h, //247
nacl::CheckedCast::detail::RangeDetail, //1, //0, //10, //src/libs/nacl/native_client/src/include/checked_cast.h, //147
nacl::CheckedCast::detail::RangeDetail, //0, //0, //19, //src/libs/nacl/native_client/src/include/checked_cast.h, //161
nacl::CheckedCast::detail::RangeDetail, //0, //0, //21, //src/libs/nacl/native_client/src/include/checked_cast.h, //183
nacl::CheckedCast::detail::RangeHelper, //1, //1, //7, //src/libs/nacl/native_client/src/include/checked_cast.h, //210
nacl::CheckedCast::detail::RangeHelper, //0, //0, //14, //src/libs/nacl/native_client/src/include/checked_cast.h, //224
nacl::CheckedCast::detail::TrivialityChecker, //1, //1, //3, //src/libs/nacl/native_client/src/include/checked_cast.h, //107
nacl::CheckedCast::detail::TrivialityChecker, //0, //0, //9, //src/libs/nacl/native_client/src/include/checked_cast.h, //112
Util::TypeList, //4, //1, //1, //src/common/Util.h, //85
Util::TypeListFromTuple, //0, //0, //1, //src/common/Util.h, //86
Util::TypeListFromTuple, //0, //0, //1, //src/common/Util.h, //87
Util::concat, //0, //0, //1, //src/common/Util.h, //77
Util::gen_seq, //2, //2, //1, //src/common/Util.h, //80
Util::seq, //5, //2, //3, //src/common/Util.h, //72
std::hash, //0, //0, //6, //src/common/String.h, //293
std::hash, //0, //0, //6, //src/common/Optional.h, //415
Util::detail::is_nothrow_swappable, //0, //0, //1, //src/common/Optional.h, //81
IPC::SerializeTraits, //2, //1, //1, //src/common/IPC.h, //197
nacl::CheckedCast::TruncationPolicyLogFatal, //0, //0, //3, //src/libs/nacl/native_client/src/include/checked_cast_debug.h, //37
tinyformat::detail::convertToInt, //1, //1, //9, //src/libs/tinyformat/tinyformat.h, //233
tinyformat::detail::convertToInt, //0, //0, //5, //src/libs/tinyformat/tinyformat.h, //244
tinyformat::detail::formatValueAsType, //2, //2, //4, //src/libs/tinyformat/tinyformat.h, //196
tinyformat::detail::formatValueAsType, //0, //0, //6, //src/libs/tinyformat/tinyformat.h, //203
tinyformat::detail::is_convertible, //3, //3, //20, //src/libs/tinyformat/tinyformat.h, //156
tinyformat::detail::is_wchar, //1, //1, //1, //src/libs/tinyformat/tinyformat.h, //186
tinyformat::detail::is_wchar, //0, //0, //1, //src/libs/tinyformat/tinyformat.h, //189
tinyformat::detail::is_wchar, //0, //0, //1, //src/libs/tinyformat/tinyformat.h, //190
IPC::Id, //88, //82, //5, //src/common/IPC.h, //535
IPC::Message, //92, //60, //6, //src/common/IPC.h, //614
IPC::Reply, //47, //15, //3, //src/common/IPC.h, //622
IPC::SyncMessage, //65, //1, //7, //src/common/IPC.h, //627
Rocket::Core::Python::ConverterScriptObject, //0, //0, //21, //src/libs/libRocket/Include/Rocket/Core/Python/ConverterScriptObject.h, //48
crnd::bitwise_movable, //1, //1, //1, //src/libs/crunch/crn_decomp.h, //555
crnd::color_quad_component_traits, //1, //1, //10, //src/libs/crunch/crn_decomp.h, //1166
crnd::crn_packed_uint, //20, //4, //33, //src/libs/crunch/crn_decomp.h, //208
crnd::helpers::rel_ops, //0, //0, //7, //src/libs/crunch/crn_decomp.h, //448
crnd::int_traits, //0, //0, //1, //src/libs/crunch/crn_decomp.h, //389
crnd::is_class, //0, //0, //4, //src/libs/crunch/crn_decomp.h, //570
crnd::is_pointer, //0, //0, //4, //src/libs/crunch/crn_decomp.h, //575
crnd::is_pointer, //0, //0, //4, //src/libs/crunch/crn_decomp.h, //580
crnd::scalar_type, //9, //1, //9, //src/libs/crunch/crn_decomp.h, //506
crnd::scalar_type, //0, //0, //9, //src/libs/crunch/crn_decomp.h, //516
crnd::scalar_type, //0, //0, //10, //src/libs/crunch/crn_decomp.h, //1565
crnd::vector::is_vector, //1, //1, //1, //src/libs/crunch/crn_decomp.h, //1108
crnd::vector::is_vector, //0, //0, //1, //src/libs/crunch/crn_decomp.h, //1109
IPC::SerializeTraits, //0, //0, //13, //src/common/IPC.h, //313
IPC::SerializeTraits, //0, //0, //15, //src/common/IPC.h, //328
IPC::SerializeTraits, //0, //0, //15, //src/common/IPC.h, //345
IPC::SerializeTraits, //0, //0, //17, //src/common/IPC.h, //360
IPC::SerializeTraits, //0, //0, //15, //src/common/IPC.h, //379
IPC::SerializeTraits, //0, //0, //16, //src/common/IPC.h, //396
IPC::SerializeTraits, //0, //0, //17, //src/common/IPC.h, //429
IPC::SerializeTraits, //0, //0, //17, //src/common/IPC.h, //446
IPC::SerializeTraits, //0, //0, //17, //src/common/IPC.h, //465
