class template, instantiations, multiple overload instantiations, loc, definition file path, line
TemplateVector, //29, //2, //97, //src/libs/libnewton/include/dMath/dVector.h, //20
dList, //73, //3, //374, //src/libs/libnewton/include/dContainers/dList.h, //20
dTree, //46, //1, //540, //src/libs/libnewton/include/dContainers/dTree.h, //80
dHierarchy, //17, //1, //106, //src/libs/libnewton/include/dContainers/dBaseHierarchy.h, //68
ModelComponent, //5, //4, //6, //src/libs/libnewton/include/dAnimation/dModel.h, //39
ModelComponentList, //23, //3, //3, //src/libs/libnewton/include/dAnimation/dModel.h, //47

function template, instantiations, multiple overload instantiations, loc, definition file path, line
ClipCopy, //0, //0, //38, //src/libs/libsdl/src/video/symbian/EKA2/dsa_new.cpp, //50
ClipCopy, //0, //0, //38, //src/libs/libsdl/src/video/symbian/EKA2/dsa.cpp, //392

