class template, instantiations, multiple overload instantiations, loc, definition file path, line
nsCOMPtr, //60, //6, //272, //gecko_sdk/1.8/include/nsCOMPtr.h, //538
nsDerivedSafe, //13, //2, //29, //gecko_sdk/1.8/include/nsCOMPtr.h, //187
nsGetterAddRefs, //1, //0, //39, //gecko_sdk/1.8/include/nsCOMPtr.h, //1339
nsCOMTypeInfo, //45, //0, //4, //gecko_sdk/1.8/include/nsISupportsUtils.h, //200
already_AddRefed, //14, //2, //9, //gecko_sdk/1.8/include/nsCOMPtr.h, //250

function template, instantiations, multiple overload instantiations, loc, definition file path, line
CallGetInterface, //0, //0, //9, //gecko_sdk/1.8/include/nsIInterfaceRequestorUtils.h, //49
CallGetService, //2, //2, //10, //gecko_sdk/1.8/include/nsServiceManagerUtils.h, //109
CallGetService, //1, //1, //11, //gecko_sdk/1.8/include/nsServiceManagerUtils.h, //122
CallCreateInstance, //4, //4, //11, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //229
CallCreateInstance, //3, //3, //10, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //243
CallCreateInstance, //2, //2, //13, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //256
CallCreateInstance, //1, //1, //11, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //272
CallCreateInstance, //0, //0, //12, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //286
CallCreateInstance, //0, //0, //11, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //301
CallGetClassObject, //2, //2, //9, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //315
CallGetClassObject, //1, //1, //9, //gecko_sdk/1.8/include/nsComponentManagerUtils.h, //327
CallQueryInterface, //1, //1, //9, //gecko_sdk/1.8/include/nsISupportsUtils.h, //219
CallQueryInterface, //1, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1644
address_of, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1323
address_of, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1331
do_QueryInterface, //0, //0, //5, //gecko_sdk/1.8/include/nsCOMPtr.h, //394
do_QueryInterface, //0, //0, //5, //gecko_sdk/1.8/include/nsCOMPtr.h, //404
dont_AddRef, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //301
dont_AddRef, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //309
getter_AddRefs, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //281
getter_AddRefs, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //293
getter_AddRefs, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1447
operator!=, //5, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1472
operator!=, //4, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1499
operator!=, //3, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1507
operator!=, //2, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1548
operator!=, //1, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1556
operator!=, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1589
operator!=, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1598
operator==, //6, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1463
operator==, //4, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1483
operator==, //3, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1491
operator==, //2, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1532
operator==, //1, //1, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1540
operator==, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1571
operator==, //0, //0, //6, //gecko_sdk/1.8/include/nsCOMPtr.h, //1580
CallQueryReferent, //0, //0, //9, //gecko_sdk/1.8/include/nsIWeakReferenceUtils.h, //57
do_GetWeakReference, //0, //0, //5, //gecko_sdk/1.8/include/nsIWeakReferenceUtils.h, //125
do_GetWeakReference, //0, //0, //5, //gecko_sdk/1.8/include/nsIWeakReferenceUtils.h, //135
ns_if_addref, //0, //0, //6, //gecko_sdk/1.8/include/nsISupportsUtils.h, //112

