class template, instantiations, multiple overload instantiations, loc, definition file path, line
LocalDLFifoList, //26, //5, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLFifoList.hpp, //468
LocalDLList, //48, //6, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLList.hpp, //431
LocalSLList, //2, //1, //5, //Percona-Server/storage/ndb/src/kernel/vm/SLList.hpp, //394
Parser, //55, //5, //152, //Percona-Server/storage/ndb/include/util/Parser.hpp, //39
DataBuffer, //43, //5, //348, //Percona-Server/storage/ndb/src/kernel/vm/DataBuffer.hpp, //28
ArrayPool, //154, //58, //660, //Percona-Server/storage/ndb/src/kernel/vm/ArrayPool.hpp, //36
DLList, //48, //22, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLList.hpp, //424
KeyTable, //3, //3, //5, //Percona-Server/storage/ndb/src/kernel/vm/KeyTable.hpp, //45
DLListImpl, //25, //5, //236, //Percona-Server/storage/ndb/src/kernel/vm/DLList.hpp, //26
LocalDLListImpl, //4, //4, //14, //Percona-Server/storage/ndb/src/kernel/vm/DLList.hpp, //162
List, //649, //45, //28, //Percona-Server/sql/sql_list.h, //446
WaitQueue, //0, //0, //7, //Percona-Server/storage/ndb/src/kernel/vm/WaitQueue.hpp, //25
My_auto_ptr, //6, //1, //7, //Percona-Server/storage/ndb/include/util/NdbAutoPtr.hpp, //50
NdbAutoObjArrayPtr, //2, //2, //7, //Percona-Server/storage/ndb/include/util/NdbAutoPtr.hpp, //41
NdbAutoObjPtr, //0, //0, //7, //Percona-Server/storage/ndb/include/util/NdbAutoPtr.hpp, //32
List_iterator_fast, //117, //18, //19, //Percona-Server/sql/sql_list.h, //492
Bitmap, //6, //1, //70, //Percona-Server/sql/sql_bitmap.h, //24
List_iterator, //114, //22, //14, //Percona-Server/sql/sql_list.h, //476
NdbElement_t, //31, //2, //31, //Percona-Server/storage/ndb/src/ndbapi/NdbLinHash.hpp, //35
Bitmask, //24, //7, //4, //Percona-Server/storage/ndb/include/util/Bitmask.hpp, //913
SocketRegistry, //20, //1, //324, //Percona-Server/storage/ndb/src/cw/util/SocketRegistry.hpp, //25
DLHashTable2, //21, //1, //338, //Percona-Server/storage/ndb/src/kernel/vm/DLHashTable2.hpp, //30
I_List, //29, //11, //14, //Percona-Server/sql/sql_list.h, //629
CArray, //12, //4, //86, //Percona-Server/storage/ndb/src/kernel/vm/CArray.hpp, //25
DLFifoList, //18, //6, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLFifoList.hpp, //461
DLHashTable, //14, //8, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLHashTable.hpp, //512
KeyTableImpl, //4, //4, //14, //Percona-Server/storage/ndb/src/kernel/vm/KeyTable.hpp, //25
KeyTable2, //20, //13, //14, //Percona-Server/storage/ndb/src/kernel/vm/KeyTable2.hpp, //25
KeyTable2C, //4, //4, //60, //Percona-Server/storage/ndb/src/kernel/vm/KeyTable2.hpp, //43
KeyTable2Ref, //2, //2, //34, //Percona-Server/storage/ndb/src/kernel/vm/KeyTable2Ref.hpp, //25
MutexHandle2, //12, //5, //29, //Percona-Server/storage/ndb/src/kernel/vm/Mutex.hpp, //45
RecordPool, //22, //13, //31, //Percona-Server/storage/ndb/src/kernel/vm/SuperPool.hpp, //437
SLList, //17, //15, //5, //Percona-Server/storage/ndb/src/kernel/vm/SLList.hpp, //387
LocalDLFifoListImpl, //3, //3, //21, //Percona-Server/storage/ndb/src/kernel/vm/DLFifoList.hpp, //143
LocalSLListImpl, //1, //1, //14, //Percona-Server/storage/ndb/src/kernel/vm/SLList.hpp, //169
SQL_I_List, //17, //5, //47, //Percona-Server/sql/sql_list.h, //68
DLHashTableImpl, //22, //3, //341, //Percona-Server/storage/ndb/src/kernel/vm/DLHashTable.hpp, //33
DLFifoListImpl, //28, //4, //293, //Percona-Server/storage/ndb/src/kernel/vm/DLFifoList.hpp, //28
NdbLinHash, //21, //3, //295, //Percona-Server/storage/ndb/src/ndbapi/NdbLinHash.hpp, //53
Array, //15, //3, //96, //Percona-Server/storage/ndb/src/kernel/vm/Array.hpp, //29
SLListImpl, //18, //2, //226, //Percona-Server/storage/ndb/src/kernel/vm/SLList.hpp, //27
MemoryChannel, //13, //2, //77, //Percona-Server/storage/ndb/src/kernel/blocks/ndbfs/MemoryChannel.hpp, //75
I_List_iterator, //19, //7, //6, //Percona-Server/sql/sql_list.h, //645
Pool, //8, //2, //60, //Percona-Server/storage/ndb/src/kernel/blocks/ndbfs/Pool.hpp, //184
LocalSLFifoList, //0, //0, //5, //Percona-Server/storage/ndb/src/kernel/vm/SLFifoList.hpp, //336
LocalSLFifoListImpl, //2, //2, //21, //Percona-Server/storage/ndb/src/kernel/vm/SLFifoList.hpp, //111
SLFifoList, //1, //1, //5, //Percona-Server/storage/ndb/src/kernel/vm/SLFifoList.hpp, //329
SLFifoListImpl, //19, //3, //193, //Percona-Server/storage/ndb/src/kernel/vm/SLFifoList.hpp, //28
DLCFifoList, //8, //6, //52, //Percona-Server/storage/ndb/src/kernel/vm/DLCFifoList.hpp, //24
DLCHashTable, //1, //1, //42, //Percona-Server/storage/ndb/src/kernel/vm/DLCHashTable.hpp, //24
LocalDataBuffer, //32, //2, //14, //Percona-Server/storage/ndb/src/kernel/vm/DataBuffer.hpp, //171
LinearPool, //17, //1, //128, //Percona-Server/storage/ndb/src/kernel/vm/LinearPool.hpp, //66
LocalDLCFifoList, //0, //0, //21, //Percona-Server/storage/ndb/src/kernel/vm/DLCFifoList.hpp, //95
UnsafeArrayPool, //7, //1, //83, //Percona-Server/storage/ndb/src/kernel/vm/ArrayPool.hpp, //889
Mem_root_array, //1, //1, //86, //Percona-Server/sql/mem_root_array.h, //47
RecordPool, //13, //0, //137, //Percona-Server/storage/ndb/src/kernel/vm/Pool.hpp, //159
Dynamic_array, //1, //1, //38, //Percona-Server/sql/sql_array.h, //22
Ptr, //810, //141, //7, //Percona-Server/storage/ndb/src/kernel/vm/Pool.hpp, //123
ParserRow, //614, //7, //19, //Percona-Server/storage/ndb/include/util/Parser.hpp, //110
