class template, instantiations, multiple overload instantiations, loc, definition file path, line
List_iterator, //199, //40, //14, //Percona-Server/sql/sql_list.h, //506
ArrayPool, //213, //104, //946, //Percona-Server/storage/ndb/src/kernel/vm/ArrayPool.hpp, //43
SLList, //17, //15, //5, //Percona-Server/storage/ndb/src/kernel/vm/SLList.hpp, //390
Vector, //461, //113, //183, //Percona-Server/storage/ndb/include/util/Vector.hpp, //25
MemoryChannel, //14, //2, //105, //Percona-Server/storage/ndb/src/kernel/blocks/ndbfs/MemoryChannel.hpp, //75
Pool, //8, //2, //61, //Percona-Server/storage/ndb/src/kernel/blocks/ndbfs/Pool.hpp, //187
MutexVector, //23, //7, //157, //Percona-Server/storage/ndb/include/util/Vector.hpp, //242
List_iterator_fast, //171, //30, //19, //Percona-Server/sql/sql_list.h, //522
CArray, //12, //4, //86, //Percona-Server/storage/ndb/src/kernel/vm/CArray.hpp, //28
Bitmask, //61, //20, //40, //Percona-Server/storage/ndb/include/util/Bitmask.hpp, //1203
Dynamic_array, //12, //12, //79, //Percona-Server/sql/sql_array.h, //105
List, //773, //61, //29, //Percona-Server/sql/sql_list.h, //469
Mem_root_array, //6, //5, //86, //Percona-Server/sql/mem_root_array.h, //47
Bitmap, //9, //2, //74, //Percona-Server/sql/sql_bitmap.h, //28
StringBuffer, //18, //6, //15, //Percona-Server/sql/sql_string.h, //586
DLCFifoList, //11, //9, //112, //Percona-Server/storage/ndb/src/kernel/vm/DLCFifoList.hpp, //27
DLHashTable, //18, //12, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLHashTable.hpp, //521
LocalDLList, //54, //7, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLList.hpp, //452
DataBuffer, //43, //5, //409, //Percona-Server/storage/ndb/src/kernel/vm/DataBuffer.hpp, //30
KeyTable, //3, //3, //5, //Percona-Server/storage/ndb/src/kernel/vm/KeyTable.hpp, //48
DLList, //59, //21, //5, //Percona-Server/storage/ndb/src/kernel/vm/DLList.hpp, //445
Bounds_checked_array, //9, //7, //50, //Percona-Server/sql/sql_array.h, //33
Array, //15, //3, //96, //Percona-Server/storage/ndb/src/kernel/vm/Array.hpp, //32
SafeArrayPool, //9, //1, //81, //Percona-Server/storage/ndb/src/kernel/vm/ArrayPool.hpp, //1386
LocalSLFifoListImpl, //3, //3, //21, //Percona-Server/storage/ndb/src/kernel/vm/SLFifoList.hpp, //126
HashMap, //2, //2, //100, //Percona-Server/storage/ndb/include/util/HashMap.hpp, //47
