class template, instantiations, multiple overload instantiations, loc, definition file path, line
Pool, //8, //2, //60, //storage/ndb/src/kernel/blocks/ndbfs/Pool.hpp, //185
DLList, //48, //22, //5, //storage/ndb/src/kernel/vm/DLList.hpp, //425
Bitmap, //6, //1, //70, //sql/sql_bitmap.h, //25
List, //488, //34, //26, //sql/sql_list.h, //346
List_iterator, //98, //20, //14, //sql/sql_list.h, //374
Parser, //54, //5, //149, //storage/ndb/include/util/Parser.hpp, //40
SocketRegistry, //20, //1, //324, //storage/ndb/src/cw/util/SocketRegistry.hpp, //26
MemoryChannel, //11, //2, //59, //storage/ndb/src/kernel/blocks/ndbfs/MemoryChannelOSE.hpp, //73
ArrayPool, //152, //58, //647, //storage/ndb/src/kernel/vm/ArrayPool.hpp, //36
DLListImpl, //25, //5, //236, //storage/ndb/src/kernel/vm/DLList.hpp, //27
LocalDLListImpl, //4, //4, //14, //storage/ndb/src/kernel/vm/DLList.hpp, //163
NdbElement_t, //31, //2, //31, //storage/ndb/src/ndbapi/NdbLinHash.hpp, //36
WaitQueue, //0, //0, //7, //storage/ndb/src/kernel/vm/WaitQueue.hpp, //26
My_auto_ptr, //6, //1, //7, //storage/ndb/include/util/NdbAutoPtr.hpp, //51
NdbAutoObjArrayPtr, //2, //2, //7, //storage/ndb/include/util/NdbAutoPtr.hpp, //42
NdbAutoObjPtr, //0, //0, //7, //storage/ndb/include/util/NdbAutoPtr.hpp, //33
List_iterator_fast, //104, //18, //19, //sql/sql_list.h, //390
I_List, //27, //9, //14, //sql/sql_list.h, //527
I_List_iterator, //18, //7, //6, //sql/sql_list.h, //543
RecordPool, //30, //13, //130, //storage/ndb/src/kernel/vm/Pool.hpp, //159
MemoryChannelMultipleWriter, //0, //0, //8, //storage/ndb/src/kernel/blocks/ndbfs/MemoryChannelOSE.hpp, //87
Bitmask, //25, //7, //4, //storage/ndb/include/util/Bitmask.hpp, //912
DLHashTable, //14, //8, //5, //storage/ndb/src/kernel/vm/DLHashTable.hpp, //498
DLHashTableImpl, //22, //3, //328, //storage/ndb/src/kernel/vm/DLHashTable.hpp, //34
DLFifoList, //19, //6, //5, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //445
DataBuffer, //43, //5, //348, //storage/ndb/src/kernel/vm/DataBuffer.hpp, //29
LocalDataBuffer, //32, //2, //14, //storage/ndb/src/kernel/vm/DataBuffer.hpp, //172
DLFifoListImpl, //26, //4, //277, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //29
LocalDLFifoList, //17, //4, //5, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //452
LocalDLFifoListImpl, //3, //3, //21, //storage/ndb/src/kernel/vm/DLFifoList.hpp, //143
MemoryChannel, //7, //1, //77, //storage/ndb/src/kernel/blocks/ndbfs/MemoryChannel.hpp, //80
KeyTableImpl, //4, //4, //14, //storage/ndb/src/kernel/vm/KeyTable.hpp, //26
NdbLinHash, //21, //3, //295, //storage/ndb/src/ndbapi/NdbLinHash.hpp, //54
CArray, //12, //4, //86, //storage/ndb/src/kernel/vm/CArray.hpp, //26
UnsafeArrayPool, //7, //1, //83, //storage/ndb/src/kernel/vm/ArrayPool.hpp, //873
LocalDLList, //50, //6, //5, //storage/ndb/src/kernel/vm/DLList.hpp, //432
SLList, //17, //15, //5, //storage/ndb/src/kernel/vm/SLList.hpp, //388
LocalSLListImpl, //1, //1, //14, //storage/ndb/src/kernel/vm/SLList.hpp, //170
KeyTable, //3, //3, //5, //storage/ndb/src/kernel/vm/KeyTable.hpp, //46
DLCFifoList, //8, //6, //52, //storage/ndb/src/kernel/vm/DLCFifoList.hpp, //25
LocalSLFifoListImpl, //2, //2, //21, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //112
DLCHashTable, //1, //1, //42, //storage/ndb/src/kernel/vm/DLCHashTable.hpp, //25
DLHashTable2, //21, //1, //326, //storage/ndb/src/kernel/vm/DLHashTable2.hpp, //31
KeyTable2, //17, //16, //14, //storage/ndb/src/kernel/vm/KeyTable2.hpp, //26
LinearPool, //17, //1, //128, //storage/ndb/src/kernel/vm/LinearPool.hpp, //67
LocalSLList, //2, //1, //5, //storage/ndb/src/kernel/vm/SLList.hpp, //395
SLListImpl, //18, //2, //226, //storage/ndb/src/kernel/vm/SLList.hpp, //28
Array, //15, //3, //96, //storage/ndb/src/kernel/vm/Array.hpp, //30
LocalDLCFifoList, //0, //0, //21, //storage/ndb/src/kernel/vm/DLCFifoList.hpp, //96
SLFifoListImpl, //19, //3, //193, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //29
KeyTable2Ref, //2, //2, //34, //storage/ndb/src/kernel/vm/KeyTable2Ref.hpp, //26
MutexHandle2, //12, //5, //29, //storage/ndb/src/kernel/vm/Mutex.hpp, //46
Dynamic_array, //1, //1, //38, //sql/sql_array.h, //23
LocalSLFifoList, //0, //0, //5, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //337
SLFifoList, //1, //1, //5, //storage/ndb/src/kernel/vm/SLFifoList.hpp, //330
RecordPool, //5, //0, //31, //storage/ndb/src/kernel/vm/SuperPool.hpp, //438
Free_list_element, //0, //0, //7, //storage/ndb/src/ndbapi/NdbUtil.hpp, //39
Vector, //261, //64, //124, //storage/ndb/include/util/Vector.hpp, //24
Ptr, //806, //141, //7, //storage/ndb/src/kernel/vm/Pool.hpp, //123
MutexVector, //23, //8, //131, //storage/ndb/include/util/Vector.hpp, //171
Ndb_free_list_t, //25, //13, //89, //storage/ndb/src/ndbapi/NdbImpl.hpp, //36
ConstPtr, //25, //3, //7, //storage/ndb/src/kernel/vm/Pool.hpp, //132
ParserRow, //1078, //7, //19, //storage/ndb/include/util/Parser.hpp, //108
Rec, //4, //4, //14, //storage/ndb/src/kernel/vm/bench_pool.cpp, //371
SignalT, //7, //5, //9, //storage/ndb/src/kernel/vm/VMSignal.hpp, //45
BitmaskPOD, //97, //1, //331, //storage/ndb/include/util/Bitmask.hpp, //437
Id_array, //4, //2, //5, //storage/ndb/include/kernel/AttributeList.hpp, //30
A, //0, //0, //18, //storage/ndb/src/kernel/vm/testSuperPool.cpp, //30

function template, instantiations, multiple overload instantiations, loc, definition file path, line
SignalQueue::waitFor, //0, //0, //19, //storage/ndb/src/mgmsrv/SignalQueue.hpp, //77
AssignRefNumValues, //2, //2, //25, //storage/ndb/test/odbc/SQL99_test/SQL99_test.h, //231
VerifyArthOp, //0, //0, //29, //storage/ndb/test/odbc/SQL99_test/SQL99_test.h, //198
ReportMethodInt, //27, //1, //10, //storage/ndb/test/ndbapi/acid.cpp, //109
ReportMethodPtr, //12, //1, //10, //storage/ndb/test/ndbapi/acid.cpp, //121
ReportMethodVoid, //4, //1, //9, //storage/ndb/test/ndbapi/acid.cpp, //133
init, //0, //0, //5, //storage/ndb/src/kernel/vm/bench_pool.cpp, //73
init, //0, //0, //7, //storage/ndb/src/kernel/vm/bench_pool.cpp, //80
init, //0, //0, //7, //storage/ndb/src/kernel/vm/bench_pool.cpp, //89
test_ap, //0, //0, //7, //storage/ndb/src/kernel/vm/bench_pool.cpp, //393
test_pool, //0, //0, //248, //storage/ndb/src/kernel/vm/bench_pool.cpp, //98
test_rw, //0, //0, //7, //storage/ndb/src/kernel/vm/bench_pool.cpp, //402
test_wo, //0, //0, //7, //storage/ndb/src/kernel/vm/bench_pool.cpp, //411
put, //2, //2, //22, //storage/ndb/src/common/util/Properties.cpp, //149
operator<<, //6, //1, //9, //storage/ndb/src/kernel/blocks/ndbfs/MemoryChannel.hpp, //104
SafeCounter::init, //0, //0, //29, //storage/ndb/src/kernel/vm/SafeCounter.hpp, //196
SafeCounter::init, //0, //0, //11, //storage/ndb/src/kernel/vm/SafeCounter.hpp, //231
SafeCounter::init, //0, //0, //11, //storage/ndb/src/kernel/vm/SafeCounter.hpp, //245
SignalSender::waitFor, //0, //0, //23, //storage/ndb/src/ndbapi/signal-sender/SignalSender.cpp, //139
update, //0, //0, //12, //storage/ndb/src/ndbapi/Ndblist.cpp, //491
compare, //0, //0, //20, //storage/ndb/src/kernel/vm/testDataBuffer/testDataBuffer.cpp, //42
test, //0, //0, //89, //storage/ndb/src/kernel/vm/testDataBuffer/testDataBuffer.cpp, //65
SignalSender::waitFor, //0, //0, //24, //storage/ndb/src/ndbapi/SignalSender.cpp, //145
RequestTracker::init, //0, //0, //7, //storage/ndb/src/kernel/vm/RequestTracker.hpp, //29
append, //0, //0, //10, //storage/ndb/src/kernel/vm/LongSignal.hpp, //70
