class template, instantiations, multiple overload instantiations, loc, definition file path, line
kj::ArrayPtr, //201, //16, //55, //c++/ekam-provider/canonical/kj/common.h, //935
kj::Vector, //8, //2, //67, //c++/ekam-provider/canonical/kj/vector.h, //32
capnp::Orphan, //612, //45, //4296, //c++/ekam-provider/canonical/capnp/orphan.h, //37
kj::Array, //71, //13, //82, //c++/ekam-provider/canonical/kj/array.h, //126
kj::ArrayBuilder, //11, //1, //106, //c++/ekam-provider/canonical/kj/array.h, //277
kj::DestructorOnlyDisposer, //4, //1, //7, //c++/ekam-provider/canonical/kj/memory.h, //70
kj::Own, //184, //31, //67, //c++/ekam-provider/canonical/kj/memory.h, //97
kj::_::AdapterPromiseNode, //0, //0, //1, //c++/ekam-provider/canonical/kj/async-inl.h, //606
kj::_::ArrayJoinPromiseNode, //0, //0, //19, //c++/ekam-provider/canonical/kj/async-inl.h, //526
kj::_::AttachmentPromiseNode, //0, //0, //11, //c++/ekam-provider/canonical/kj/async-inl.h, //226
kj::_::EagerPromiseNode, //0, //0, //10, //c++/ekam-provider/canonical/kj/async-inl.h, //570
kj::_::ExceptionOr, //10, //2, //9, //c++/ekam-provider/canonical/kj/async-inl.h, //68
kj::_::ForkHub, //2, //0, //9, //c++/ekam-provider/canonical/kj/async-inl.h, //386
kj::_::ImmediatePromiseNode, //0, //0, //9, //c++/ekam-provider/canonical/kj/async-inl.h, //182
kj::_::TransformPromiseNode, //0, //0, //29, //c++/ekam-provider/canonical/kj/async-inl.h, //268
kj::Lazy, //5, //1, //31, //c++/ekam-provider/canonical/kj/mutex.h, //267
kj::Lazy::InitImpl, //2, //1, //12, //c++/ekam-provider/canonical/kj/mutex.h, //336
kj::Locked, //4, //2, //39, //c++/ekam-provider/canonical/kj/mutex.h, //162
kj::MutexGuarded, //10, //2, //50, //c++/ekam-provider/canonical/kj/mutex.h, //212
kj::MutexGuarded, //0, //0, //4, //c++/ekam-provider/canonical/kj/mutex.h, //260
kj::SpaceFor, //1, //1, //14, //c++/ekam-provider/canonical/kj/memory.h, //336
kj::Maybe, //151, //41, //68, //c++/ekam-provider/canonical/kj/common.h, //786
kj::Promise, //90, //7, //36, //c++/ekam-provider/canonical/kj/async.h, //56
capnp::RpcSystem, //6, //1, //24, //c++/ekam-provider/canonical/capnp/rpc.h, //39
capnp::benchmark::ProducerConsumerQueue, //8, //1, //38, //c++/ekam-provider/canonical/capnp/benchmark/common.h, //87
capnp::benchmark::capnp::NoScratch::ArrayMessageReader, //0, //0, //5, //c++/ekam-provider/canonical/capnp/benchmark/capnproto-common.h, //142
capnp::benchmark::capnp::NoScratch::MessageReader, //0, //0, //5, //c++/ekam-provider/canonical/capnp/benchmark/capnproto-common.h, //135
capnp::benchmark::capnp::UseScratch::ArrayMessageReader, //0, //0, //6, //c++/ekam-provider/canonical/capnp/benchmark/capnproto-common.h, //200
capnp::benchmark::capnp::UseScratch::MessageReader, //0, //0, //6, //c++/ekam-provider/canonical/capnp/benchmark/capnproto-common.h, //192
capnp::_::IndexingIterator, //16, //14, //35, //c++/ekam-provider/canonical/capnp/list.h, //51
capnp::_::TemporaryPointer, //5, //5, //8, //c++/ekam-provider/canonical/capnp/list.h, //35
kj::CappedArray, //19, //13, //22, //c++/ekam-provider/canonical/kj/array.h, //440
kj::FixedArray, //2, //1, //18, //c++/ekam-provider/canonical/kj/array.h, //415
kj::Range, //4, //2, //34, //c++/ekam-provider/canonical/kj/common.h, //465
kj::Repeat, //3, //1, //35, //c++/ekam-provider/canonical/kj/common.h, //525
kj::ForkedPromise, //3, //2, //10, //c++/ekam-provider/canonical/kj/async.h, //298
